semantic\powspec,joint\powspec,semantic\powspec_r2,joint\powspec_r2
0.0,0.0,-1.1920929e-07,0.0
0.0,0.0,0.0,0.0
0.09270966240028415,0.09270966240028415,0.0,0.0
0.0,0.0,-5.9604645e-07,-0.007996678
0.0,0.0,-3.5762787e-07,-0.014772415
0.0,0.0,-8.34465e-07,-0.010573983
0.08171725168447933,0.08171725168447933,-1.1920929e-07,7.265806e-05
0.029751479521628675,0.029751479521628675,0.00014221668,-0.00014221668
0.0,0.0,4.8041344e-05,-4.8160553e-05
0.0,0.0,0.0012192726,-0.0012191534
0.02921190457982615,0.02921190457982615,1.1920929e-07,0.00048744678
0.0,0.0,0.00045984983,-0.0019637942
0.0,0.0,-1.1920929e-06,1.1920929e-06
0.0,0.0,1.1920929e-07,0.0
0.0655124700378308,0.0655124700378308,-1.1920929e-07,0.0010801554
0.16466262328216166,0.16466262328216166,-1.1920929e-07,0.0
0.0,0.0,-0.0017542839,-0.0038900375
0.09335891750299342,0.09335891750299342,0.0035709143,-0.0046384335
0.0,0.0,-0.0016736388,0.0017614961
0.0,0.0,0.00091546774,-0.00091546774
0.01759798781959575,0.01759798781959575,1.1920929e-07,0.00013560057
0.0,0.0,0.0010220408,-0.0010220408
0.07465024933187996,0.07465024933187996,1.2516975e-06,1.1026859e-05
0.0,0.0,0.0,0.0
0.08938832522930783,0.08938832522930783,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.04663757454407534,0.04663757454407534,0.0,0.0
0.018154320811524537,0.018154320811524544,0.0,0.0
0.047214356034542125,0.047214356034542125,-4.7683716e-07,0.0015718341
0.11716707611829973,0.11716707611829973,-0.005602956,0.013135433
0.1177941130194314,0.1177941130194314,0.0,-0.00057697296
0.0,0.0,0.0,0.0
0.0,0.0,0.007559955,-0.007559955
0.03152315850428435,0.03152315850428435,1.1920929e-07,0.00088107586
0.05944209304770142,0.059442093047701414,1.1920929e-07,-1.1920929e-07
0.0,0.0,0.00058215857,-0.0021497607
0.09876566403380675,0.09876566403380675,0.0002977848,-0.0017575026
0.0,0.0,0.0030242205,-0.0030242205
0.013059158324845378,0.013059158324845378,0.0,0.0
0.015411694561342596,0.0154116945613426,0.002110839,-0.0027285814
0.1570964491701146,0.1570964491701146,0.0,0.0
0.06253952338696953,0.06253952338696953,0.00032246113,0.0020290017
0.06109549343404797,0.06109549343404797,-5.7935715e-05,0.002610147
