semantic\powspec,joint\powspec
0.09065144036793212,0.09065144036793212
0.009308932798945664,0.009308932798945664
0.0,0.0
0.0,0.0
0.055994465615250164,0.055994465615250164
0.0,0.0
0.0,0.0
0.06530326908213907,0.06530326908213907
0.018229286060152863,0.018229286060152863
0.1184226499995426,0.1184226499995426
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06141694831031123,0.06141694831031123
0.0,0.0
0.0,0.0
0.0547477287540516,0.0547477287540516
0.14074567605490254,0.14074567605490254
0.08515590073823222,0.08515590073823222
0.12106476862320151,0.12106476862320151
0.01055281212754358,0.01055281212754358
0.058350479462830694,0.058350479462830694
0.09073679634171156,0.09073679634171156
0.0,0.0
0.050534192440247164,0.050534192440247164
0.0,0.0
0.049049686037658746,0.049049686037658746
0.0,0.0
0.08309107443988942,0.08309107443988942
0.1421347902715902,0.1421347902715902
0.0,0.0
0.0647979441142025,0.0647979441142025
0.02112283951631606,0.021122839516316057
0.0,0.0
0.0,0.0
0.0,0.0
0.09089229314620792,0.0908922931462079
0.0,0.0
0.0,0.0
0.0,0.0
0.01334526225484656,0.01334526225484656
0.0,0.0
0.0,0.0
0.04956960287424896,0.04956960287424896
0.13856678252670912,0.13856678252670912
0.10721110896328964,0.10721110896328964
0.17184961234025609,0.17184961234025609
0.12024929978722144,0.12024929978722144
0.03868164559363421,0.03868164559363421
0.1274971355964376,0.1274971355964376
0.028176957701523734,0.028176957701523734
0.0964912669939248,0.0964912669939248
0.1255557305514881,0.1255557305514881
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04571429882909674,0.045714298829096736
0.1155823500382264,0.1155823500382264
0.0,0.0
0.09156832374128804,0.09156832374128804
0.2321486862094006,0.2321486862094006
0.05781536916683122,0.05781536916683123
0.09891224147931431,0.09891224147931431
0.14123202392377462,0.14123202392377462
0.0,0.0
0.10602652429437051,0.10602652429437051
0.010709738136691245,0.010709738136691243
0.0,0.0
0.0,0.0
0.024278381817500926,0.02427838181750093
0.01817895689418442,0.01817895689418442
0.0,0.0
0.0,0.0
0.02468702701974354,0.024687027019743544
0.023691011299628726,0.02369101129962873
0.07932646281997305,0.07932646281997305
0.079359835468629,0.079359835468629
0.09031782754427564,0.09031782754427564
0.0,0.0
0.0,0.0
0.08122156450560378,0.08122156450560378
0.061187666821843345,0.061187666821843345
0.0,0.0
0.0,0.0
0.0,0.0
0.019576868200729885,0.019576868200729892
0.014823403400126231,0.014823403400126228
0.0,0.0
0.0,0.0
0.0,0.0
0.056502421524653415,0.056502421524653415
0.0,0.0
0.01345203943593325,0.013452039435933252
0.0,0.0
0.038839264687708194,0.038839264687708194
0.0,0.0
0.0,0.0
0.08422370433803154,0.08422370433803154
0.11267909215037596,0.11267909215037596
0.025312931339327542,0.025312931339327542
0.0,0.0
0.09340350084441619,0.09340350084441618
0.0660030502184378,0.0660030502184378
0.04433914885786431,0.04433914885786431
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10765131850561466,0.10765131850561466
0.0,0.0
0.03215796744595014,0.032157967445950134
0.0,0.0
0.08312943728968968,0.08312943728968968
0.0,0.0
0.029267763527278605,0.029267763527278605
0.03752853450827949,0.0375285345082795
0.0,0.0
0.004804218781682844,0.004804218781682844
0.06660324759582226,0.06660324759582226
0.0,0.0
0.047625150691520124,0.047625150691520124
0.0194434790766761,0.0194434790766761
0.0,0.0
0.0,0.0
0.12005045621638188,0.12005045621638188
0.07227294990656864,0.07227294990656864
0.06053190722992389,0.06053190722992389
0.10668185515011905,0.10668185515011905
0.0,0.0
0.0,0.0
0.015747257271026893,0.015747257271026893
0.1076450746244103,0.1076450746244103
0.0,0.0
0.044799880015780585,0.044799880015780585
0.041518205461836155,0.041518205461836155
0.0,0.0
0.0,0.0
0.047511244799021156,0.04751124479902114
0.0,0.0
0.028142901431361913,0.028142901431361913
0.032080684165668644,0.032080684165668644
0.02720090110332738,0.027200901103327384
0.0,0.0
0.0,0.0
0.03414138831078141,0.03414138831078141
0.08470015428228984,0.08470015428228984
0.0,0.0
0.0,0.0
0.02353268790501934,0.02353268790501934
0.044354523844156085,0.044354523844156064
0.07016384058399101,0.07016384058399101
0.0,0.0
0.0,0.0
0.08377988166375694,0.08377988166375695
0.0,0.0
0.0,0.0
0.0,0.0
0.10758655914898116,0.10758655914898116
0.0,0.0
0.039788713102571954,0.039788713102571954
0.09612907691046305,0.09612907691046305
0.058926110436562124,0.058926110436562124
0.10241991017930292,0.10241991017930292
0.04057129621742817,0.04057129621742817
0.09675903464010734,0.09675903464010734
0.045364776707753,0.045364776707753
0.15841660638022437,0.15841660638022437
0.0,0.0
0.0,0.0
0.08276801964178856,0.08276801964178855
0.07162171996276755,0.07162171996276755
0.0323721666581932,0.0323721666581932
0.0,0.0
0.0,0.0
0.0,0.0
0.0780191813753384,0.0780191813753384
0.0,0.0
0.0,0.0
0.0,0.0
0.1109360547327994,0.1109360547327994
0.13866137341772994,0.13866137341772994
0.05634290598147543,0.05634290598147543
0.04150740854637974,0.04150740854637974
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0683980676959733,0.0683980676959733
0.07430294937215831,0.07430294937215831
0.06682700858198885,0.06682700858198885
0.029188804784527244,0.029188804784527244
0.0,0.0
0.0,0.0
0.0,0.0
0.10784049104062012,0.10784049104062012
0.04821981209834329,0.04821981209834329
0.03285907250474044,0.03285907250474044
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.016057178365421792,0.016057178365421768
0.015731499489823695,0.015731499489823695
0.0,0.0
0.09616236424306153,0.09616236424306154
0.0410013245332517,0.0410013245332517
0.04935506167316226,0.04935506167316227
0.1440515211400106,0.1440515211400106
0.0,0.0
0.0,0.0
0.0,0.0
0.1162819695560781,0.1162819695560781
0.04254173081442375,0.04254173081442376
0.049726435653277855,0.04972643565327784
0.11134813940263577,0.11134813940263577
0.11768090158087254,0.11768090158087254
0.0,0.0
0.037356150093189024,0.037356150093189024
0.0,0.0
0.021534901787990276,0.021534901787990272
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04279480253625881,0.04279480253625881
0.026880229863996595,0.02688022986399659
0.0,0.0
0.09161274678738195,0.09161274678738195
0.029683227455865276,0.029683227455865276
0.0,0.0
0.08572257042892084,0.08572257042892083
0.07965701215850914,0.07965701215850914
0.0,0.0
0.05906184037147651,0.05906184037147651
0.020117308168182392,0.02011730816818239
0.13040709877382056,0.13040709877382056
0.0,0.0
0.0,0.0
0.04733133642894272,0.047331336428942716
0.03689264918295951,0.03689264918295951
0.047978041069461935,0.04797804106946193
0.1563824487007606,0.1563824487007606
0.026049117431111515,0.02604911743111151
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.07355642860511999,0.07355642860511999
0.05883841431962057,0.05883841431962057
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.051242630099151316,0.05124263009915132
0.0,0.0
0.040260493171426916,0.040260493171426916
0.0,0.0
0.05297711261977716,0.05297711261977716
0.017744454269486527,0.017744454269486527
0.0,0.0
0.0,0.0
0.030432492348572635,0.030432492348572635
0.0,0.0
0.0808078721692957,0.0808078721692957
0.0,0.0
0.0,0.0
0.0,0.0
0.04035252985856453,0.04035252985856453
0.0,0.0
0.06971510471731678,0.06971510471731678
0.0,0.0
0.0,0.0
0.10053283874660301,0.10053283874660301
0.017734236653526095,0.0177342366535261
0.0,0.0
0.0,0.0
0.0,0.0
0.003552409164460777,0.003552409164460777
0.0,0.0
0.025001144998079327,0.025001144998079327
0.0,0.0
0.04447860947417737,0.04447860947417737
0.0,0.0
0.0,0.0
0.059347764821230366,0.059347764821230366
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.09856717341950753,0.09856717341950753
0.09444255063001569,0.09444255063001568
0.07463637097537956,0.07463637097537956
0.0,0.0
0.11109253782016458,0.11109253782016458
0.0,0.0
0.0,0.0
0.0,0.0
0.010657532228658137,0.010657532228658137
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10205321889229564,0.10205321889229564
0.0,0.0
0.0,0.0
0.03754572785084143,0.03754572785084143
0.04820029502008349,0.04820029502008349
0.0,0.0
0.0060708423269381605,0.006070842326938143
0.07149965198970777,0.07149965198970777
0.03304013125974786,0.03304013125974786
0.041196649451648554,0.041196649451648554
0.0,0.0
0.06223112612418084,0.06223112612418084
0.0,0.0
0.0,0.0
0.14033891494114412,0.14033891494114412
0.03382753683156143,0.03382753683156143
0.05409913337411229,0.05409913337411229
0.029225276246343617,0.029225276246343617
0.0,0.0
0.0,0.0
0.0,0.0
0.032171847971057786,0.032171847971057786
0.0,0.0
0.0,0.0
0.0039557777386108805,0.0039557777386108805
0.0,0.0
0.0,0.0
0.0494154511714209,0.0494154511714209
0.048565823907950945,0.048565823907950924
0.10332345521629972,0.10332345521629972
0.0,0.0
0.0,0.0
0.0,0.0
0.016621882372236906,0.016621882372236906
0.05533429063374548,0.05533429063374548
0.0,0.0
0.02727938139844459,0.02727938139844459
0.0,0.0
0.049711789816896154,0.049711789816896154
0.0,0.0
0.07759810359957456,0.07759810359957456
0.07524232957548507,0.07524232957548506
0.0971838606599575,0.0971838606599575
0.0,0.0
0.10764074978015505,0.10764074978015505
0.0,0.0
0.0,0.0
0.0,0.0
0.0654901977624915,0.0654901977624915
0.0,0.0
0.07916400879945,0.07916400879945
0.0,0.0
0.12591458642552,0.12591458642552
0.0,0.0
0.0180780701826357,0.0180780701826357
0.05503681411513195,0.05503681411513194
0.043229588336992045,0.04322958833699206
0.057735216964170034,0.057735216964170034
0.03172148940702517,0.03172148940702514
0.07114183700932519,0.07114183700932519
0.02754806283558596,0.027548062835585967
0.0581189627332624,0.0581189627332624
0.0,0.0
0.014895985661058968,0.014895985661058967
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10198605087919821,0.10198605087919821
0.0,0.0
0.0,0.0
0.0,0.0
0.06847543700354851,0.06847543700354851
0.059970497513785075,0.059970497513785075
0.017886663700942804,0.017886663700942804
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06353957038103776,0.06353957038103776
0.0,0.0
0.0,0.0
0.08413057336628892,0.08413057336628892
0.06699628633729068,0.06699628633729068
0.0,0.0
0.1047030974674996,0.1047030974674996
0.09517952345430836,0.09517952345430836
0.0,0.0
0.06323527478744811,0.06323527478744811
0.0,0.0
0.05947593428273128,0.05947593428273128
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017904310855688825,0.01790431085568885
0.036652811453607985,0.036652811453607985
0.0,0.0
0.0,0.0
0.09007330124971502,0.09007330124971502
0.10611617835634993,0.10611617835634993
0.06751058954897673,0.06751058954897673
0.07854935067123024,0.07854935067123024
0.0,0.0
0.016397026678251835,0.016397026678251835
0.03621295177365033,0.03621295177365033
0.0,0.0
0.13696858697181488,0.13696858697181488
0.0686370659421241,0.0686370659421241
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03407277649037602,0.03407277649037602
0.02288878434563209,0.02288878434563209
0.11490033896540362,0.11490033896540362
0.005702851955385471,0.005702851955385471
0.0,0.0
0.03544081648627258,0.03544081648627258
0.0,0.0
0.0,0.0
0.0,0.0
0.07803784404840529,0.07803784404840529
0.05799456186503084,0.05799456186503084
0.0,0.0
0.06936667125035348,0.06936667125035348
0.03431636101538544,0.03431636101538544
0.0,0.0
0.08962819719599534,0.08962819719599534
0.030586207441764546,0.03058620744176456
0.0772871076985533,0.0772871076985533
0.0,0.0
0.06669732911767352,0.06669732911767352
0.0,0.0
0.0,0.0
0.03082722131555814,0.030827221315558137
0.0,0.0
0.0,0.0
0.08319697294162397,0.08319697294162397
0.09456885820309395,0.09456885820309395
0.04351218320030162,0.04351218320030162
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1118423982116822,0.1118423982116822
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.029201572701292318,0.029201572701292318
0.06401285926276473,0.06401285926276473
0.0,0.0
0.0,0.0
0.023709590701213368,0.023709590701213368
0.0,0.0
0.09118187696629468,0.09118187696629468
0.09683838379584316,0.09683838379584316
0.0,0.0
0.00784619720920034,0.00784619720920034
0.0,0.0
0.0,0.0
0.05066368651296021,0.05066368651296021
0.0,0.0
0.0,0.0
0.04594733308022041,0.04594733308022041
0.0,0.0
0.0,0.0
0.0753132534057435,0.0753132534057435
0.11841224404990668,0.11841224404990668
0.029326635900640628,0.029326635900640628
0.0,0.0
0.05698301499910344,0.05698301499910343
0.1012085437776093,0.1012085437776093
0.07726638329036008,0.07726638329036008
0.0,0.0
0.06641924593344149,0.06641924593344149
0.0,0.0
0.042817935751532706,0.042817935751532706
0.05213668146467878,0.05213668146467878
0.05194694093315499,0.05194694093315499
0.0,0.0
0.07286142802910435,0.07286142802910435
0.09586062166053452,0.09586062166053451
0.09405595905391291,0.09405595905391291
0.0,0.0
0.08242067294450853,0.08242067294450853
0.04180850087211318,0.04180850087211318
0.07325833677103806,0.07325833677103806
0.03185195867236905,0.03185195867236905
0.041830303697135134,0.041830303697135134
0.07597061404429684,0.07597061404429684
0.11968285727839673,0.11968285727839673
0.03434039272614094,0.034340392726140936
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1140250109478141,0.1140250109478141
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025598716720536506,0.025598716720536506
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00949694105554829,0.00949694105554829
0.1861546866751942,0.1861546866751942
0.04382414039161873,0.04382414039161873
0.0,0.0
0.0,0.0
0.0,0.0
0.002953652274701981,0.0029536522747019805
0.0496747692259956,0.0496747692259956
0.031982192681943876,0.031982192681943876
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.013524690593204292,0.013524690593204292
0.09333846836951848,0.09333846836951847
0.0,0.0
0.11794672337579098,0.11794672337579098
0.05953580801170834,0.05953580801170834
0.03065166219741342,0.03065166219741342
0.05717297109813506,0.05717297109813506
0.07926505937674683,0.07926505937674683
0.0,0.0
0.03101188314112979,0.03101188314112979
0.02601453827202498,0.026014538272024983
0.0,0.0
0.09362542164346173,0.09362542164346173
0.0,0.0
0.005800879762743196,0.005800879762743196
0.0873513871299972,0.0873513871299972
0.04006272273410083,0.04006272273410083
0.04753059161657234,0.04753059161657234
0.06315590696922489,0.0631559069692249
0.0,0.0
0.0,0.0
0.0,0.0
0.061843565741653894,0.061843565741653894
0.04085513972528902,0.04085513972528903
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02182542459868493,0.02182542459868493
0.0,0.0
0.04369697775730797,0.04369697775730797
0.020738823477117727,0.020738823477117727
0.0,0.0
0.06805344619252604,0.06805344619252604
0.0,0.0
0.04126775012392737,0.041267750123927374
0.14941819514637011,0.14941819514637011
0.07255693323679291,0.07255693323679291
0.0,0.0
0.0,0.0
0.0996334044086986,0.09963340440869858
0.05578126527705969,0.05578126527705966
0.0,0.0
0.0,0.0
0.06423831807095201,0.06423831807095201
0.04386360808799438,0.04386360808799438
0.0,0.0
0.0,0.0
0.01247893103860083,0.01247893103860083
0.0952203366916938,0.0952203366916938
0.10951030085477288,0.10951030085477288
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0927241869938402,0.09272418699384022
0.08952344276528484,0.08952344276528484
0.0,0.0
0.043433839939360286,0.043433839939360286
0.06272803844449351,0.06272803844449351
0.0,0.0
0.048293950282938126,0.048293950282938126
0.10224766967616074,0.10224766967616074
0.0,0.0
0.024813054450891898,0.024813054450891898
0.055013812390770404,0.055013812390770404
0.06413108066623172,0.06413108066623172
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.11900420735186877,0.11900420735186877
0.10295898934222317,0.10295898934222317
0.0,0.0
0.0,0.0
0.0,0.0
0.07639543605160462,0.07639543605160462
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10035175020822093,0.10035175020822093
0.0,0.0
0.061980289965294345,0.06198028996529436
0.07969212901671435,0.07969212901671437
0.0,0.0
0.0,0.0
0.08716963667503431,0.08716963667503431
0.0,0.0
0.048724738006268135,0.048724738006268135
0.0,0.0
0.038071498204204586,0.038071498204204586
0.09839601739036366,0.09839601739036366
0.0,0.0
0.0,0.0
0.017486723882940737,0.017486723882940737
0.07590762992557723,0.07590762992557723
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.12904939858881465,0.12904939858881465
0.1427375095616225,0.1427375095616225
0.07848126465984696,0.07848126465984696
0.0,0.0
0.08129909405522452,0.08129909405522452
0.04859648338587203,0.04859648338587203
0.0,0.0
0.09478044332316814,0.09478044332316814
0.04945417098921362,0.049454170989213626
0.0,0.0
0.0033675313395157562,0.0033675313395157562
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03246636504189862,0.03246636504189862
0.0,0.0
0.08688666222013029,0.08688666222013029
0.01008580008660201,0.01008580008660201
0.0,0.0
0.019751029391889496,0.019751029391889496
0.0,0.0
0.0,0.0
0.05824799658797304,0.05824799658797304
0.11353643132822444,0.11353643132822444
0.14780465496487838,0.14780465496487838
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2250315997467039,0.2250315997467039
0.1865506782581543,0.1865506782581543
0.027364316317467035,0.027364316317467035
0.06545956656095683,0.06545956656095683
0.0,0.0
0.06587815234211089,0.0658781523421109
0.14016374997191738,0.14016374997191738
0.1250060348390383,0.1250060348390383
0.14491109673133556,0.14491109673133556
0.0,0.0
0.04833835027576473,0.04833835027576473
0.09692829916624023,0.09692829916624023
0.0,0.0
0.0353378156157721,0.0353378156157721
0.0,0.0
0.006019919484726169,0.0060199194847261606
0.02750464499694289,0.02750464499694289
0.0,0.0
0.0,0.0
0.0,0.0
0.04121513998137234,0.04121513998137234
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02267567659704877,0.022675676597048763
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06166286007528478,0.06166286007528477
0.0,0.0
0.0,0.0
0.05031156372810733,0.050311563728107335
0.0,0.0
0.10265205057169834,0.10265205057169832
0.0,0.0
0.0,0.0
0.0,0.0
0.09021959608079484,0.09021959608079484
0.09116685932078002,0.09116685932078002
0.042790640906505806,0.042790640906505806
0.0,0.0
0.0,0.0
0.0,0.0
0.0325050358499253,0.0325050358499253
0.0,0.0
0.061213691293393324,0.061213691293393324
0.0,0.0
0.041646742069313715,0.041646742069313715
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06942840146650936,0.06942840146650936
0.0647833512975597,0.06478335129755972
0.012840095397979364,0.012840095397979367
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02012898421527824,0.02012898421527824
0.0,0.0
0.0,0.0
0.0,0.0
0.0072596650667941165,0.0072596650667941165
0.0,0.0
0.0,0.0
0.0,0.0
0.06508671484138247,0.06508671484138247
0.0,0.0
0.0,0.0
0.04261362442804149,0.04261362442804149
0.06071996606756487,0.06071996606756487
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.12651821627340337,0.12651821627340337
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.17293263123904945,0.17293263123904945
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06962073471151466,0.06962073471151466
0.0,0.0
0.0,0.0
0.06899324549948854,0.06899324549948854
0.0,0.0
0.023246739385273548,0.023246739385273548
0.0,0.0
0.028736851812203423,0.028736851812203423
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04643941948544465,0.04643941948544465
0.059868962179122936,0.059868962179122936
0.0,0.0
0.05748789490513887,0.057487894905138864
0.11434371925014411,0.11434371925014411
0.0,0.0
0.08727562384626705,0.08727562384626705
0.0,0.0
0.0,0.0
0.0,0.0
0.12398065037265588,0.12398065037265588
0.04733727901273443,0.04733727901273443
0.0583656821556543,0.0583656821556543
0.041472870433829294,0.041472870433829294
0.0,0.0
0.015711295237100725,0.015711295237100725
0.03901277821142846,0.039012778211428456
0.0,0.0
0.0,0.0
0.0588587360904122,0.0588587360904122
0.0,0.0
0.0,0.0
0.0,0.0
0.02578363726886156,0.025783637268861546
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.015684002023421614,0.01568400202342161
0.0,0.0
0.051389872682555175,0.051389872682555175
0.0,0.0
0.008099939085837527,0.008099939085837527
0.0,0.0
0.04274405944183533,0.042744059441835326
0.06714804204267831,0.06714804204267831
0.0,0.0
0.09571418895368387,0.09571418895368387
0.01139840405997023,0.01139840405997023
0.04833185229879397,0.04833185229879397
0.09756912557994918,0.09756912557994918
0.0,0.0
0.0,0.0
0.027511376205561877,0.027511376205561877
0.018150955058975505,0.018150955058975505
0.0,0.0
0.038958691163244796,0.0389586911632448
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.019307712370018167,0.019307712370018167
0.08038628813614583,0.08038628813614583
0.0,0.0
0.05198899843675152,0.05198899843675152
0.17028043548766106,0.17028043548766106
0.05893712614833725,0.05893712614833725
0.04681179229011961,0.0468117922901196
0.02467206507068262,0.02467206507068262
0.04151703132402727,0.04151703132402727
0.03656395535874059,0.03656395535874059
0.02865882666155137,0.028658826661551375
0.10945862140495394,0.10945862140495394
0.04903702538584017,0.04903702538584017
0.0,0.0
0.0,0.0
0.003577280354768248,0.003577280354768248
0.12045300681714731,0.12045300681714731
0.06912231218681536,0.06912231218681536
0.0,0.0
0.1564624548280391,0.1564624548280391
0.14910253084739514,0.14910253084739514
0.08598559814005625,0.08598559814005625
0.04450246451495633,0.04450246451495633
0.0,0.0
0.0,0.0
0.03904432301091676,0.03904432301091676
0.05306753508393419,0.05306753508393419
0.0,0.0
0.0,0.0
0.0766493026187851,0.0766493026187851
0.03179804296749205,0.03179804296749205
0.0,0.0
0.08036209588198143,0.08036209588198143
0.12715585140514574,0.12715585140514574
0.06297956941211115,0.06297956941211115
0.0,0.0
0.05572348906365947,0.055723489063659454
0.0,0.0
0.0,0.0
0.14154281778383382,0.14154281778383382
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.015092728318421329,0.015092728318421329
0.0592320982206999,0.05923209822069989
0.07079683164394902,0.07079683164394902
0.0,0.0
0.015896384002035593,0.015896384002035593
0.036854324491956275,0.03685432449195627
0.10972100588243842,0.10972100588243842
0.0,0.0
0.0,0.0
0.0,0.0
0.04984798758010051,0.04984798758010051
0.0,0.0
0.13554029736516057,0.13554029736516057
0.07728906687653367,0.07728906687653367
0.0,0.0
0.09593038053173482,0.09593038053173482
0.0550930788118421,0.0550930788118421
0.09530650341613701,0.09530650341613701
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006943391310757196,0.0069433913107571806
0.15791545998375303,0.15791545998375303
0.10462469533116024,0.10462469533116024
0.0,0.0
0.0,0.0
0.0,0.0
0.07456920636999674,0.07456920636999674
0.12897024160406667,0.12897024160406667
0.04861338807781324,0.04861338807781324
0.028930294429603952,0.028930294429603955
0.036376402932382305,0.036376402932382305
0.0,0.0
0.0,0.0
0.10577435031019819,0.10577435031019818
0.143425646180609,0.143425646180609
0.10541008766996252,0.10541008766996252
0.0,0.0
0.006328406596775517,0.006328406596775517
0.0,0.0
0.0,0.0
0.03838639366812938,0.03838639366812938
0.04726635776876916,0.04726635776876917
0.09577926198444463,0.09577926198444463
0.13394448041058543,0.13394448041058543
0.06924966270496816,0.06924966270496816
0.0,0.0
0.0,0.0
0.07599042823048727,0.07599042823048727
0.0,0.0
0.030799457014002708,0.030799457014002708
0.07904220705448219,0.07904220705448219
0.0,0.0
0.0,0.0
0.016929028113470874,0.01692902811347087
0.01992361744033264,0.019923617440332636
0.0,0.0
0.0,0.0
0.009964893872891603,0.009964893872891603
0.0,0.0
0.0,0.0
0.0,0.0
0.04949677278490764,0.04949677278490764
0.08367337198014793,0.08367337198014792
0.08608115007179365,0.08608115007179365
0.06297474759445769,0.06297474759445769
0.0,0.0
0.02612836714181257,0.02612836714181257
0.0742079524315485,0.0742079524315485
0.038034499536764084,0.038034499536764084
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1259461274173654,0.1259461274173654
