semantic$\cap$phonemes,semantic\phonemes
-0.002080772977536805,-0.0003980814393879804
0.00271653939123031,-0.001982919817631518
0.008034892800671425,-0.0027918741153436064
2.295761742572306e-05,-0.003411164178661454
0.0016483610733447416,-1.4553659808722674e-05
-0.0022831061182898224,7.523221741882552e-06
-0.003103822382999801,0.010060255878729807
-0.00015329901229223925,-0.015182923104474907
0.013059962771874812,-0.006184697841034561
-0.002843385637798883,-0.002304743493132531
-0.00381419265819363,-0.0004419166102402343
-0.0045619633184143405,0.008445907050452605
-0.012929163448559,-0.012537285227317679
-9.050616551373034e-05,0.00021599582523708558
-0.0014067449510798708,-0.003964599293217072
-0.001302615728313486,-0.0026614299202711456
0.002554233830131553,-5.137270139996175e-06
0.00044577143750332087,0.0016553774660579145
0.0002854664116441797,0.0005512147267685839
0.0012218091040302574,0.0035017883565685998
-0.0032055064156996183,-0.00031641964338909034
0.0009075809739903288,-0.00367830127203605
-0.021577339876753532,0.0005968829060510536
-0.007469208425577423,-0.005089797218511328
0.004610831041500453,0.0007006093326151616
-0.0011118900040171143,-0.0024723977293754835
0.004396118598351052,-0.00048293862795822007
-0.0003807590186504159,-0.0028342966834654223
0.006476597212707746,0.0017871528870188399
0.0025323286942398274,-0.0037494373823099567
0.00021713752075217788,-1.3345477505112142e-05
-0.004168095115977415,0.0015889383405986014
-0.0071047660514171355,-0.003191055121985981
0.00017829360875425596,-8.752477554192988e-05
0.00656948888044236,0.00036956415186448904
-0.0003431706153378643,-0.0010567689942167634
-0.00023073527238575255,0.00015866218504860066
0.00018861262296057449,0.00041513979733410333
0.00020695069293011,-0.004407418237073848
-0.003666660023342547,0.0043106587240779376
0.0002409334996178545,-0.0012636431389717244
5.512045509882111e-05,2.2992484138115762e-07
0.0004724459245782365,8.092257162040545e-05
0.0003026890443615527,0.008467054333621242
-0.0008045924716202865,0.003236893931187261
0.006684481028442272,-0.0024433573939304024
9.140498239537881e-06,-0.000918001964624462
-0.00011566389809490718,0.00011758275719284842
0.0005305200555098012,0.004630527636088641
-0.012165573058197616,0.00019085595614710206
-0.0014429601924632407,-0.004585574406765706
-0.000985243828009609,0.013206234084561034
0.00045410403624466383,0.01766949311775971
-0.0034455685198804685,0.00010775971778379134
-0.032200044128317735,-0.006297271545968507
-0.000838917952096235,-0.00433849798395979
0.0002482761920513739,0.003663239279539647
0.0017964423018349447,1.659793765630326e-05
-0.0003976629050766385,-2.3124159295254322e-05
-0.006304577133606689,0.0005036526388077395
-0.000610768325794828,-0.0006955483563570663
0.0003127557320368353,0.01966492239206423
-0.0053472053915969014,-0.011216572096538655
-0.009070347983998146,-0.007086995110951024
-0.0016436332491476294,-0.002064381881982915
0.002306821342929895,-0.00013307554672879824
0.0032450981834603702,-1.0050101746163805e-05
0.00010814543801819119,0.0026786955122242275
-4.305118753113266e-06,0.0020285409123442827
-0.004032809773835836,-0.00639563455599118
-0.006903076118270038,0.0004161973719865299
-0.000493289267210615,0.0016237930630311538
0.0030088200885338046,-0.0004045604061964358
-0.001530253591856464,-0.0036858369781995674
-0.002447920859492915,-6.528097794837907e-06
0.009897512026167309,0.014268673507334184
0.0002029763885441245,-0.006311817538441717
0.001170060021649458,0.003488119116028104
-0.003535320413836966,-0.013287971073841647
6.964852360063793e-06,-4.338525355153387e-05
-0.0018639380352131725,3.778752307564856e-05
0.0006089795344805617,0.0024384731233832585
-0.0013612664050128166,-0.010851123550179219
0.0004103784850442041,0.0020963429449101976
0.0018609235137182056,0.002273120367367615
-0.003247563213453618,-0.008659615013503605
-0.0024682261826527727,-0.00555768476719991
0.0027697613861099473,4.6846812309166185e-05
0.002991947435521513,0.010282479146830158
0.0013428152257007556,0.005310201844456798
0.0015392282824690088,0.0022712676933148213
0.023076548227410426,0.0341462336163149
-0.002242131168226973,0.0013571100849062523
0.0001347986691455005,-0.005302173893400857
-0.0009851567821944013,-0.003145761995465238
-0.007560980563775769,-0.002475178257171947
-0.007482315044194746,-0.0042302904775600985
4.400395652229359e-05,0.0027121690629318563
0.005853453490476645,-4.615444159563275e-05
-3.9205197767821455e-05,-4.8613044686302215e-05
0.0012638547475890588,-1.1914808792869122e-05
-0.001254335440828412,0.0006092057422493443
0.0014262547146283383,-0.006728136934369929
5.198315070751051e-06,-0.001050788089471045
0.0001771551844488629,0.0028984877799916294
0.0021864922525826657,0.00547472923101647
0.00024020602122305345,0.0002800166561477579
-0.00017413748814602338,-0.001826108165971573
-0.0025114455686479184,0.00020448321107573343
0.000651535957669785,0.0006132442824532137
6.900936275086329e-05,0.006900757349323346
-0.012353267888388218,0.007350326219996613
0.00045257036806299004,0.003922461525219249
5.637653410052902e-06,-9.827432066927662e-06
7.556668184329797e-05,-0.007991000380666182
-0.005961320933143161,0.0014047114267376312
-0.0046172315532020825,-0.0023277175101651124
-0.009957456966298768,0.001299542099168739
0.001227032168603712,0.0034646096577380446
-0.0017576667716251034,0.0021124531912422584
0.00045720145297266607,0.0022427181321018463
-1.7585023537186172e-05,-0.002828791002497574
5.650573988108315e-05,-0.0006203304669267261
-5.64109946879672e-05,-0.00048326520801534586
-0.0038759774552175985,1.2995281695092228e-05
0.00022320672366299746,9.582102719346802e-05
-0.0009698270357006242,-0.002402388513545065
-0.00022816980617451329,-0.00014042775604710019
0.003193179454853051,0.007861771413682547
0.005507682285024837,-0.0008139573262189228
-0.00017449066960315961,-0.007089572753099608
-0.0007990893852016252,0.012813514986839313
0.01906809149796222,0.0010380442608192305
-0.00044460572930112897,0.0007253896669859154
-0.004968071664581119,0.0004997934619763147
-0.004275969829012724,6.0706482369904936e-05
-0.005942048504461661,-0.001921639425858615
-0.0029738435726069413,-0.020657818620328307
-0.0024285381203003322,-0.005257086667891728
-0.0005823296537516946,0.00015058759498383739
0.0019180866509204489,0.001152243668850996
0.0019357702948500262,0.003198550613021258
-0.012283710355568155,-0.0005800208434531866
0.001599157682574836,0.0034291954858023392
0.0014761954526086476,0.003595819984150617
-0.010568919432493048,7.57247780474615e-05
-0.0008458234161524642,0.0007691841942475742
-0.011723275259220128,-0.002775555417284409
0.0003398767703264175,-0.002232337934212911
0.004363223089980954,0.0009927790749246536
-0.0068369497879295985,-0.002489328242055088
0.0008513568085904373,0.0008374698382449262
0.0018499610180267058,-0.00048796465868986954
-0.00810103784714377,-0.0030433703551493805
-0.0006219659891960709,-0.011985832243489144
-0.0008663717296008909,0.00016943462362619177
0.004944480564246746,0.008426756993504427
-0.0007596221912542604,0.017043136941579495
0.01257199617365835,0.024662684179942124
0.010790577729047577,0.012997368534940396
0.002364721631433023,0.0014749086905925775
0.0044858892749417255,0.008536665082781515
0.00074155747022415,0.00017763259585702477
-0.0010879608276208972,0.002411928827898954
-0.002892162315548231,0.00532489873485208
-0.01106154182476725,-0.005115642725394197
0.0027097950590299087,0.00015369812466967586
-0.0016441958299465206,-0.0013366199735316989
-0.005606025693099791,-0.001485134509961056
-0.007756167879023677,-0.0008466151662868991
0.0025960312338653663,0.0009691304703760796
0.006570332428853874,0.021918033068473366
0.004416255567299104,-2.9555852196435514e-05
-0.00627138747577012,0.006865507710641384
5.347208242925498e-05,0.0056878148294976895
0.002489206650617944,0.01028440190029717
0.0003783656282347527,0.007787100931722452
0.0007697006579123564,0.00489532219706
0.0032131988703662075,-0.0005325327786371341
0.00012712032006525348,0.004285938003131862
-0.000714658986738854,0.0005851044718428764
-6.405770894279093e-05,-0.008143913158781633
-0.00042432550253061383,0.00100991669240952
0.00010777408556745703,-0.0004752785919109437
0.012459572689279812,0.004693043045483324
0.006433548626268298,-4.6320255564425454e-05
-0.0009334392885326332,3.470560119847708e-05
-0.0002132539804858254,0.0017510828262606662
-0.0006564590413602672,3.965554267700543e-05
-0.004257238381105744,0.003908391376306939
0.0004279629721237223,0.013201241748659947
0.007485235169983748,-2.5162623704820837e-05
2.0779450584889128e-05,-0.013775381541986424
-0.007089154998395525,-0.008111400488790523
0.0013014920964820875,0.005573463645476585
-0.002453128927764168,-0.00813036910360001
0.0014465086313331264,0.00015319600257829955
5.086425465459371e-05,0.002525093195516936
-0.0006735800914550694,-0.0015251035727051987
0.002907557551531056,-6.17094327629176e-05
-0.01857435293405214,-0.005265686911190798
6.909729100706497e-05,0.002599397488400969
0.000539140462279679,-0.003563902116440801
-0.0019445429112130083,-0.0015906811824120907
-0.0002571499226541466,-0.003648172036616126
0.0003439061806435554,-0.00673684571240355
0.0013071532082854919,0.0007379460191834229
0.005053041195466462,-0.004410319605070139
0.0002279055015261092,0.0007477380424844092
-0.002854264117927479,-0.008944959640575218
0.01944383750225335,-0.005241985897733236
0.004556460218208442,0.010948069821592
0.014345853561746435,0.01402502136245799
0.0005717794275610644,0.0013020605074801185
-0.0004880825522636141,0.008868589568690242
0.00429800512680882,0.010105726464241712
0.011102412611112892,0.012002441102924689
-3.7538471581730418e-06,0.004282304620419978
6.210559866498284e-05,0.00532184645174052
-0.0017577955628712335,-0.003545793647272023
0.0012699460123434272,-0.00014855307894930692
-8.863714944740359e-05,0.0013123766187380897
-0.0027783432034678528,-0.0009632766117356304
-0.00312094487005427,-0.00655050597877388
-0.0006232916990227473,-1.0142332773305287e-07
-0.0056525448306784555,9.875040521406231e-05
-2.519710167936547e-05,0.0005495632179697937
0.0005803274570723854,-0.0007546433849891133
0.0011896831395252156,0.0005438064913628065
-0.004085182339725596,-0.00641506281069363
-0.0078843843589954,-0.0042703656002680635
4.8584904414129045e-06,0.0018344864815399906
0.0003292042777219695,0.0006699060210117906
-0.011903737790233267,-0.0007795011468275801
-0.009862387621683434,0.000220338446699159
0.0006482896106479754,0.0014921779716624897
-0.0034998114110245306,-0.006404313018557499
0.0005983444478280574,-0.005184159020156738
8.675153124910724e-05,-6.911124432923772e-05
1.789359833335091e-05,0.0017291651359789381
0.0024646358682407377,-0.0018217507533878632
-0.0073267710061468636,-0.003990031176631524
-0.0033020973769441074,-0.00598023926328715
-0.0005021800602718296,-0.0008262479655195235
-0.005803261340372914,-0.006557352971646782
-0.006998378129601067,-0.005353507355232657
-0.0029931383368639146,-0.011461658463191176
5.984375177660404e-05,0.003936690118041669
0.0050544313562562995,0.004761839889047652
0.00033229145033087434,-0.005265383378706296
0.006171244000763543,-0.004139138813864356
0.003060558119136164,0.001935430181690305
-0.0033939985817678826,-0.0054695596486006234
0.005875159510330738,-0.0016844707104219107
-0.00025583373753026095,0.0008432169238617625
0.0008150095531363563,9.50374433318087e-06
0.0009087704860375198,-0.001140407654325807
-5.503401732837997e-05,-0.000542508751669664
-0.000102581839566321,0.0029716830516505455
-0.000549297876162713,-0.00015290546648209327
0.0011781263715786839,-0.001895320164985136
-0.014971972099329663,-0.027555771225877757
-0.004039574990736736,-0.011860781544544981
-0.01126199242023851,-0.009754048960926036
-0.0236768510918797,0.003013327816904427
-0.0021583574488526725,-0.005065931443252231
0.0021374738124667046,0.004428427714881555
-0.010972605288098812,-0.015674959420446957
-0.0028105629852184138,-0.0024028066110316063
-0.012762861573591841,-0.03123043658535726
-8.212530315657526e-06,-9.334468934294959e-05
-0.0004596854592489023,0.0004453519634253199
0.0007234729924983406,0.0008599747727971232
-0.002235074789783868,-0.0003615260122596127
-0.00733472830506486,0.002722047221376234
6.964435372778036e-05,0.00296236781205561
0.002463065798726561,0.009492584703625268
0.003666879402241408,0.005898490541438061
0.0011118257213412353,-0.003229261578424208
0.0027550457574521212,-0.0011028132922307047
0.003970329813938486,0.015271010038583461
-0.0007898586049258933,-0.0026404681129398445
0.0029124131543547564,8.648422127539542e-05
0.004721528491693576,0.012965843583169762
-0.00045724687135395873,0.0008948180638903019
0.009388600821677038,0.003366566049954867
-0.001431381005827786,-0.00012179426005786904
-0.001793900343957806,-0.013494925179241737
-0.00821570389520174,0.0022641095812282698
0.008347757508249745,0.009665421750318771
-8.296177066489246e-05,-0.0016129342050453862
-0.0016101204917561129,-0.006373716799893432
0.02022946465711868,0.004791291468117702
0.010254334153106424,0.02523037533883548
0.038127370959843886,0.020474524693090537
-0.0032338239577709453,0.001245300199233331
-0.002570568737226674,-3.422454565796666e-05
-0.0006488589798319087,-0.01618070049847012
0.002742121406787227,0.0007275245845543936
4.9022810060756394e-05,7.216062365447115e-05
-0.0006346383140915807,-0.01082594888461618
-0.0025806382357833634,-0.00032517159356075753
0.0009787415026280809,0.00013480774386621905
0.0009925691529843142,0.00239198449689625
0.0016623661812145154,0.0025362533059659527
-3.7934618669755826e-07,0.0001649815459906597
0.00039659622207044605,-9.628587352869307e-08
0.0001460176608874634,0.00015331367455687813
-0.009776898454878192,-0.00045592923134146567
-0.0011327727003789187,-0.02190785129518707
-0.0006922671902738093,3.0098896470830863e-05
-0.0008298159721104054,0.011613719486112823
0.010580563327026489,0.005594113405903727
0.0004961055370318141,0.006332668189636414
0.00042509897303182287,0.00040371995935454077
-0.00014552732641824826,0.00014980178949267758
0.003058756080672112,-9.29347924523557e-06
0.0029475073364819623,-1.943501166723485e-05
-8.831371302833388e-05,0.0041492299270486
-0.0059160163997094214,-0.005342663203040815
0.00013454558337118103,0.0029222287178844813
-0.00011003715424476013,5.170004359368268e-05
-0.00591696892168848,-0.00031944448764189794
0.0014440662020998203,0.00026681208426879486
-0.0001868496906109094,0.0006617020529596721
0.007690229943546557,0.00279853155413895
-0.0018256562264094278,0.008174301319134583
-0.0011959542949175588,-0.0009370105322937793
-0.024348592977560223,-0.008995219707786698
-0.020335081071838904,-0.019400453562042366
-0.0011626810476971193,0.0007220743876036577
-0.00015360741098092057,-0.0017311817677036821
0.001771972587628524,0.0006291655475753331
0.0071127245701738465,0.015535933048892822
-0.006745942161496927,0.004926376596913693
-0.011754249543287656,-0.001789352690583989
0.01651378331350551,-0.005094184247270904
0.0029723258924539532,0.00128497503660818
-8.442191432735764e-05,-0.0002282620054278181
-0.0007886784141133724,-0.0018487930969305025
-0.0021633976930583066,-0.0025500083270707415
-0.00035250980014723426,8.799902962202896e-06
0.0009195867658786227,0.010405288834814775
0.00043624264791128397,0.0038471492399830406
-0.0008452437351631683,-0.0021563548238333987
0.00033723105068895337,0.01657940491054377
-0.0004190659810287199,-0.00014213346236448921
-0.0010661080408067099,-0.0010987300868231908
0.0015001640131011263,-0.0013516458247631222
-0.010418318283885591,0.0006421874187700951
-0.0004859912266779111,2.0645221063180585e-05
-0.0032880291421121966,-0.0003790364965143772
-0.006333407581301178,-0.0017605299506906833
-0.03097621394353253,0.003302209227262319
0.0015141989962864223,0.0008254115563212165
0.006036448613645428,0.002518877342895981
0.0020418243289845,4.9220483580789554e-05
0.00011221305518451744,0.005205736712204791
0.0007602094823212901,0.005208479590718598
0.010048054415616545,0.006248529574819925
-0.014802392094373002,-0.001650844009666351
-0.0011910037833531197,-0.007397144055082497
-0.00133714713705146,-0.004441095717240859
0.0006893852289742868,-0.0007002905068010699
0.005551999991798528,-0.012729564365407682
-0.0038886874464324275,-0.01702395211755792
-0.011803805407702286,-0.0057175295906378085
0.003709705006667825,0.00645383166920454
0.010682466784106429,-0.00015884691005681718
-0.00854982806044885,-0.01590729579865813
0.0015361786344214796,-0.0005110475291871919
-0.0013456687235774397,-2.5557530188904305e-06
0.011382555905722028,0.01375429311444507
-0.00840119542580476,-0.00010831275873058715
0.00458278503581395,0.009034529152149945
-0.004343330784423519,-0.005428890721964524
-0.013261817035948816,-6.506906771664223e-05
-0.002747192277475619,2.904229640081084e-05
-0.0017356691718546716,-0.004487371723915076
0.006962675368784988,-4.67403269175071e-05
-0.010928059928844219,0.0001443648250607573
0.00021479975481531952,0.0003356749603639868
-0.00392920469056587,-0.00026513057075882386
0.005478544043105749,-7.634288562251908e-06
0.0022062626056529905,1.196040868794471e-05
-0.0005442997692650013,-0.006030504059442836
0.010655111120592734,0.0020734317154867637
0.0030145184237894136,0.002133767255404418
0.005506282078203589,0.0015014742482204937
0.027442803131247074,-0.0006333211194953106
-0.021392200236767488,-0.004612799161715877
0.004598992994050661,0.01304656915034528
0.004456010019271704,0.0002487468746112892
0.0002809482251173625,-0.0010864425650199425
0.002901449981434012,9.418659352248455e-05
-0.00022740092142827493,-0.0008110082567527167
0.0002250024820548462,-0.0005184753512751367
-0.003263980294118611,-0.0014079570006146425
-0.015959226420839263,-0.00780745192798145
-0.00017626188943328927,-0.00016509901484794786
0.00841150891950394,0.0028914970937430834
-0.0009519916368892382,0.000262771342637487
-0.00021987030788835418,-0.0014419623229006417
0.0046454222205161485,0.0076367777109604485
-0.011124552528871583,-0.0022361733431691053
-0.005507667492195511,-0.010411721829576347
-0.00021837531439495412,-0.00011853269564627665
0.011327181462840945,0.004262789238370867
0.0015548100850755007,0.009370680563141059
-0.004058839934032679,-0.0003441480905741891
-0.016057596769384147,0.00031172729941254037
-0.0010071113306598092,-0.002619745340207166
0.024006214371037216,0.014038934672955111
0.0006295174402061714,-0.009721708093756637
-0.003371688239175656,-0.019594171106087178
-0.008729461471905316,-0.013009023993294861
0.00021151772914373174,-4.1393859758917646e-05
-0.0014203605022632105,-0.00356938486527762
-0.00030058028843873806,-0.0007862597154741951
-0.001959107798144689,2.655623755632874e-05
5.135087816532553e-07,-0.0015342676748375862
0.006885348862741905,0.0008681207604665079
0.0006287690818698171,-0.0012472488296473858
-0.0036042908304512317,-0.018989991084453362
0.009928682967014081,0.019357094133135827
0.00031199891569000425,-0.0013986934574644397
-0.0012210768153056405,-0.012752230651300121
-0.0011299562501606508,-0.0017187408941623866
-0.003087567209500619,-6.180969159748332e-05
-1.7763215919441166e-05,-0.0001388402072863775
0.0013740044210670947,0.0012802108066969952
-0.00039275974181747725,0.000397586091053171
-0.0026473599142037706,0.00016409855558167276
0.0019089275073365369,0.0013733296079231298
-0.008206551705746514,-0.010323805704069502
0.0010160642698327563,0.0037063774328300507
0.0006835656381366744,-0.0015090113217789082
-0.0004816026487730785,-0.0037454214987157996
-6.449172543739751e-05,-0.0011818284657471303
-0.016488597160035146,0.0003278969003073398
0.014569470279262054,0.003613369799458362
0.002016351452397153,0.004450234196441465
0.0037724135705319395,5.8363250786077746e-05
0.025152544195750266,0.0003932781759127859
0.009746908639856148,-4.819072137284551e-05
4.341553704188491e-05,0.001157637392900803
-0.0002971903459442755,-0.0030284667083354585
-0.00012566106489076702,-0.0009789833319753826
-0.005502223121163663,0.0016989706910225505
0.0002356637339450653,-6.516905758044703e-05
0.00042188403700950134,0.002826111765508921
-8.663524707749198e-05,0.006844125580527475
0.00016323826748477002,-0.017010895105250834
3.289354866363545e-05,-0.0002921149138588586
-0.003163723134902763,-0.007996943532024849
-0.0012197525414885673,-0.003173938809747892
-0.022901086014290247,-0.011087273820998698
-0.014195559306158685,0.00028112194096393856
-0.0017785749698910607,0.0001374715329650085
0.0023386274349866277,0.001993804475019788
0.0009632584887710782,0.0002067444032364942
0.00248781179929724,0.0012128026168996742
0.0020498967411758124,0.0043421236494011455
-0.002994072768068571,-0.003616879228513602
0.0004295155941900844,-0.006336168162092907
0.0031037327113020213,0.005780099793830117
0.0021587167740025667,0.009627944206890551
-0.0019040699001311738,-0.00027274130495211484
0.0044109822421304085,0.009941527553005362
9.69805884824289e-05,0.0024960212705906417
0.0011944219299014156,-0.00017638988724364633
-5.480872342355364e-05,-0.004947803253544263
-0.001973865040043807,-0.002681984600141545
-1.239048362894346e-05,-0.003163565806841516
-0.0025939365950610367,0.0024299478177659136
-9.73236295970627e-05,-0.004052515947485386
-0.005004542773357058,-0.0026296710320376994
0.018186860375150025,0.00545860678366813
0.008445681436455537,0.012136984886797323
0.00012674879445257088,0.011786863715483355
0.006774132342521836,0.01585857186115776
0.0026307299440374576,0.012237036032961276
0.003148483183114132,0.0032750810732939104
2.2450794991636283e-05,3.166522111794539e-05
0.007183456645510474,0.0003087404803676984
-0.0004980498074121643,-0.0001434717166877917
0.006270108283613595,0.00244375803127444
0.007115972086387739,0.0035289085692050614
-0.005280888300902216,0.0022121914380996374
0.00015623745318864494,-3.736919267574207e-05
0.001539540127138305,-4.900700460435002e-06
-0.00651175716452557,-0.02641682936650617
-0.004832204152546132,-0.009290606015375794
0.002836688844724505,0.0013236263291429838
0.001516048699895208,0.004206840739171115
0.004136207545221378,0.003617728251800525
-0.004042131429212268,-0.0014985844044400106
-0.005430523942280988,-0.0004453393487386745
-0.004322838786424782,2.244793156236751e-05
-1.683775765831479e-05,0.0007627797813554114
0.001473432347033005,-0.0005533231796584165
-0.0017634856480379757,-0.0001806116084967738
0.003252198333910594,3.090259629463293e-05
0.004464138990076695,0.011257066681728718
0.0023551314209858086,0.005122800580792916
-0.004707900568667515,-0.0015636433428255173
0.006054130383256383,0.005157358596608582
-0.0027260280569995333,-0.0034643089342382954
-0.0004482211566444809,0.0003906165273603752
0.0026432661225391594,0.0059033174093235255
0.0009337816382457374,0.0038491050057407735
8.54615528641401e-05,-0.0020303986638807473
-0.0011334864218648572,0.0014237530440789849
0.0024993447325416633,0.013303918631452177
-0.00600005873225932,-0.007556391137859502
0.0007221742003173841,0.0003358197597286344
0.00018466793238912095,0.00021497262765762817
7.309808214849838e-05,4.600747712308287e-05
-0.0011931537897749344,-0.0006401268073638245
0.0001177344875495492,0.0001185071111445448
-1.1655305292522771e-05,0.00064857531720461
-0.00319703629739146,-0.0007762794160146129
-0.013038130444737889,-0.0024089036162229455
-0.004645477014852709,-0.0012133763707914671
0.0005466025549320753,-0.0003183024082786492
0.0009148006412466867,-0.0014112454547689898
-0.003184933328315115,-0.0012813591988521883
0.0003476923839323791,-0.004955987701737771
0.0029970650012803566,0.0016240032605437443
0.004271423623185661,-6.684383266679585e-05
0.0009552852619088802,0.0008190690587939564
0.0016619011320728157,0.0036513704035492016
0.001899418097763493,0.0054440749394376
-0.017520581378149234,-0.0018559635235090577
0.003297575644196872,0.001768130839291555
-0.002561042131662486,-0.0008492634157163457
0.0014119860107616423,5.433212078353748e-06
0.0042589784608518776,0.0016965227788532258
-1.6101654773985384e-05,-0.0018845952562411114
