r2_scores
0.698297
0.18415493
0.43081176
0.12844807
0.58875895
0.5934784
0.45029968
0.28102297
0.5140844
0.54634404
0.2528128
0.29963583
0.100293756
0.16023403
0.48680615
0.112879336
0.4650882
0.41507185
0.1018523
0.14208925
0.23952788
0.5077377
0.741832
0.6989569
0.36737448
0.21452957
0.29023522
0.38804185
0.15024233
0.13003838
0.25322646
0.12187761
0.50507903
0.6087575
0.25024796
0.62944496
0.2528739
0.40798813
0.6274408
0.70039344
0.23469204
0.40325415
0.6283208
0.51851404
0.18727201
0.4806944
0.16267413
0.32706076
0.20423192
0.32955283
0.12978518
0.5174304
0.63736355
0.6305407
0.23800123
0.4326033
0.19768697
0.35431367
0.44940323
0.5465323
0.08843714
0.02694714
0.06322312
0.49670076
0.33538687
0.20078802
0.33614516
0.19360423
0.47563845
0.15008396
0.6090707
0.37133312
0.15684378
0.22146916
0.24395216
0.17466408
0.5630981
0.31078643
0.27795273
0.11461067
0.5376794
0.3199749
0.6329297
0.08489251
0.43886656
0.65383273
0.2902832
0.5360652
0.5239223
0.61198664
0.6239881
0.59671694
0.37161237
0.044912994
0.07708669
-0.012022376
0.34536898
0.507671
0.5848365
0.4141348
0.1519888
0.55449235
0.6781292
0.41523582
0.4666106
0.015683413
0.16790211
0.44334668
0.61442435
0.49956787
0.35836
0.1912989
0.61343265
0.54172814
0.19661456
0.17586654
0.6945948
0.54513097
0.15431911
0.43548226
0.66731274
0.15765351
0.1806795
0.34564757
0.08080554
0.5321944
0.69719046
0.032939136
0.4930809
0.24509448
0.54528844
0.62291324
0.58852184
0.36398923
0.34297013
0.1613347
0.48426253
0.20108503
0.16986191
0.25685
0.24118459
0.21934372
0.44533283
0.3584718
0.17456156
0.12039024
0.09102225
0.61901987
0.70202386
0.13986766
0.0777182
0.5318382
0.48140395
0.2872054
0.0466159
0.35229284
0.48251933
0.31330305
0.6618788
0.31707048
0.15912342
0.4967848
0.1767168
0.3512581
0.04515165
0.63372064
0.5585371
0.48987883
0.5690204
0.2145778
0.53633964
0.6448404
0.1564728
0.3305534
0.39875805
0.7143358
-0.01293695
0.20284575
0.13940132
0.34573185
0.17441428
0.19141579
0.5068723
0.020808995
0.6259952
0.10078859
0.45102465
0.061115324
0.44404066
0.50076514
0.34206927
0.63501906
0.0049989223
0.20288903
0.02002573
0.21473008
0.29339033
0.115015745
0.5022897
0.20248884
0.1667186
0.1895029
0.33469105
0.48118168
-0.011753082
0.5022488
0.13294494
0.60074234
0.2526614
0.43486857
0.12676013
0.5733018
0.49250257
0.4315822
0.17582637
0.13012975
0.40113682
0.318936
0.32485944
0.12997854
0.44679642
0.47809154
0.24352586
0.16453761
0.15187544
-0.0037029982
0.48436344
0.46544755
0.1830973
0.5257181
0.51776004
0.6269803
0.2644469
0.31966144
0.5980573
0.27348512
0.058718324
0.64869833
0.44192225
0.38229293
0.38457263
0.3944593
0.39195156
0.6038146
0.17135024
0.45993364
0.4599362
0.43984848
0.21376127
0.19672471
0.1273374
0.167112
0.27041686
0.10925335
0.20599926
0.21279311
0.5368341
0.16032606
0.30056727
0.43907285
0.169518
0.15504408
0.15927869
0.67012006
0.09475887
0.537022
0.06474614
0.2584927
0.23877943
0.15077579
0.28082097
0.37985247
0.4299068
0.24335265
0.06751686
0.2819606
0.027471602
0.5659746
0.5174472
0.082305014
0.35357386
0.11107981
0.2303127
0.27692062
0.22713989
0.13046652
0.119544625
0.19988662
0.17510974
0.39862782
0.2604139
0.22208971
0.3316468
0.59188235
0.16903311
0.23060429
0.46403867
0.19956666
0.26509047
0.61209714
0.10809088
0.3949306
0.16730642
0.44331878
0.064418435
0.5476395
0.14389646
0.29988086
0.20665145
0.6080787
0.40103734
0.6376934
0.14112657
0.5437371
0.7132944
0.7015859
0.6540426
0.44932663
0.3893363
0.52284
0.18663836
0.6561948
0.5081799
0.42636788
0.5721686
0.334997
0.62570536
0.27872753
0.22413844
0.22527671
0.6375152
0.07401562
0.016858459
0.44318813
0.20390713
0.23365247
0.3565325
0.6482304
0.5709552
0.6660209
0.24038965
0.10383737
0.7094507
0.6147196
0.22903293
0.23570085
0.11347842
0.4583382
0.118202865
0.24009079
0.6188631
0.17565161
0.42359316
0.20046467
0.5927702
0.2502604
0.4465698
0.3412974
0.30596018
0.18130606
0.44357163
0.0896672
0.29684967
0.6871563
0.042379558
0.16781276
0.31915033
-0.027004123
0.4191426
0.40151727
0.49925065
0.17862415
0.24229002
0.22474247
0.5140448
0.14971036
0.27977514
0.15138924
0.2766816
0.08196181
0.42403895
0.15585607
0.37977922
0.31974345
0.46838647
0.549554
0.06040317
0.07133144
0.3585124
0.62770593
0.49685764
0.6612176
0.5155796
0.22829384
0.28998023
0.1229164
0.5440711
0.03964305
0.13883406
0.0641644
0.39349896
0.1746571
0.08020955
0.4206043
-0.026000977
0.1824224
0.19077563
0.31277972
0.20144707
0.026864052
0.6420374
0.69977474
0.34518725
0.13782698
0.25132203
0.26728642
0.16747743
0.22355175
0.55063665
0.6951983
0.5536694
0.14239514
0.41199714
0.31578952
0.58834827
0.41041762
0.6738852
0.6147319
0.27747858
0.6723698
0.6812993
0.338705
0.12999332
0.51364815
0.17280346
0.26839334
0.14581817
0.57451975
0.06668699
0.19930261
0.5774668
0.4252236
0.37875777
0.40678966
0.65599775
0.32903218
0.5793209
0.40697557
0.5224885
0.57278454
0.6101023
-0.033062696
0.4668464
0.6149391
0.4919365
0.4527467
0.5974196
0.1647721
0.1483621
0.3291962
0.100078106
0.23417413
0.592492
0.37062198
0.46179336
0.5650037
0.37029654
0.14644122
0.46193463
0.42434424
0.38898718
0.011292577
0.17991161
0.31350446
0.6252028
0.66702497
0.4370467
0.4232325
0.40524763
0.32548344
0.65095115
0.0809437
0.40228182
0.110346854
0.29603583
0.15188807
0.48596084
0.6012204
0.44393063
0.46058744
0.6136484
0.23766124
0.22967535
0.46780294
0.5881866
0.17074233
0.5540397
0.5559474
0.2878223
0.07706654
0.6904937
0.23462135
0.5195019
0.20207101
0.18642718
-0.00682652
0.31734854
0.14405775
0.6302527
0.08466315
0.55001736
0.4551527
0.106778204
0.5441043
0.42016548
0.44367254
0.48705655
0.44050032
0.050556242
0.6635702
0.6410322
0.62252307
0.3833881
0.589751
0.24185026
0.03300953
0.4293899
0.28979546
0.6138232
0.16902834
0.52134365
0.3707497
0.083786786
0.1870423
0.64490914
0.064355075
0.24907148
0.5144296
0.09039533
0.4865572
0.37106866
0.48187333
0.17047262
0.28463614
0.272505
0.5690813
0.6874331
0.10339826
0.25663465
0.19594377
0.7140107
0.52395344
0.36723584
0.08869308
0.17163229
0.20635253
0.32667422
0.088674486
