semantic\moten,joint\moten
0.0,0.0
0.0,0.0
0.12805044661485698,0.12805044661485698
0.09173872131328359,0.09173872131328359
0.0,0.0
0.0,0.0
0.04305583084003932,0.043055830840039326
0.0,0.0
0.0,0.0
0.033491527783149455,0.033491527783149455
0.11956593550163161,0.11956593550163161
0.11803610841050985,0.11803610841050986
0.20789976234045826,0.20789976234045826
0.1303460306971246,0.1303460306971246
0.0,0.0
0.02985387198350722,0.029853871983507217
0.13768341424297426,0.13768341424297426
0.0,0.0
0.0,0.0
0.013785398389881126,0.013785398389881125
0.0,0.0
0.0,0.0
0.09795859946890172,0.09795859946890172
0.1249736761935284,0.12497367619352842
0.031565838430301925,0.031565838430301925
0.0,0.0
0.007400638062115644,0.00740063806211563
0.2267892767387732,0.2267892767387732
0.17596933516404056,0.17596933516404056
0.20046500506000975,0.20046500506000975
0.3222007300434752,0.3222007300434752
0.10045770114881825,0.10045770114881825
0.05770714334349048,0.05770714334349048
0.0,0.0
0.0,0.0
0.014171801763712974,0.014171801763712966
0.04717113622605363,0.04717113622605363
0.003811662552041688,0.003811662552041631
0.0,0.0
0.0,0.0
0.07085811087673202,0.07085811087673202
0.12195741347395019,0.12195741347395017
0.10251154099555322,0.10251154099555322
0.11641345494410302,0.11641345494410302
0.0,0.0
0.0,0.0
0.0,0.0
0.06380366820240485,0.06380366820240485
0.18110346546857536,0.18110346546857536
0.16363913936832017,0.16363913936832017
0.1879760279664798,0.1879760279664798
0.15451673171072774,0.15451673171072774
0.0,0.0
0.0,0.0
0.03323402349736732,0.03323402349736733
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10564642010950509,0.10564642010950509
0.07951907923527256,0.07951907923527256
0.08821434288080758,0.08821434288080758
0.0,0.0
0.0,0.0
0.0,0.0
0.06856233406742154,0.06856233406742154
0.10270591664352692,0.10270591664352692
0.0,0.0
0.07876967676218465,0.07876967676218465
0.043911605133806576,0.04391160513380657
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.16023788680752163,0.16023788680752163
0.11359560712056989,0.11359560712056989
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05704447970614525,0.05704447970614525
0.0,0.0
0.0,0.0
0.04736802602670348,0.04736802602670348
0.0,0.0
0.0,0.0
0.06297594445769743,0.06297594445769743
0.0,0.0
0.030367870259091455,0.03036787025909145
0.0,0.0
0.0,0.0
0.06012988085363201,0.060129880853632
0.029188549195592484,0.029188549195592484
0.04242399128329792,0.04242399128329793
0.03657921502919965,0.03657921502919965
0.08121592605977138,0.08121592605977138
0.07066726326841143,0.07066726326841143
0.02503801532444537,0.025038015324445377
0.0,0.0
0.018682795735559327,0.0186827957355593
0.0,0.0
0.0,0.0
0.019651533698088662,0.019651533698088662
0.009690744809235893,0.009690744809235891
0.01440467352484377,0.01440467352484378
0.013316359723416826,0.013316359723416828
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.049499818885175365,0.049499818885175365
0.0,0.0
0.0,0.0
0.1559056371049344,0.1559056371049344
0.15126216835996656,0.15126216835996656
0.004526279275214085,0.004526279275214085
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04141868551938771,0.04141868551938771
0.061552893593450106,0.061552893593450106
0.0,0.0
0.11695554084326734,0.11695554084326734
0.0,0.0
0.0,0.0
0.05018383278724013,0.050183832787240125
0.04919988406130256,0.04919988406130256
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03917283712264417,0.03917283712264417
0.10566676350643511,0.10566676350643511
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05985655235167873,0.05985655235167873
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004407247831710621,0.004407247831710621
0.0,0.0
0.07568997252865337,0.07568997252865337
0.0,0.0
0.03472987217067648,0.034729872170676475
0.09507830554084208,0.09507830554084208
0.0,0.0
0.08437169022541341,0.08437169022541342
0.0,0.0
0.14597817051231265,0.14597817051231265
0.09804816604929208,0.09804816604929208
0.0,0.0
0.033522441632518205,0.033522441632518205
0.022344751874326097,0.022344751874326097
0.0,0.0
0.0,0.0
0.031060872623566924,0.031060872623566924
0.0,0.0
0.09366008105858019,0.09366008105858019
0.0,0.0
0.029404017245732723,0.02940401724573272
0.12748639667843245,0.12748639667843245
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.09445053550003402,0.094450535500034
0.06251831434292286,0.06251831434292286
0.0,0.0
0.0,0.0
0.06019972204318881,0.06019972204318882
0.0,0.0
0.0,0.0
0.0,0.0
0.08330883625744416,0.08330883625744416
0.028773336960999825,0.028773336960999825
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.07293538974468271,0.07293538974468271
0.0,0.0
0.0,0.0
0.09970418319978723,0.09970418319978723
0.0,0.0
0.0,0.0
0.04069735555236765,0.04069735555236765
0.07248200156562468,0.07248200156562468
0.0,0.0
0.1113250271011731,0.1113250271011731
0.0,0.0
0.0,0.0
0.04282926075396968,0.04282926075396968
0.06712783920119621,0.0671278392011962
0.08847232067384353,0.08847232067384353
0.0,0.0
0.045439318611273705,0.045439318611273705
0.0,0.0
0.034231330931430624,0.034231330931430624
0.0,0.0
0.0,0.0
0.024125213999355473,0.024125213999355473
0.0451585078116485,0.04515850781164849
0.12891361284623779,0.12891361284623779
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004400740151206619,0.004400740151206619
0.04202475231933294,0.042024752319332934
0.06232267855777967,0.06232267855777967
0.03518883761388281,0.035188837613882806
0.0476816520896651,0.04768165208966509
0.0,0.0
0.0,0.0
0.028220295565067957,0.028220295565067957
0.049447819023579496,0.049447819023579496
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.020689000004276183,0.020689000004276183
0.0651554433981573,0.0651554433981573
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.048940107971758254,0.04894010797175825
0.029330193621268708,0.029330193621268718
0.0,0.0
0.023711685801487983,0.023711685801487997
0.0,0.0
0.06389123742843522,0.06389123742843521
0.0,0.0
0.07115352119669642,0.07115352119669642
0.08660485265711805,0.08660485265711805
0.006125728777705515,0.006125728777705515
0.0,0.0
0.0835446383854612,0.08354463838546121
0.0,0.0
0.009794108873129833,0.009794108873129833
0.0,0.0
0.0789786969400336,0.0789786969400336
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06455176331964363,0.0645517633196436
0.040132683191293435,0.04013268319129344
0.0,0.0
0.05360280978280357,0.05360280978280357
0.0,0.0
0.10529279803824187,0.10529279803824187
0.07076983276929454,0.07076983276929454
0.034766776262314406,0.03476677626231441
0.0,0.0
0.0,0.0
0.027582765272061025,0.027582765272061025
0.06173397958472855,0.06173397958472855
0.0,0.0
0.04564041425371493,0.04564041425371492
0.027843948970750605,0.02784394897075061
0.01791333765718077,0.017913337657180763
0.0,0.0
0.037845621225617264,0.03784562122561727
0.0,0.0
0.0,0.0
0.037532036194801915,0.037532036194801915
0.01336202305653354,0.013362023056533539
0.02467173166742991,0.02467173166742991
0.03205308425126653,0.03205308425126653
0.0,0.0
0.0,0.0
0.04245973835869271,0.042459738358692704
0.0,0.0
0.0,0.0
0.039384098719705114,0.039384098719705114
0.037816915396959645,0.037816915396959645
0.027125488385446487,0.027125488385446452
0.04037119927627595,0.04037119927627595
0.0,0.0
0.03630531747143805,0.03630531747143807
0.0,0.0
0.020088170847365115,0.020088170847365115
0.0327041588574497,0.0327041588574497
0.0,0.0
0.0,0.0
0.026306988643973347,0.026306988643973347
0.060893618223615706,0.060893618223615706
0.04918230167236375,0.04918230167236375
0.0,0.0
0.0,0.0
0.07446252741047915,0.07446252741047915
0.0,0.0
0.0,0.0
0.023338456690684517,0.023338456690684517
0.07679907832696303,0.07679907832696303
0.04126113698107941,0.04126113698107941
0.046866235692706135,0.046866235692706135
0.09369489690011555,0.09369489690011555
0.0,0.0
0.0,0.0
0.0,0.0
0.03903380516611866,0.03903380516611866
0.0,0.0
0.0,0.0
0.026732469177295475,0.026732469177295475
0.0,0.0
0.008431737485893825,0.008431737485893823
0.028927484793952792,0.02892748479395279
0.007801969333319785,0.007801969333319785
0.0,0.0
0.0,0.0
0.039777000166553785,0.039777000166553785
0.0,0.0
0.0,0.0
0.0,0.0
0.06070173855247658,0.06070173855247658
0.11369723971075807,0.11369723971075807
0.0,0.0
0.04900387260301052,0.04900387260301051
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.13885509078133787,0.13885509078133787
0.026971308205871007,0.026971308205871007
0.038753025560678826,0.038753025560678826
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05485383869923576,0.05485383869923576
0.009839147464144632,0.009839147464144632
0.0,0.0
0.0,0.0
0.0,0.0
0.03641623064659769,0.0364162306465977
0.0,0.0
0.03182236306019243,0.03182236306019243
0.0291773997871967,0.029177399787196696
0.045556333415232575,0.04555633341523258
0.04918462120152604,0.04918462120152604
0.0,0.0
0.0,0.0
0.07108022868262188,0.07108022868262188
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0831727695915947,0.0831727695915947
0.0,0.0
0.03482244690487859,0.03482244690487859
0.0,0.0
0.0952150061893781,0.0952150061893781
0.08252784259400758,0.0825278425940076
0.0,0.0
0.0,0.0
0.03098809395009522,0.03098809395009522
0.0,0.0
0.09689666221947717,0.09689666221947717
0.0,0.0
0.013238723399563026,0.013238723399563024
0.0,0.0
0.022230609054838306,0.022230609054838302
0.0,0.0
0.0,0.0
0.0,0.0
0.08897129060783467,0.08897129060783467
0.0,0.0
0.07918962600096095,0.07918962600096095
0.019896105130090113,0.019896105130090113
0.01969945375323056,0.01969945375323056
0.060519685716862975,0.060519685716862975
0.0,0.0
0.0,0.0
0.0,0.0
0.034102100024197134,0.03410210002419712
0.03201074868469243,0.03201074868469243
0.04148995481054764,0.04148995481054764
0.03982290129558198,0.03982290129558199
0.044410797119003115,0.044410797119003115
0.0,0.0
0.039365879603454126,0.03936587960345413
0.08043736625181999,0.08043736625181999
0.04258537946502464,0.04258537946502465
0.04047681210083003,0.040476812100830026
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0700042458396111,0.07000424583961108
0.0,0.0
0.033610536205385635,0.033610536205385635
0.053815102163317856,0.053815102163317856
0.02150760049782136,0.02150760049782136
0.06343553426890919,0.06343553426890919
0.04711975001251303,0.04711975001251302
0.042863477578880406,0.04286347757888041
0.04285120502667435,0.04285120502667435
0.03710281161162743,0.03710281161162743
0.03756072557103979,0.03756072557103979
0.03920701713165598,0.03920701713165598
0.0,0.0
0.0303816198242523,0.0303816198242523
0.0,0.0
0.03289210397760126,0.03289210397760126
0.032175792214064615,0.03217579221406461
0.03348766019327685,0.03348766019327685
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0629940798225509,0.06299407982255088
0.0,0.0
0.04167432611684408,0.04167432611684408
0.23696937549473196,0.23696937549473196
0.01601141819764084,0.016011418197640837
0.028401848254740673,0.028401848254740673
0.04720162436179375,0.047201624361793745
0.0,0.0
0.0,0.0
0.022233223342557833,0.022233223342557833
0.0,0.0
0.0,0.0
0.039074959832487946,0.039074959832487946
0.0,0.0
0.0,0.0
0.029653469984653742,0.02965346998465374
0.043358688741277726,0.043358688741277726
0.0,0.0
0.0,0.0
0.026469744928757418,0.02646974492875742
0.0453924632667217,0.0453924632667217
0.11164158767799576,0.11164158767799576
0.04330222261104351,0.043302222611043495
0.0,0.0
0.0739639539470362,0.0739639539470362
0.024537462237115806,0.024537462237115802
0.0,0.0
0.0,0.0
0.10942484036257244,0.10942484036257244
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.01954033120853715,0.019540331208537154
0.07694285943546397,0.07694285943546397
0.011674080679483154,0.011674080679483154
0.054180121778771,0.05418012177877099
0.0,0.0
0.02348838996868071,0.02348838996868071
0.052786494378349466,0.052786494378349466
0.049777061328216625,0.049777061328216625
0.12313748877142051,0.12313748877142051
0.0,0.0
0.07544868741347362,0.07544868741347364
0.0,0.0
0.08278213629707208,0.08278213629707208
0.014336180813496111,0.014336180813496106
0.0,0.0
0.10294171980083977,0.10294171980083977
0.09755769581560123,0.09755769581560123
0.014079084965184162,0.014079084965184162
0.031123147636534437,0.03112314763653444
0.0,0.0
0.07146106800805274,0.07146106800805273
0.10221463268280491,0.10221463268280491
0.10542920941647949,0.1054292094164795
0.060958899317875216,0.060958899317875216
0.05053004667004449,0.050530046670044494
0.0,0.0
0.05691248031142079,0.05691248031142079
0.018303649331023932,0.018303649331023932
0.0,0.0
0.049673366633869,0.049673366633869
0.0855517699049115,0.0855517699049115
0.058275915152087,0.058275915152087014
0.017429907021318414,0.017429907021318407
0.15230660789372988,0.15230660789372988
0.15253566970408594,0.15253566970408594
0.11722409906770392,0.11722409906770392
0.013035308735172156,0.013035308735172158
0.0942882332287524,0.09428823322875242
0.13118305486049786,0.13118305486049786
0.14669951966892789,0.1466995196689279
0.03611365764335791,0.03611365764335791
0.2099193067608868,0.2099193067608868
0.03251530504897445,0.03251530504897445
0.08192105354323174,0.08192105354323174
0.11340928135120934,0.11340928135120934
0.1121027772096054,0.1121027772096054
0.0,0.0
0.0,0.0
0.03477809740345478,0.03477809740345478
0.068420353287224,0.068420353287224
0.02018343011789348,0.020183430117893482
0.0,0.0
0.0,0.0
0.07056890215120372,0.07056890215120373
0.08472867162579763,0.08472867162579761
0.037133487094746495,0.037133487094746495
0.0,0.0
0.07656240776036512,0.07656240776036512
0.17895402561571314,0.17895402561571314
0.16411981282997887,0.16411981282997884
0.08516342612465437,0.08516342612465437
0.07584611274368848,0.07584611274368848
0.1258551550763582,0.1258551550763582
0.1142214527464786,0.1142214527464786
0.08321798513526112,0.08321798513526113
0.14744164093015966,0.14744164093015966
0.056772092625204225,0.056772092625204225
0.01397292027295384,0.013972920272953842
0.11567182677169185,0.11567182677169185
0.11541792953900022,0.11541792953900022
0.11492576386535504,0.11492576386535504
0.10876729670399639,0.10876729670399639
0.01984022807209297,0.01984022807209297
0.039465845038623194,0.039465845038623194
0.05056450901830054,0.05056450901830054
0.10489167986030375,0.10489167986030375
0.0,0.0
0.0,0.0
0.0,0.0
0.0908444674764979,0.0908444674764979
0.09873692870449546,0.09873692870449546
0.0,0.0
0.0,0.0
0.0,0.0
0.08596624481516775,0.08596624481516774
0.13605857092976117,0.13605857092976117
0.13336344183796542,0.13336344183796542
0.1204465450440895,0.1204465450440895
0.07164546396656683,0.07164546396656683
0.028944496337227562,0.02894449633722756
0.09817741770020429,0.09817741770020429
0.09698783668721175,0.09698783668721174
0.09137620412010213,0.09137620412010215
0.1305371466859955,0.1305371466859955
0.0335925156149708,0.03359251561497081
0.13975590432369336,0.13975590432369336
0.1150024007743023,0.11500240077430227
0.12139623233898456,0.12139623233898453
0.03637161892043161,0.03637161892043162
0.0613152459707895,0.0613152459707895
0.0,0.0
0.040008095699902546,0.04000809569990254
0.03668867504369399,0.03668867504369399
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0490955053851845,0.04909550538518451
0.07043821730506075,0.07043821730506075
0.04355125941772888,0.04355125941772888
0.05726004324455308,0.05726004324455308
0.0,0.0
0.0,0.0
0.030116991952173645,0.030116991952173645
0.07704507517176669,0.07704507517176669
0.08171709677649466,0.08171709677649466
0.09346368422605902,0.09346368422605905
0.12270235005694678,0.12270235005694678
0.16940447560268723,0.16940447560268723
0.0809122374001691,0.0809122374001691
0.0,0.0
0.14251705582541813,0.14251705582541813
0.13445847819568227,0.13445847819568227
0.11117501069536811,0.11117501069536811
0.15184418094355007,0.15184418094355007
0.08643406328471168,0.08643406328471168
0.06019602275507271,0.06019602275507271
0.09864085212912163,0.09864085212912163
0.06843163638375772,0.06843163638375772
0.0,0.0
0.10312829213450314,0.10312829213450314
0.14492906831276078,0.14492906831276078
0.0,0.0
0.037954461083598644,0.037954461083598644
0.013693414827123534,0.013693414827123534
0.0,0.0
0.0,0.0
0.09461225926519046,0.09461225926519044
0.02286996915497182,0.02286996915497182
0.010378286725573832,0.010378286725573846
0.0754320979463559,0.0754320979463559
0.034294507868176026,0.03429450786817602
0.09597774816328354,0.09597774816328354
0.06351868840252183,0.06351868840252183
0.0,0.0
0.0,0.0
0.0,0.0
0.03723848762883541,0.03723848762883541
0.1262081434250462,0.1262081434250462
0.12390685013901855,0.12390685013901855
0.1611060800738531,0.1611060800738531
0.053878808951993665,0.053878808951993665
0.13755098763086182,0.13755098763086182
0.057714785142622904,0.057714785142622904
0.18033904670442125,0.18033904670442127
0.1151148741320779,0.1151148741320779
0.0759155543520034,0.0759155543520034
0.07098898778784825,0.07098898778784825
0.052017563907458444,0.052017563907458444
0.05528017475020887,0.05528017475020887
0.06103708986458268,0.06103708986458268
0.2122435525187415,0.2122435525187415
0.0730183269750662,0.0730183269750662
0.07816475652604593,0.07816475652604593
0.0,0.0
0.0,0.0
0.0,0.0
0.07019626321549689,0.07019626321549689
0.045170227131983154,0.045170227131983154
0.038295903048584094,0.0382959030485841
0.06206885686443399,0.06206885686443399
0.013132714315899515,0.01313271431589952
0.08543900602684386,0.08543900602684386
0.11524927530244812,0.11524927530244812
0.10950544143584377,0.10950544143584377
0.02402458590464106,0.024024585904641068
0.06134478246050232,0.06134478246050232
0.10014941549689167,0.10014941549689167
0.01891450884285183,0.018914508842851833
0.07813433370298813,0.07813433370298813
0.08942083858661692,0.08942083858661692
0.056468424044742505,0.05646842404474251
0.1450374750368623,0.1450374750368623
0.0444007005044907,0.0444007005044907
0.02743764088395012,0.027437640883950124
0.05200810384719723,0.05200810384719722
0.0,0.0
0.02659851361662318,0.02659851361662318
0.0,0.0
0.030017493410096668,0.030017493410096668
0.004732004726884836,0.0047320047268848845
0.09138513140919562,0.09138513140919562
0.12676123909655734,0.12676123909655734
0.09166640128029246,0.09166640128029246
0.06197908397609116,0.06197908397609116
0.09873703357265298,0.09873703357265298
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03991622872256785,0.039916228722567844
0.04590472193725774,0.04590472193725774
0.0,0.0
0.03434120753550135,0.03434120753550134
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03367118545841789,0.03367118545841788
0.07668955067733525,0.07668955067733525
0.0,0.0
0.021010264227787966,0.021010264227787973
0.08664116328148394,0.08664116328148395
0.11572208766146919,0.11572208766146919
0.0,0.0
0.10128608681773023,0.10128608681773023
0.01598599515007588,0.01598599515007588
0.046812253566991924,0.046812253566991924
0.01422003086416398,0.014220030864163978
0.0168418193616623,0.0168418193616623
0.07477373151012777,0.07477373151012777
0.09027631317741105,0.09027631317741105
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.047323934896059454,0.04732393489605945
0.06295362755507221,0.06295362755507221
0.07190605879619968,0.07190605879619968
0.0,0.0
0.0,0.0
0.0,0.0
0.0425937845967079,0.0425937845967079
0.019638232927040047,0.019638232927040047
0.0,0.0
0.05008364585555769,0.05008364585555769
0.06205168862485637,0.06205168862485637
0.06775259220020083,0.06775259220020083
0.0,0.0
0.0,0.0
0.0,0.0
0.01674254468611436,0.016742544686114365
0.08729712436275656,0.08729712436275656
0.037305525322062424,0.03730552532206242
0.05766939941057246,0.05766939941057246
0.039437122065358904,0.03943712206535891
0.05613994602068383,0.05613994602068383
0.05905252115415613,0.05905252115415613
0.09872334983795046,0.09872334983795046
0.033383609766892655,0.033383609766892704
0.03709757699249795,0.03709757699249795
0.09861943448221032,0.0986194344822103
0.0,0.0
0.015876542042997842,0.015876542042997842
0.09036372182055546,0.09036372182055546
0.050521217710732896,0.050521217710732896
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.020749773422212497,0.020749773422212497
0.06576717417964234,0.06576717417964234
0.05286201648180368,0.05286201648180368
0.008368227874108097,0.008368227874108096
0.039257536411786836,0.039257536411786836
0.0,0.0
0.0,0.0
0.0,0.0
0.019898872339148985,0.019898872339148985
0.0,0.0
0.02560363267011148,0.025603632670111485
0.0,0.0
0.07231936739359363,0.07231936739359363
0.058733817358213175,0.05873381735821318
0.0433090572069837,0.0433090572069837
0.030022817091285375,0.03002281709128539
0.002546453564031478,0.002546453564031478
0.13380459534275652,0.13380459534275652
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.047753779298920475,0.047753779298920496
0.03171583966424032,0.03171583966424032
0.0,0.0
0.022816602570487246,0.022816602570487246
0.0,0.0
0.0,0.0
0.021569118057003643,0.021569118057003643
0.0,0.0
0.016201299922530287,0.01620129992253028
0.0,0.0
0.0,0.0
0.0,0.0
0.0043765984865094445,0.00437659848650947
0.03637223394694288,0.036372233946942875
0.0,0.0
0.015711728084368874,0.015711728084368874
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06877372279779646,0.06877372279779646
0.13686382362807378,0.13686382362807378
0.0,0.0
0.0,0.0
0.0,0.0
0.025031760951079993,0.025031760951079993
0.04924678189162193,0.04924678189162193
0.0,0.0
0.12483505446565746,0.12483505446565746
0.03321044686976784,0.03321044686976784
0.0,0.0
0.0,0.0
0.07268647674817903,0.07268647674817903
0.0,0.0
0.020270729437239194,0.020270729437239208
0.03892390546963452,0.03892390546963452
0.0,0.0
0.0,0.0
0.08162834748078086,0.08162834748078086
0.02099217696168744,0.02099217696168744
0.0,0.0
0.0,0.0
0.08597317471284081,0.08597317471284081
0.0,0.0
0.0,0.0
0.06943292668339368,0.06943292668339368
0.0,0.0
0.14972044232134746,0.14972044232134746
0.16088922338754222,0.16088922338754222
0.09085054743532917,0.09085054743532918
0.06752915371972501,0.06752915371972501
0.0,0.0
0.028988082491977814,0.028988082491977814
0.17287960524717236,0.17287960524717236
0.011692408770654847,0.011692408770654845
0.0,0.0
0.03163517107727655,0.03163517107727655
0.0,0.0
0.09987450781095525,0.09987450781095523
0.04582305990984027,0.04582305990984027
0.13737105896558105,0.13737105896558105
0.0,0.0
0.0,0.0
0.03186212829762749,0.03186212829762749
0.04981105681254529,0.04981105681254529
0.0,0.0
0.009036280215348146,0.009036280215348146
0.009643071024211873,0.009643071024211873
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0652508748408368,0.0652508748408368
0.0,0.0
0.0,0.0
0.0,0.0
0.1357114357429854,0.1357114357429854
0.0,0.0
0.13795429465235734,0.13795429465235734
0.12076899449440297,0.12076899449440297
0.0,0.0
0.0,0.0
0.013197554308310853,0.013197554308310853
0.05824107800130506,0.05824107800130507
0.03347342526052445,0.03347342526052444
0.0,0.0
0.032726694901799684,0.03272669490179969
0.04866544202074999,0.04866544202074998
0.024608050802922235,0.024608050802922235
0.030689882515049276,0.030689882515049276
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02472852169039868,0.02472852169039868
0.0,0.0
0.0,0.0
0.0,0.0
0.015498273202425106,0.015498273202425106
0.0,0.0
0.03642141301482827,0.03642141301482828
0.0,0.0
0.0,0.0
0.03896392583097679,0.038963925830976784
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0511675863313278,0.0511675863313278
0.1133361427056443,0.1133361427056443
0.0,0.0
0.04005202966279812,0.04005202966279812
0.040292688629086804,0.0402926886290868
0.06695368884397888,0.06695368884397888
0.04964223386853465,0.049642233868534655
0.013502222536747599,0.013502222536747599
0.0,0.0
0.0,0.0
0.03714380583764512,0.03714380583764512
0.0,0.0
0.0,0.0
0.14374393891127402,0.14374393891127402
0.029986474132607174,0.029986474132607174
0.06748180822047486,0.06748180822047486
0.0,0.0
0.04555647078183939,0.04555647078183939
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.07686587916011361,0.07686587916011361
0.0,0.0
0.09785596116883662,0.09785596116883662
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05272026994708629,0.052720269947086285
0.07457660794495105,0.07457660794495105
0.18221496674844345,0.18221496674844345
0.038472518227761536,0.038472518227761536
0.014978272138703268,0.014978272138703267
0.0,0.0
0.0,0.0
0.028313779270489114,0.028313779270489108
0.0,0.0
0.0,0.0
0.0,0.0
0.00606303940981113,0.00606303940981113
0.017594378164158757,0.017594378164158757
0.00933514956786089,0.009335149567860891
0.03787855817278586,0.03787855817278586
0.02531348111402209,0.02531348111402209
0.0,0.0
0.043232837226610976,0.043232837226610976
0.0,0.0
0.019211009262005457,0.01921100926200545
0.054372787264001625,0.054372787264001625
0.0,0.0
0.0,0.0
0.051924298828147974,0.051924298828147974
0.12335410118783728,0.12335410118783728
0.0,0.0
0.0,0.0
0.03431387332739459,0.03431387332739459
0.0,0.0
0.0,0.0
0.0,0.0
0.03586503191871624,0.03586503191871624
0.12356543766447003,0.12356543766447003
0.024967282433250273,0.024967282433250273
