x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score
0.7518696,0.87670845,0.88306344,0.74551463,0.0063549876,0.13119382,0.9878024458885193,0.9901453256607056,-0.0022747517,0.17320734
0.7901324,0.898476,0.89689493,0.7917135,-0.0015810728,0.10676253,0.9830520749092102,0.9862575531005859,-0.0040351152,0.06709397
0.77018505,0.9205788,0.92474467,0.76601917,0.004165888,0.15455961,0.9813618659973145,0.9849058985710144,-0.007555604,0.13391793
0.7850287,0.90374583,0.90366447,0.7851101,-8.1419945e-05,0.118635714,0.9831627607345581,0.9795999526977539,-0.014966965,0.14216065
0.7874059,0.9111419,0.9163283,0.7822195,0.005186379,0.12892234,0.9920347929000854,0.990259051322937,-0.002956152,0.16129923
0.70566237,0.8544781,0.8556583,0.7044822,0.001180172,0.14999592,0.9863414764404297,0.9868742227554321,-0.046533465,0.021415472
0.76930547,0.8633816,0.8566116,0.7760755,-0.0067700148,0.08730614,0.9874057173728943,0.9865474104881287,-0.04322827,-0.04466057
0.72444034,0.8455917,0.8419302,0.7281019,-0.003661573,0.117489815,0.9775958061218262,0.9798527956008911,-0.0019009113,0.12556016
0.73337233,0.87121505,0.87218535,0.73240197,0.0009703636,0.13881308,0.9873542189598083,0.9842618107795715,-0.01954472,0.028930902
0.77645403,0.8982722,0.901721,0.77300525,0.0034487844,0.12526697,0.9865067601203918,0.9861806631088257,-0.017434955,0.042547166
0.78862613,0.8954594,0.8955005,0.7885851,4.1007996e-05,0.10687429,0.9866592288017273,0.9833935499191284,0.00022560358,0.11368942
0.7716447,0.8830605,0.8828086,0.77189666,-0.00025194883,0.111163855,0.9908039569854736,0.9867914319038391,0.0018085241,0.04738319
0.78109324,0.9031345,0.89892334,0.78530437,-0.0042111278,0.11783016,0.9888497591018677,0.9861259460449219,-0.0056922436,0.1278255
0.7409028,0.85746044,0.85834146,0.7400217,0.00088107586,0.11743873,0.9847859740257263,0.9832966327667236,-0.007590294,-0.0453521
0.8015823,0.9016258,0.9032402,0.7999679,0.0016143918,0.10165793,0.9827998280525208,0.9872193336486816,-0.0042802095,0.13520414
0.75702095,0.89975584,0.89843917,0.7583376,-0.0013166666,0.14141822,0.9809346199035645,0.9763087630271912,0.00027137995,0.105517805
0.67763364,0.8263825,0.82524866,0.6787675,-0.0011338592,0.14761502,0.9826104044914246,0.9836224317550659,-0.03311658,0.033106804
0.78050435,0.90264416,0.9050789,0.7780696,0.0024347305,0.12457454,0.986354410648346,0.9863940477371216,-0.008052468,0.14161313
0.79076785,0.9028069,0.9026618,0.79091287,-0.0001450181,0.11189401,0.9841122627258301,0.9817892909049988,-0.012231469,0.17662483
0.8095559,0.94096214,0.9396177,0.8109004,-0.001344502,0.13006175,0.9826249480247498,0.9808892011642456,-0.0009899139,0.092865765
0.771492,0.90305734,0.8969391,0.77761024,-0.006118238,0.1254471,0.9851115345954895,0.9860025644302368,-0.09015703,0.00022381544
0.76754475,0.882879,0.8827795,0.7676443,-9.953976e-05,0.11523473,0.9855533242225647,0.9888577461242676,-0.0074424744,0.11741412
0.76572466,0.8815584,0.88609225,0.76119083,0.0045338273,0.12036759,0.9896395206451416,0.986876904964447,0.0003619194,0.084641874
0.80857944,0.8842622,0.88578236,0.8070593,0.0015201569,0.077202916,0.9811154007911682,0.9846271872520447,-0.02904892,0.02228427
0.8035667,0.9199241,0.9198938,0.8035969,-3.0219555e-05,0.11632717,0.9777107834815979,0.9773262143135071,-0.00034236908,0.1264453
0.7845203,0.88776386,0.8874948,0.7847893,-0.00026899576,0.102974534,0.9863641858100891,0.9853535890579224,-0.004832387,0.093037724
0.80387884,0.8808307,0.87940335,0.8053062,-0.0014273524,0.07552451,0.987998902797699,0.986690878868103,-0.007815599,0.06242919
0.75919354,0.8913985,0.8966194,0.7539727,0.0052208304,0.13742578,0.9872609376907349,0.9860314130783081,-0.010394812,0.064104974
0.7968711,0.89069533,0.8919204,0.79564613,0.0012249947,0.0950492,0.9806923270225525,0.9841447472572327,-0.011885047,0.18378192
0.70528203,0.87175024,0.8731967,0.7038356,0.0014464259,0.16791463,0.9864402413368225,0.9873278141021729,-0.05337596,0.042069316
0.7830332,0.896884,0.89737964,0.7825376,0.0004956126,0.114346445,0.9842780828475952,0.982651948928833,-0.008908033,0.15722466
0.722685,0.88691974,0.8857401,0.7238646,-0.0011796355,0.16305512,0.9885773658752441,0.9853910207748413,-0.058737516,-0.0026054382
0.8405078,0.90620494,0.9056965,0.8410162,-0.000508368,0.065188766,0.9893024563789368,0.9928349852561951,-0.0073041916,-0.02453065
0.8527449,0.9195241,0.920998,0.85127103,0.001473844,0.06825304,0.9841713905334473,0.9858047366142273,-0.013259649,0.051393747
0.80048114,0.9154634,0.91471285,0.8012317,-0.0007505417,0.114231706,0.9869751930236816,0.9874531626701355,0.00028949976,0.11678988
0.7706741,0.88515514,0.8850885,0.7707407,-6.657839e-05,0.11441445,0.9878940582275391,0.9870476722717285,-0.006845355,0.08822274
0.6711564,0.8605448,0.85585237,0.67584884,-0.0046924353,0.18469596,0.985994279384613,0.9852180480957031,-0.019068718,0.050353646
0.8357836,0.9153301,0.9173769,0.8337368,0.0020468235,0.081593335,0.9773427248001099,0.9803683161735535,-0.00012886524,0.06949389
0.73883295,0.88100326,0.8834248,0.7364114,0.002421558,0.14459187,0.9850291013717651,0.9864898920059204,-0.0051198006,0.15064114
0.76219296,0.89640945,0.8926132,0.7659893,-0.003796339,0.13042015,0.9813463091850281,0.9838565587997437,-0.0007263422,0.029747367
0.8009285,0.8987012,0.8995623,0.80006737,0.0008611083,0.098633826,0.9894097447395325,0.9893653988838196,-0.011196017,0.120762944
0.8031813,0.88556844,0.88423675,0.80451304,-0.0013317466,0.0810554,0.9815286993980408,0.9823473691940308,-0.047754407,0.05705452
0.80966926,0.9210734,0.9197157,0.811027,-0.0013577342,0.11004639,0.9805609583854675,0.9834728837013245,-0.0068050623,0.07455039
0.806424,0.8894619,0.88907254,0.80681336,-0.00038933754,0.082648516,0.9903174638748169,0.9875946640968323,-0.0009304285,0.11148763
0.73300576,0.8716868,0.8739494,0.73074317,0.0022625923,0.14094365,0.9827432632446289,0.984347403049469,-0.003977537,0.09199005
0.7597098,0.9003766,0.9016714,0.758415,0.0012947917,0.14196163,0.9759214520454407,0.9812633395195007,-0.010794878,0.096704364
0.7789196,0.88565737,0.8872241,0.7773529,0.0015666485,0.10830444,0.9889806509017944,0.989902913570404,-0.0016826391,0.04823363
0.69828886,0.88557285,0.8820816,0.7017801,-0.0034912229,0.18379277,0.9892075657844543,0.9849398136138916,-0.037894964,0.08374417
0.796317,0.91378206,0.91355777,0.7965412,-0.00022423267,0.117240846,0.9898974895477295,0.9890170693397522,-0.04666853,-0.00069594383
0.775447,0.8900954,0.8865068,0.77903557,-0.0035885572,0.111059844,0.9900395274162292,0.9874527454376221,-0.0011482239,0.1000976
0.82378703,0.9055056,0.91206014,0.8172325,0.006554544,0.08827311,0.9898282885551453,0.9881141185760498,-0.0021879673,0.10933739
0.7196132,0.87611645,0.87430525,0.72142434,-0.0018111467,0.15469211,0.984630823135376,0.9841864109039307,-0.002621293,0.058199883
0.80339205,0.9094725,0.9097577,0.80310696,0.00028508902,0.10636556,0.9915785789489746,0.9870462417602539,-0.006259203,0.061602533
0.82798594,0.9131572,0.9120176,0.82912564,-0.0011397004,0.08403158,0.9807049632072449,0.9865052103996277,-0.0009741783,0.097314715
0.7936347,0.8842225,0.88445765,0.7933995,0.00023519993,0.090822995,0.9857928156852722,0.9855848550796509,-0.0018465519,0.096624315
0.7238841,0.8691906,0.86721426,0.7258604,-0.0019763112,0.14333016,0.9907171130180359,0.9882127046585083,-0.001141429,0.116050124
0.77002704,0.9074895,0.9071766,0.77033985,-0.00031280518,0.13714963,0.9853624701499939,0.9852064847946167,-0.02452588,0.056735516
0.819989,0.9279095,0.92531914,0.82257944,-0.0025904179,0.10533005,0.9833753705024719,0.9822301864624023,-0.050559282,0.1526587
0.76790005,0.8931067,0.8966314,0.76437527,0.0035247803,0.12873143,0.9880697727203369,0.9846851229667664,-0.003823042,0.15404624
0.83538795,0.91225404,0.910346,0.83729607,-0.0019081235,0.07495797,0.9872832298278809,0.9799125790596008,-0.065681696,-0.07749581
0.8371964,0.9104881,0.91122997,0.8364545,0.000741899,0.07403362,0.990155816078186,0.9891153573989868,-0.0067927837,0.046529293
0.76870596,0.87203884,0.87015635,0.77058846,-0.0018824935,0.10145038,0.9798911213874817,0.9813489317893982,-0.0013756752,0.016922832
0.77427375,0.9085608,0.9025754,0.78025925,-0.0059854984,0.12830156,0.9837726354598999,0.9858108162879944,-0.0092561245,0.09186649
0.7600956,0.9095003,0.9022074,0.7673886,-0.007292986,0.14211172,0.9844979643821716,0.9861504435539246,-0.015397906,0.1154809
0.79703087,0.9182153,0.9173203,0.7979259,-0.00089502335,0.120289385,0.9833905100822449,0.9876614809036255,-0.0005283356,0.15186924
0.73183334,0.884708,0.88140315,0.73513824,-0.0033048987,0.14956975,0.9856694340705872,0.9862926602363586,-0.0022681952,0.058651567
0.80397856,0.9043728,0.9065762,0.80177516,0.002203405,0.102597654,0.9870123863220215,0.9858024716377258,-0.0092151165,0.1761756
0.7539009,0.86691886,0.8675353,0.7532845,0.00061637163,0.11363435,0.9811743497848511,0.9784354567527771,2.9325485e-05,0.07738882
0.74002004,0.8610444,0.8611902,0.73987424,0.00014579296,0.12117016,0.9868042469024658,0.9869523644447327,-0.030569792,-0.03372681
0.74904346,0.8780205,0.8777286,0.7493354,-0.00029194355,0.12868512,0.9857192039489746,0.9878144860267639,-0.0056653023,0.045137703
0.7701682,0.85958654,0.8621698,0.767585,0.0025832057,0.09200156,0.9861704707145691,0.9837213158607483,-0.0016094446,0.07090348
0.7339761,0.87584645,0.8745409,0.7352816,-0.0013054609,0.14056486,0.9866130948066711,0.98787921667099,-0.007345319,0.111029685
0.79893905,0.886594,0.8902523,0.79528075,0.0036582947,0.09131324,0.9824654459953308,0.982794463634491,-0.009045124,0.08182192
0.7734979,0.9011063,0.89875907,0.7758451,-0.002347231,0.12526119,0.9815846681594849,0.9858452677726746,-0.0052524805,0.099080324
0.7710309,0.90666354,0.90577304,0.7719214,-0.0008904934,0.13474214,0.9870193004608154,0.9872507452964783,-0.0035848618,0.12173098
0.73569036,0.881015,0.8822262,0.7344792,0.0012111664,0.14653581,0.9802935123443604,0.9839007258415222,-0.006684065,0.12629461
0.76365733,0.8878288,0.8822323,0.76925385,-0.0055965185,0.11857498,0.9845964908599854,0.9878519773483276,-0.005050063,0.06420922
0.7947859,0.88309234,0.88477683,0.79310143,0.0016844869,0.089990914,0.9769557118415833,0.9810795187950134,-0.0004990101,0.09215659
0.77415437,0.9144832,0.91403055,0.77460694,-0.00045257807,0.13987625,0.9854753613471985,0.9814212322235107,-0.0010342598,0.15626329
0.8041252,0.9146976,0.9152659,0.8035568,0.0005683899,0.11114079,0.9875769019126892,0.9882566928863525,-0.015998483,0.16093576
