x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score
0.401264,0.7781947,0.89651084,0.2829479,0.118316114,0.49524683,0.9878024458885193,0.9901453256607056,0.09812659,0.53409576
0.40909356,0.77848226,0.8811091,0.3064667,0.10262686,0.47201556,0.9830520749092102,0.9862575531005859,0.060174763,0.3661222
0.45454538,0.8343506,0.93902165,0.34987432,0.10467106,0.48447627,0.9813618659973145,0.9849058985710144,0.16041738,0.49585843
0.45959872,0.8133276,0.9058198,0.36710656,0.09249216,0.44622105,0.9831627607345581,0.9795999526977539,0.04308945,0.45578396
0.3844819,0.7836428,0.90778947,0.2603352,0.1241467,0.5233076,0.9920347929000854,0.990259051322937,0.0033997297,0.4791522
0.25696748,0.7530694,0.84291923,0.16711771,0.08984977,0.5859517,0.9863414764404297,0.9868742227554321,0.017902434,0.35521793
0.32780272,0.7223437,0.82589424,0.2242521,0.10355061,0.49809158,0.9874057173728943,0.9865474104881287,-0.0011994839,0.17237937
0.36400354,0.66976255,0.847548,0.18621802,0.17778552,0.48354453,0.9775958061218262,0.9798527956008911,0.07114357,0.40684175
0.32153338,0.7336453,0.88179374,0.1733849,0.14814848,0.5602604,0.9873542189598083,0.9842618107795715,0.087579906,0.31568164
0.33571565,0.736194,0.89308816,0.1788215,0.15689415,0.5573725,0.9865067601203918,0.9861806631088257,0.06146604,0.35433632
0.4254068,0.7548542,0.8811275,0.29913354,0.12627327,0.45572066,0.9866592288017273,0.9833935499191284,0.025038421,0.44137257
0.44920665,0.71607924,0.8792151,0.2860707,0.16313595,0.43000853,0.9908039569854736,0.9867914319038391,0.18007082,0.29460764
0.45821005,0.7476182,0.899864,0.30596417,0.15224588,0.44165403,0.9888497591018677,0.9861259460449219,0.11328381,0.45639396
0.27535784,0.68218327,0.84226376,0.11527735,0.16008049,0.5669059,0.9847859740257263,0.9832966327667236,0.112388015,0.27295208
0.51798105,0.74198186,0.90140915,0.35855377,0.15942729,0.3834281,0.9827998280525208,0.9872193336486816,0.1402151,0.39752775
