,correlation_score,r2_score,p_value
0,-0.007835893416448256,0.0,0.8941166296392171
1,-0.09199447780945756,-0.006839633,0.11737764470071678
2,0.011703082693612817,1.1920929e-07,0.8424292206600432
3,0.024128770866243345,0.0,0.6818836253648164
4,0.015451008924458798,0.0,0.7929701351242134
5,-0.0017765545503475896,-0.0016132593,0.9759272180194115
6,-0.09171359248893927,0.0,0.11850613418895355
7,-0.06230635681369658,-0.00068449974,0.2894532722756555
8,,0.0,
9,,0.0,
10,,0.0,
11,0.026869537247884087,0.0003514886,0.6480523298951639
12,0.07296839626338605,0.0009713769,0.21458907405186667
13,0.10057298349698575,0.0,0.08678483315400518
14,-0.040930192191144965,1.1920929e-07,0.4867400494005385
15,-0.032648698986171155,-5.4478645e-05,0.5791027016484909
16,-0.0221664179239181,1.1920929e-07,0.7065083902273437
17,-0.020777080719307357,0.0,0.7241311240300778
18,,0.0,
19,,0.0,
20,,0.0,
21,,0.0,
22,-0.01728714639109943,-0.0003299713,0.7690258817330166
23,0.09003368329953686,1.1920929e-07,0.12543293264274658
24,0.015172767369706713,1.9550323e-05,0.7966161777036702
25,0.0042533926331374695,-1.1920929e-07,0.9424065527834671
26,0.0017981076080972884,0.0,0.975635258192391
27,0.021143092117177346,0.0,0.7194739552144102
28,0.08608098335016418,0.00086808205,0.1429668625447106
29,-0.06925958617402088,-0.005800605,0.2388724688303636
30,0.021105124933086736,2.682209e-06,0.719956575956806
31,-0.009659239510422319,0.0,0.8696768932766576
32,,0.0,
33,,0.0,
34,,0.0,
35,0.0010699440737019642,-2.0503998e-05,0.9855005812372424
36,-0.039083062693317044,-1.1920929e-07,0.5066318470842306
37,0.05305680508369956,0.0,0.36715188500819607
38,-0.04084013500501456,-0.0065107346,0.48770004330787253
39,-0.03220067759101437,1.1920929e-07,0.5843237143355444
40,0.02415221766162063,0.00041294098,0.681591366530094
41,0.10941790779514965,0.008841574,0.06230813420775931
42,-0.03441377831472355,0.0,0.5587483828902857
43,0.06418271673617681,-1.1920929e-07,0.2751460539006462
44,0.08701909104719864,0.0,0.138644998449556
45,0.060825907341620813,0.0,0.3010874914549841
46,0.05566625410767873,0.0,0.3440251853820525
47,-0.06239429911590495,-0.000895977,0.28877177969804557
48,0.03504242763089786,0.0,0.5515834350296678
49,,0.0,
50,,0.0,
51,,0.0,
52,,0.0,
53,-0.09928017335600195,0.0,0.09093570139833575
54,0.010987662057797411,0.0,0.8519473115372751
55,0.13848336925922342,0.0,0.01809927187049802
56,-0.05244300129691308,-0.0055527687,0.3727287301602876
57,-0.07904927167066163,-0.0012004375,0.17869600135318145
58,-0.015443299301767086,0.0,0.7930711008300222
59,-0.04620905026906309,-0.0053943396,0.43228110005540066
60,-0.027569262816925157,0.0,0.6395262702699289
61,-0.005487364230228809,-0.0032702684,0.9257405177333059
62,0.001870443787928955,-2.3841858e-07,0.9746554091914637
63,-0.01750393289447389,0.0,0.7662127909483868
64,0.0158636077032806,0.0,0.7875717930435704
65,0.03022686947299078,0.0003694892,0.6075807535070206
66,0.09048630374515203,0.0,0.1235364605373005
67,-0.043819631953068094,0.0,0.45648491665255286
68,0.012300320136337094,0.00012165308,0.8345009020569281
69,-0.04583741020830796,-0.007039666,0.4359963713057263
70,,0.0,
71,,0.0,
72,,0.0,
73,-0.21608922336055547,0.0,0.00020375208993940157
74,-0.13342474502738305,-0.0018006563,0.022819277656652984
75,-0.022638817826965713,0.0,0.7005512664066544
76,0.09655227790676046,0.0,0.10021502579585922
77,-0.05557303872541605,-0.0007714033,0.3448350425509167
78,0.05212854746044678,1.1920929e-07,0.3756058819787146
79,0.01614369091145274,1.1920929e-07,0.7839130119527005
80,0.007219353202438351,5.030632e-05,0.9024044670321631
81,0.0735036724044972,0.0009980202,0.211236091840961
82,-0.06732931299779393,-1.1920929e-07,0.2522471685886959
83,0.015594335979779888,2.3841858e-07,0.791093745385501
84,-0.03706570053546168,-0.0009162426,0.5288329559223806
85,-0.0859594255539011,-0.009807587,0.14353432482190065
86,-0.13457990375112155,-0.011123538,0.021656662511204437
87,0.11248966811811334,0.0068579316,0.055268589381438187
88,-0.014396763716656501,0.0,0.8068079539414281
89,-0.058566930806520826,-0.004660368,0.31942907917628527
90,0.06607423586353267,0.0007969141,0.26121716225121816
91,0.015536250311145073,0.0,0.7918540390157351
92,,0.0,
93,-0.1745506252877497,-0.011916518,0.0028102573241281896
94,0.030015207984861077,1.1920929e-07,0.6100989328728833
95,0.02188069545549801,1.1920929e-07,0.7101201750763234
96,-0.03947400154919327,-0.005335808,0.5023866484726305
97,-0.03162434452439899,-0.00037884712,0.5910718651178044
98,0.01892106127979456,0.0,0.7479006988036233
99,0.040661452967965424,0.0,0.48960776799815253
100,-0.04015586360682439,-0.0006400347,0.49502734601517273
101,0.029578221558222213,1.1920929e-07,0.6153123725978453
102,0.07840165097513006,0.0,0.18229254613047893
103,-0.07231021717083183,0.0,0.21876402854799779
104,0.07220147107426997,0.0,0.21945937488307674
105,0.051852567422843804,0.00065380335,0.37814222103236106
106,-0.09223219914917173,-0.0014580488,0.11642914285653426
107,-0.007262254680309197,-1.1920929e-07,0.9018274109830264
108,-0.003745473164133427,0.0,0.9492742313016739
109,-0.035962940592580865,0.0,0.5411737259233111
110,-0.025005686899199398,-0.0030971766,0.6709857276708615
111,-0.05592249037579759,-0.018442392,0.34180522903074984
112,-0.01210610569086398,-0.001963973,0.8370773013089468
113,-0.014390966540890678,0.0,0.8068842174004287
114,-0.03357734565211185,-0.0005121231,0.5683506906758568
115,-0.0357474172016781,0.0,0.5436022151620838
116,-0.04237339774809161,0.0,0.4714952147842649
117,0.06793872337564888,-1.1920929e-07,0.24796967052767693
118,-0.013153726228352414,1.1920929e-07,0.8232011219749611
119,-0.06468738406157297,-0.005600095,0.2713813573639081
120,0.0030928712277168455,0.0,0.9581036246329666
121,0.023079706102529546,0.0,0.6950079871234369
122,0.003973266051246925,1.1920929e-07,0.946193704997347
123,-0.15183864454119833,-0.0024260283,0.00948436486196692
124,-0.05310006132188897,-0.00050854683,0.36676083228510126
125,0.03333967851095625,1.1920929e-07,0.5710933777073033
126,-0.007519746646655212,1.1920929e-07,0.8983650517024289
127,-0.06839029840742833,-0.02326727,0.24483278101653205
128,-0.04494339717950385,-0.0006380081,0.44500841301582605
129,-0.021262860164081115,-0.012458682,0.7179522505634195
130,0.01457527587720569,-0.00045514107,0.8044604745696334
131,0.015484865293031369,0.0,0.7925267908759208
132,-0.03438182147263598,-0.00056004524,0.5591138046795134
133,0.07624102873335524,0.0013158917,0.1946776051074475
134,-0.026979989124567186,-0.0032714605,0.6467033961805904
135,-0.018087356520475585,0.0,0.7586574099734958
136,-0.08298120762550805,1.1920929e-07,0.1579803238760269
137,0.020892421768452206,-0.0006363392,0.7226624060191852
138,-0.017547377406840158,-2.3841858e-07,0.7656494084030856
139,0.042313716378930756,0.0017208457,0.47212040359910135
140,-0.07519419952965839,-0.009949446,0.2008944079218318
141,0.03475957975120028,0.0,0.5548015933028965
142,-0.03351282570713807,-1.1920929e-07,0.5690946331736915
143,-0.02823174141623524,0.0,0.6314974590532632
144,0.06694183594014486,0.003606081,0.25499336203684075
145,0.014558954464183075,-0.00012886524,0.8046750327232003
146,-0.04761922199934074,-0.005410433,0.41835064902404095
147,-0.11400409909760077,-0.011766911,0.052048523660673245
148,0.03872802785602254,0.001499176,0.5105033571196277
149,-0.09200891926907309,-0.023518682,0.11731985205017885
150,0.053839656513309506,0.0024939775,0.3601146297129961
151,-0.033691184994176275,0.0,0.5670392038388363
152,-0.011743425068576285,0.0,0.8418931660207675
153,0.07718560655095934,0.0048450828,0.18918960153813605
154,-0.06551552770536444,-0.009514213,0.26527997140543896
155,-0.051835037981070774,-2.3841858e-07,0.3783036754917921
156,-0.013609815670425605,-3.1232834e-05,0.8171768952123861
157,0.007384113439236179,0.0,0.9001886045759253
158,0.03885915593877971,1.7881393e-07,0.5090716691205606
159,-0.025135348337831667,-3.4928322e-05,0.6693801145378802
160,-0.0019358348177908166,-0.0015399456,0.9737696702737466
161,0.09640159979885791,0.006892085,0.1007486965327089
162,-0.020856401649534083,0.0,0.7231209664568018
163,-0.010612306320603974,-1.1920929e-07,0.8569497999683778
164,0.07779909318532756,9.894371e-05,0.18568653437932964
165,-0.031806766082470406,-0.00047552586,0.588932079329135
166,0.12488199945698025,0.008442998,0.03321279516826178
167,0.051071642592917556,0.0025178194,0.3853758198902909
168,-0.014270207454574595,-0.003174901,0.8084732509943989
169,-0.06393065385292003,1.1920929e-07,0.2770396001270541
170,-0.032085735294509234,-1.1920929e-07,0.5856666969723379
171,0.04557649874081665,0.0018234253,0.43861559861986976
172,-0.01920640139772223,-0.002650857,0.7442302220274332
173,0.030903816352493247,0.00033539534,0.5995581394214942
174,-0.017468570370423757,-0.0002952814,0.766671458190188
175,0.00016684119177555294,0.0,0.9977389196200279
176,-0.03624356029183793,-0.00039815903,0.5380198406308736
177,0.02376662180818452,-1.1920929e-07,0.6864037361667268
178,-0.017960914596967456,0.0,0.7602929258031375
179,-0.025604656415271366,-1.1920929e-07,0.663581220038459
180,0.0525299611286322,0.0026425123,0.3719354793093137
181,0.06309058343798457,0.0,0.2834140434077365
182,-0.01606557344436187,-1.1920929e-07,0.7849330015286522
183,0.011802959743237144,0.0,0.8411022243882134
184,0.0733643043724301,0.0,0.21210544566454181
185,0.06878655752204862,-1.1920929e-07,0.2421030575986819
186,-0.03876293026492123,1.1920929e-07,0.5101220798017164
187,0.017108054900223015,0.0,0.7713521156945087
188,0.022364523896396836,0.00020867586,0.7040080034648629
189,-0.0038626271720588797,0.0,0.947689817812319
190,0.03388657774122683,0.0,0.5647915496711147
191,-0.014120074960735102,0.0,0.8104498963621292
192,-0.032375045582855165,0.0,0.582289129628669
193,-0.04776600337069013,-0.00067806244,0.41691592715499437
194,-0.18535162579092432,-0.003204465,0.0014941571889963816
195,0.011975234573439929,9.274483e-05,0.8388143867150897
196,0.0637220878948265,0.0,0.2786130522034929
197,-0.13447762341505168,-0.012565851,0.021757491445961778
198,-0.06799385224688796,0.0,0.24758522255443777
199,-0.07165242077159402,1.1920929e-07,0.22299422628278504
200,-0.002288757558452184,-1.1920929e-07,0.9689898207116843
201,-0.03514994783816063,1.1920929e-07,0.5503625007170602
202,-0.05984624983659035,0.0,0.30895426869000125
203,-0.07542929839977743,0.0,0.19948583169937245
204,-0.08048476745016472,0.0,0.1709116775135633
205,0.04722097130710535,0.0005570054,0.4222579068788256
206,-0.00045628954298008,1.1920929e-07,0.9938162846875793
207,-0.003567971029276313,0.0,0.9516751827205339
208,-0.04759757914250839,-0.006245494,0.4185624425593496
209,-0.11862223753806068,-2.3841858e-07,0.043178545961381515
210,-0.0013212013079067306,0.0,0.9820961665008361
211,-0.10186034737381008,0.0,0.08280404650300863
