,correlation_score,r2_score,p_value
0,-0.019063405243120658,0.0,0.7460689386150914
1,-0.10473416270464159,-0.017701745,0.07444800017782162
2,0.005954391954727498,9.298325e-06,0.9194408865303401
3,-0.024143453059092275,0.0,0.6817006096960271
4,0.009207180948985812,1.1920929e-07,0.8757255791134568
5,-0.010461699435828808,-0.00032281876,0.8589586068715417
6,-0.059976115856427564,-1.1920929e-07,0.30790372622383483
7,0.022685124054499222,0.00035345554,0.6999683068121003
8,,0.0,
9,,0.0,
10,,0.0,
11,0.0986983602019876,0.0,0.0928548569626258
12,0.02544827565414731,0.00039350986,0.6655112974072255
13,0.05118610726840767,0.0,0.38431031956612405
14,-0.12868459685029282,-0.002402544,0.028172198369095656
15,-0.05051513999817299,-0.000119805336,0.39058159505364987
16,0.01760397305457118,-0.0009394884,0.7649156686765212
17,0.013218319366099391,0.0,0.8223473088163827
18,,0.0,
19,,0.0,
20,,0.0,
21,,0.0,
22,0.019781353003758093,0.0,0.7368519310869202
23,-0.0013175403802821624,-4.6491623e-06,0.9821457681314953
24,0.01566105107815888,0.0,0.7902207435645349
25,0.0340363459399843,-1.1920929e-07,0.5630716180068692
26,-0.09579286535868702,0.0,0.10292767931546293
27,-0.0074415818679379,-0.0053133965,0.8994158920795816
28,-0.02067766264258331,-0.005219817,0.7253978951425815
29,-0.04387418051453214,-0.0109574795,0.45592404245817786
30,0.04616603495059793,0.0,0.43271018686405816
31,-0.02255179535120409,0.0,0.7016472866765604
32,,0.0,
33,,0.0,
34,,0.0,
35,-0.0433942256373496,-0.0009824038,0.4608722042584016
36,0.05438737857984084,-1.1920929e-07,0.355241455724407
37,0.03257538646817549,1.7881393e-07,0.5799555555845404
38,-0.04393453012534761,-0.0014436245,0.45530397084880525
39,0.002194805875194092,2.9206276e-06,0.9702621649116623
40,0.027007606935611054,0.0,0.6463662838279451
41,0.05978625185241635,0.0034410954,0.3094404134715735
42,-0.03483160007014041,-0.0064992905,0.5539813018321442
43,0.035833772124740135,-1.1920929e-07,0.5426285318099112
44,0.10447218479350974,0.0,0.07518017099181448
45,-0.021591070304077722,-0.0005208254,0.713787915941624
46,0.017908226412313058,0.0,0.760974758360832
47,0.0329660556496466,-0.00024366379,0.5754176246722262
48,-0.0002261139895195179,0.0,0.99693564083128
49,,0.0,
50,,0.0,
51,,0.0,
52,,0.0,
53,-0.015936204246915348,0.0,0.7866229989503034
54,-0.03656634908453288,-0.0066492558,0.5344034030755451
55,0.033342026809617696,0.0006439686,0.5710662476315234
56,-0.007384573312008294,0.0,0.9001824208160897
57,-0.12193795593330341,-0.003170848,0.03762501384028654
58,-0.016423466985540622,-0.0007855892,0.7802629813029557
59,-0.04445838332581948,-0.0009660721,0.44994144454447893
60,-0.03380848709150189,-0.0008569956,0.565689335387823
61,-0.04183482578381926,-0.009056449,0.47715340901345216
62,0.03150115014356369,0.0005388856,0.5925189310492402
63,0.019784648212023977,0.0003026724,0.7368097127715537
64,0.0679874553411543,0.0,0.24762981086419336
65,-0.0008131376467207409,-0.0001488924,0.9889804558412372
66,0.08738217594612277,1.7881393e-07,0.1369994008575069
67,-0.02429907378399585,-4.9471855e-05,0.6797619217558246
68,-0.02030404443323734,-0.0005136728,0.7301651465362694
69,0.021673282176534976,0.00035476685,0.7127461319444177
70,,0.0,
71,,0.0,
72,,0.0,
73,-0.09341607433800615,-0.0018649101,0.11179442434004089
74,-0.07907913609490734,-0.00017511845,0.1785314258242817
75,0.03130458203780754,1.1920929e-07,0.5948312002600677
76,0.10929302715895449,0.01017952,0.06260925474626523
77,0.008940765201568742,0.0,0.8792937140696327
78,0.047352564552957055,0.0007801652,0.4209644912520578
79,-0.02766789039386099,1.1920929e-07,0.6383282733224491
80,-0.026970856158074152,-0.0009833574,0.6468148921400212
81,0.023902558096195632,0.0003681183,0.684705748140078
82,-0.08693141001551745,-1.1920929e-07,0.1390446537119337
83,0.02144452344964689,4.1782856e-05,0.7156462650532214
84,0.02266579168509497,0.00042068958,0.7002116650316006
85,0.020208176421426992,0.00031095743,0.7313900749010247
86,-0.11924885074749993,-0.0020589828,0.04207916298469076
87,0.0693923219711526,0.0012299418,0.23797140020043756
88,0.06327823821907558,0.0010219812,0.2819816190063375
89,-0.0318908043012158,0.0,0.5879475180265441
90,0.09064269351347178,0.0,0.12288639139822828
91,0.07981985811823424,0.0,0.1744853091165469
92,,0.0,
93,-0.11783130566862765,0.0,0.04460060428937471
94,0.03194666348212483,1.1920929e-07,0.5872935112667307
95,-0.010716945567826926,1.1920929e-07,0.8555546548509524
96,-0.07498479431289266,0.0,0.20215510959108315
97,-0.0015792129521377722,0.0,0.9786005708591422
98,-0.0005280223736737061,0.0,0.9928441730473887
99,0.050291277682930104,0.0,0.39268763515560734
100,-0.03095398350209786,0.0,0.5989655036513493
101,-0.17085614835390225,1.1920929e-07,0.0034604255019408336
102,0.07003434156806626,0.0,0.23364680032391252
103,-0.005248345378688657,0.0,0.928966406700463
104,0.042870551200277704,0.0,0.46630499987026464
105,0.009737022718110562,1.1920929e-07,0.8686368838130014
106,-0.030760027136653306,0.0,0.6012582153097188
107,-0.0002941456564630708,-1.5497208e-06,0.9960136636604877
108,0.057461553613507944,1.1920929e-07,0.3286636794500908
109,0.016422107562009142,0.00021755695,0.7802807051206475
110,-0.06226576653969792,-0.0011970997,0.28976818224758805
111,0.05904436648262388,0.0033982992,0.3154932046515065
112,0.002069247672855276,2.9802322e-06,0.9719626585807511
113,-0.12477841774723453,-0.019040704,0.03336020439267599
114,0.028073089143648852,-0.0001219511,0.6334163339736043
115,-0.009177947963678065,0.0,0.8761169782736457
116,0.006638442550623378,-0.0022759438,0.9102230637980402
117,0.05706252074039887,-1.1920929e-07,0.332039182005738
118,-0.04282605213018809,-0.008231521,0.4667682746601731
119,0.007603348849544881,-0.0026288033,0.8972413073114723
120,0.010161615815085167,0.0,0.8629638431821481
121,0.029638607866288306,0.0,0.6145907778638628
122,0.024104972650386483,1.1920929e-07,0.6821803131315305
123,-0.1667236415026195,-0.0037100315,0.004346724698299771
124,-0.10410852282873478,-0.0152903795,0.07620620957009597
125,-0.007569570805297425,0.0,0.8976953125109599
126,-0.034600382957403766,1.1920929e-07,0.5566168939847521
127,-0.0219572210025671,0.0,0.7091521851283884
128,0.012961102148825732,-1.1920929e-07,0.8257485226184852
129,-0.014294842547221815,-0.00039076805,0.8081490209538907
130,0.024710140306263086,-0.0010265112,0.6746510965027883
131,0.024306215614524267,0.0,0.6796730008512526
132,-0.0031300871040354575,-0.0038410425,0.9575999637934597
133,-0.06877021324815959,-0.0021705627,0.24221522607461968
134,-0.024059294876291996,-0.0006030798,0.6827499060394973
135,0.009034446034028074,0.0,0.8780387547095947
136,-0.03884248269266104,-0.0086477995,0.509253595446443
