x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score
0.22103596,0.29391444,0.36497062,0.14997977,0.07105619,0.14393467,0.9878024458885193,0.9901453256607056,0.034129202,0.1519261
0.3693959,0.46140414,0.50458837,0.3262117,0.04318422,0.13519245,0.9830520749092102,0.9862575531005859,0.012153089,0.09061438
0.4868105,0.56502557,0.6549,0.396936,0.089874506,0.16808957,0.9813618659973145,0.9849058985710144,0.124032915,0.16566265
0.3898911,0.5158817,0.55740964,0.34836316,0.041527927,0.16751856,0.9831627607345581,0.9795999526977539,-0.00907743,0.15950847
0.34907877,0.4717878,0.53075695,0.29010963,0.05896914,0.18167818,0.9920347929000854,0.990259051322937,0.006101489,0.17746389
0.12200099,0.30389112,0.31205928,0.11383283,0.008168161,0.19005829,0.9863414764404297,0.9868742227554321,-0.032940984,0.08657634
0.23833317,0.31590855,0.29333937,0.26090235,-0.02256918,0.055006206,0.9874057173728943,0.9865474104881287,-0.057359934,-0.04026878
0.18076408,0.15047109,0.2576499,0.07358527,0.10717881,0.07688582,0.9775958061218262,0.9798527956008911,0.053673327,0.081531346
0.25673842,0.31105912,0.37618864,0.1916089,0.06512952,0.11945021,0.9873542189598083,0.9842618107795715,0.04460925,0.04347968
0.3421594,0.39101547,0.48458922,0.24858564,0.09357375,0.14242983,0.9865067601203918,0.9861806631088257,0.037590563,0.07098234
0.33816278,0.36798018,0.43571442,0.27042854,0.06773424,0.097551644,0.9866592288017273,0.9833935499191284,0.011454165,0.10031849
0.39559335,0.40523732,0.49229228,0.30853838,0.08705497,0.09669894,0.9908039569854736,0.9867914319038391,0.12061143,0.068894744
0.29575855,0.3457473,0.4393415,0.20216435,0.09359419,0.14358294,0.9888497591018677,0.9861259460449219,0.05279869,0.13106263
0.28521782,0.29494625,0.3959586,0.18420547,0.10101235,0.11074078,0.9847859740257263,0.9832966327667236,0.068464756,0.022933602
0.43330956,0.4288206,0.54169726,0.3204329,0.11287665,0.10838771,0.9827998280525208,0.9872193336486816,0.109384954,0.12217033
0.34585977,0.4227804,0.49335063,0.27528954,0.07057023,0.14749086,0.9809346199035645,0.9763087630271912,0.08055395,0.11727214
0.20051706,0.3311708,0.32917684,0.20251101,-0.0019939542,0.12865978,0.9826104044914246,0.9836224317550659,-0.00402689,0.073108196
0.31609005,0.42376035,0.4844514,0.255399,0.06069106,0.16836137,0.986354410648346,0.9863940477371216,0.018693388,0.1736874
0.39121306,0.47730112,0.5197931,0.3487211,0.042491972,0.12858003,0.9841122627258301,0.9817892909049988,0.010327101,0.15869033
0.36350375,0.60695386,0.612907,0.35755062,0.005953133,0.24940324,0.9826249480247498,0.9808892011642456,-0.04395902,0.15255672
0.33029127,0.41626197,0.46131593,0.2852373,0.04505396,0.13102466,0.9851115345954895,0.9860025644302368,-0.03272283,0.023309529
0.3022862,0.3576458,0.4401511,0.21978092,0.082505286,0.13786489,0.9855533242225647,0.9888577461242676,0.0878042,0.1343199
0.3644011,0.39970833,0.44881928,0.31529015,0.04911095,0.08441818,0.9896395206451416,0.986876904964447,0.047372162,0.0957703
0.39550006,0.40860224,0.44125378,0.36284852,0.032651544,0.045753717,0.9811154007911682,0.9846271872520447,0.060507417,0.07687831
0.4209032,0.47399664,0.54521567,0.34968418,0.07121903,0.12431246,0.9777107834815979,0.9773262143135071,0.0335328,0.10692018
0.3033232,0.32517755,0.41283005,0.2156707,0.087652504,0.109506845,0.9863641858100891,0.9853535890579224,-0.0053977966,0.06059116
0.40241885,0.4233579,0.45530868,0.37046808,0.03195077,0.052889824,0.987998902797699,0.986690878868103,0.05713427,0.04308325
0.3271482,0.39127892,0.50480473,0.21362239,0.11352581,0.17765653,0.9872609376907349,0.9860314130783081,0.10657942,0.133389
0.3566531,0.34685254,0.41591203,0.2875936,0.06905949,0.059258938,0.9806923270225525,0.9841447472572327,0.010882616,0.110886276
0.2570908,0.3442304,0.41595316,0.18536806,0.071722746,0.15886235,0.9864402413368225,0.9873278141021729,0.011191905,0.068768084
0.32899904,0.38374603,0.437886,0.27485907,0.05413997,0.10888696,0.9842780828475952,0.982651948928833,-0.024925351,0.121792495
0.2993592,0.4224763,0.4786482,0.24318731,0.056171894,0.17928898,0.9885773658752441,0.9853910207748413,-0.0024279356,0.01873213
0.4153508,0.40519023,0.46821463,0.3523264,0.0630244,0.052863836,0.9893024563789368,0.9928349852561951,-0.009777904,-0.04252994
0.51159775,0.47300303,0.5707811,0.41381967,0.09777808,0.05918336,0.9841713905334473,0.9858047366142273,0.08567947,0.056203723
0.44098878,0.5019561,0.56608474,0.37686014,0.06412864,0.12509596,0.9869751930236816,0.9874531626701355,0.040388823,0.12629813
0.296279,0.37138087,0.42613506,0.24152482,0.054754198,0.12985605,0.9878940582275391,0.9870476722717285,0.0029169917,0.084026396
0.18784946,0.29920894,0.380951,0.106107414,0.08174205,0.19310153,0.985994279384613,0.9852180480957031,0.108933866,0.09774089
0.4361899,0.45668477,0.5348263,0.35804838,0.07814151,0.09863639,0.9773427248001099,0.9803683161735535,0.04944253,0.0963043
0.37630463,0.4239952,0.51523185,0.28506798,0.09123665,0.13892722,0.9850291013717651,0.9864898920059204,0.09438181,0.15692174
0.2644511,0.38475972,0.41155994,0.23765087,0.026800215,0.14710885,0.9813463091850281,0.9838565587997437,0.007885575,0.065997005
0.4092465,0.3365059,0.48125446,0.26449794,0.14474857,0.072007954,0.9894097447395325,0.9893653988838196,0.06638157,0.053837836
0.41018176,0.4532227,0.49105722,0.37234724,0.037834525,0.08087546,0.9815286993980408,0.9823473691940308,0.053069174,0.05344367
0.44001687,0.48482007,0.5429691,0.38186783,0.05814904,0.10295224,0.9805609583854675,0.9834728837013245,0.12639761,0.044834375
0.40331566,0.3930403,0.47159237,0.3247636,0.07855207,0.0682767,0.9903174638748169,0.9875946640968323,0.065654814,0.094882905
0.306301,0.41434807,0.46688443,0.25376463,0.05253637,0.16058344,0.9827432632446289,0.984347403049469,0.061344385,0.12884271
0.3203286,0.45547223,0.5072864,0.2685144,0.0518142,0.18695784,0.9759214520454407,0.9812633395195007,0.016019046,0.114762306
0.3419351,0.3400374,0.43817168,0.24380082,0.09813428,0.09623659,0.9889806509017944,0.989902913570404,0.03180659,-0.01010263
0.23717386,0.4554553,0.48626584,0.20636332,0.030810535,0.24909198,0.9892075657844543,0.9849398136138916,-0.008006334,0.13082135
0.3918761,0.52604026,0.5427414,0.37517494,0.016701162,0.15086532,0.9898974895477295,0.9890170693397522,-0.033686996,0.03496325
0.39769757,0.41869283,0.5158815,0.30050892,0.09718865,0.11818391,0.9900395274162292,0.9874527454376221,0.12800878,0.115182936
0.44567627,0.47590345,0.5385447,0.383035,0.06264126,0.09286845,0.9898282885551453,0.9881141185760498,-0.01170218,0.12701792
0.19108695,0.3176633,0.36326838,0.14548188,0.045605063,0.17218143,0.984630823135376,0.9841864109039307,0.04145533,0.05030781
0.399256,0.41567725,0.50501937,0.30991387,0.08934212,0.105763376,0.9915785789489746,0.9870462417602539,0.05493796,0.0430395
0.42987978,0.48375732,0.5259172,0.38771993,0.042159855,0.09603739,0.9807049632072449,0.9865052103996277,0.023826838,0.0851863
0.4064135,0.39165056,0.47589523,0.32216883,0.08424467,0.06948173,0.9857928156852722,0.9855848550796509,0.08571303,0.07567346
0.2565217,0.35290343,0.4153493,0.19407582,0.06244588,0.1588276,0.9907171130180359,0.9882127046585083,0.11150628,0.1393649
0.25717813,0.42402256,0.4758554,0.20534527,0.051832855,0.21867728,0.9853624701499939,0.9852064847946167,-0.006061554,0.16745412
0.40356332,0.45667934,0.5518997,0.308343,0.09522033,0.14833635,0.9833753705024719,0.9822301864624023,-0.042505026,0.14406896
0.3057087,0.4298231,0.4680617,0.26747012,0.038238585,0.16235298,0.9880697727203369,0.9846851229667664,0.0059931874,0.1783253
0.39422596,0.46230662,0.48025334,0.37627923,0.01794672,0.086027384,0.9872832298278809,0.9799125790596008,-0.03884864,-0.07313323
0.44677174,0.42336422,0.51161534,0.35852063,0.088251114,0.064843595,0.990155816078186,0.9891153573989868,0.012778819,0.0101192
0.30051595,0.37140298,0.38143486,0.29048407,0.010031879,0.08091891,0.9798911213874817,0.9813489317893982,0.0029477477,0.017364323
0.33408093,0.394292,0.44387466,0.28449827,0.04958266,0.10979372,0.9837726354598999,0.9858108162879944,0.048648715,0.05178821
0.3169368,0.50817037,0.5038171,0.32129008,-0.004353285,0.18688029,0.9844979643821716,0.9861504435539246,-0.04506409,0.14039934
0.45376092,0.5480739,0.59748137,0.4043535,0.049407423,0.14372039,0.9833905100822449,0.9876614809036255,0.076453686,0.16308057
0.30932516,0.41990268,0.4724911,0.25673676,0.052588403,0.16316593,0.9856694340705872,0.9862926602363586,0.01209271,0.0649147
0.32178336,0.44757688,0.45099586,0.31836438,0.003418982,0.1292125,0.9870123863220215,0.9858024716377258,-0.002954483,0.16110384
0.32357532,0.30305588,0.43404663,0.19258457,0.13099074,0.11047131,0.9811743497848511,0.9784354567527771,0.0814656,0.08266884
0.2519458,0.36452633,0.39450908,0.22196305,0.029982746,0.14256328,0.9868042469024658,0.9869523644447327,0.017472446,0.03811258
0.3565678,0.39488566,0.46648908,0.28496438,0.07160342,0.10992128,0.9857192039489746,0.9878144860267639,0.058715522,0.09950048
0.31982976,0.34362578,0.3909592,0.27249634,0.04733342,0.07112944,0.9861704707145691,0.9837213158607483,0.066399336,0.05642861
0.11712825,0.3522843,0.31610793,0.15330464,-0.036176383,0.19897968,0.9866130948066711,0.98787921667099,-0.04613912,0.15556055
0.35767782,0.40166932,0.43221456,0.32713258,0.030545235,0.07453674,0.9824654459953308,0.982794463634491,0.014837146,0.07863486
0.39610648,0.471938,0.4940492,0.3739953,0.022111177,0.09794271,0.9815846681594849,0.9858452677726746,0.08732629,0.110874236
0.4082921,0.46468723,0.5764708,0.29650855,0.111783564,0.16817868,0.9870193004608154,0.9872507452964783,0.11443591,0.15533018
0.36332816,0.37587786,0.49963266,0.23957336,0.1237548,0.1363045,0.9802935123443604,0.9839007258415222,0.1425358,0.11490226
0.2008084,0.31933528,0.3409735,0.17917019,0.021638215,0.14016509,0.9845964908599854,0.9878519773483276,-0.008435249,0.08243573
