correlation_score,r2_score,p_value
-0.02055808880993495,0.0,0.7269224785218289
-0.030568170627098025,-1.1920929e-07,0.6035299743313313
-0.04816414077825925,-1.1920929e-07,0.4130388760549708
-0.03861209269217769,-0.001331687,0.5117709071951864
0.017481946186155138,-1.1920929e-07,0.7664979584973209
-0.017634251185150378,-0.00096714497,0.764523211058177
-0.052151497374461224,0.0,0.3753954371806554
-0.06556455609829642,-0.002272129,0.2649217235755586
0.03166428969403383,0.0,0.5906030084422531
-0.04127015338277494,0.0,0.48312529551001204
0.0183914336641028,0.0003362894,0.7547286053575213
0.03439444474240595,0.0,0.5589694456550618
0.0007465401893934677,-0.00024104118,0.9898829263544959
-0.07929907266558367,1.1920929e-07,0.177322863191359
-0.0246725581270544,1.1920929e-07,0.6751177437567397
-0.0006955085958698647,0.0,0.9905744706662136
0.006912326705242033,0.0,0.9065356757485259
0.06025888164966125,0.0017006397,0.30562445465488974
0.02121109884492578,0.0,0.7186097642736039
-0.1024551446401712,-0.0041811466,0.0810152089041973
-0.024142897205220767,-0.0013070107,0.6817075381561322
-0.05344347358490018,-0.0024899244,0.36366542912003363
0.01479683218119707,0.0,0.801549393778542
-0.06189157750266921,-1.1920929e-07,0.2926820456597438
0.02759088374870118,-0.0055474043,0.6392635676849674
0.04361565349636771,0.0011164546,0.45858566064320394
-0.0014887186849773363,0.0,0.9798265629711396
0.0014173582994258971,1.7881393e-06,0.9807933679480909
-0.008321517901220899,-0.0006365776,0.887596666960506
0.024553602410904585,0.0,0.6765956016002155
-0.01606970441307678,-0.0007635355,0.7848790537326291
0.08195836771482998,0.0022938251,0.16318645075546287
-0.13955197037797437,-0.0042381287,0.01721893014051615
-0.08073315792389398,-0.0028032064,0.1695907598074667
-0.008065469066708976,-0.000549078,0.8910334474271147
-0.07172474266943006,0.0,0.22252630523223163
-0.0379523846515002,-0.0018627644,0.5190146513785936
0.0007055875658515098,-7.1525574e-07,0.9904378869697107
0.016275935977687676,0.00026464462,0.782187113948184
0.06885613823049279,0.001815021,0.2416259417201792
0.06425569598520701,0.0,0.2745994638298337
-0.09919976771534773,-0.0036352873,0.09119902033652959
0.005990351428303222,0.0,0.918956040745301
0.10270904737746765,1.1920929e-07,0.08026116888098586
0.10877308380154739,0.0,0.06387587264306073
-0.01443397158986278,1.1920929e-07,0.8063185175508373
0.03148645846534445,0.0006784797,0.5926916102709716
0.020889519217880424,0.0,0.7226993537799448
-0.04942028645686723,-0.0020811558,0.40094663462349744
0.023388850561493115,0.0,0.691130750835387
-0.01500827057408881,0.0,0.7987738076425197
-0.04333066510687957,-2.3841858e-07,0.4615297223792809
0.018140499477274735,5.7041645e-05,0.7579703302370109
0.09226053672781391,0.0,0.11631647739904083
0.07031534017533164,0.0020740628,0.23177155573623173
-0.09905318017943689,-1.1920929e-07,0.09168064620176065
0.008653298151707452,1.1920929e-07,0.8831465264347489
0.13244869858541036,0.00043565035,0.023843288927322064
0.07085129601584941,1.1920929e-07,0.22822438460884684
-0.01960813809894364,-0.00080513954,0.7390722756275124
0.007643821109934069,2.193451e-05,0.8966973703247032
-0.05698816675366646,-1.1920929e-07,0.3326706123595241
-0.05897104497615798,-1.1920929e-07,0.316095582570701
0.017769397798240046,-1.1920929e-07,0.762772208971656
0.0506511106124011,0.0,0.3893057570489583
-0.02987297420847504,-0.0015332699,0.6117937023089579
-0.08787141980948422,0.0,0.13480577516408346
0.00035885105180249386,-0.00022482872,0.9951367696047589
-0.05241607969291862,-0.0022120476,0.3729745212468245
-0.03922163880410078,1.1920929e-07,0.5051249081755976
-0.0019503011300485776,-0.0003606081,0.9735737245295863
-0.022080014440073178,-0.0012990236,0.7075999178719448
-0.11737870547406398,0.0,0.04543189598695735
0.011113055486366845,0.0,0.8502774615618603
0.010072455320516392,8.028746e-05,0.8641545546683861
-0.13470211516092775,-0.004762888,0.021536716108151638
-0.1442230552456745,0.0,0.01379492027653314
-0.03511744293757571,-0.0013872385,0.5507314670305805
0.06333106596330604,0.0,0.2815792519128192
-0.07280397594898837,1.1920929e-07,0.21562662899962587
0.03426588925796202,2.3841858e-07,0.5604404405565844
0.078587492733122,0.0019831657,0.18125505868704495
0.027945100671571375,0.0006478429,0.6349661255072941
-0.024332460047402946,0.0,0.679346276948493
-0.00533273237596827,-1.7881393e-06,0.9278273524490237
0.05228180158876213,0.00016987324,0.3742019552175745
0.09865002582838121,0.0030993223,0.09301573586434923
-0.032891846797633705,0.0,0.576278333782457
