semantic\moten,joint\moten
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.036260701468909334,0.036260701468909334
0.0005650303445910321,0.0005650303445910321
0.0,0.0
0.0,0.0
0.0,0.0
0.04351150624638492,0.04351150624638492
0.03488104470825685,0.03488104470825685
0.0,0.0
0.0143106351001966,0.014310635100196598
0.0009729009625600502,0.0009729009625600502
0.0,0.0
0.0,0.0
0.0,0.0
0.03907492433769851,0.03907492433769851
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08841446326183015,0.08841446326183017
0.01718351225885817,0.01718351225885817
0.0,0.0
0.019658810455849066,0.019658810455849066
0.0,0.0
0.000600243564336314,0.0006002435643362957
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0007317310840586252,0.0007317310840586252
0.0629257424414393,0.0629257424414393
0.0,0.0
0.0,0.0
0.0441630065556923,0.0441630065556923
0.02960491053857489,0.02960491053857489
0.023882382685974736,0.023882382685974732
0.0,0.0
0.031296731097632216,0.03129673109763221
0.0,0.0
0.01598843273431441,0.015988432734314415
0.0514117766941777,0.0514117766941777
0.0,0.0
0.0,0.0
0.044018029521282497,0.044018029521282497
0.10139419207240603,0.10139419207240603
0.0,0.0
0.0479716122862193,0.047971612286219295
0.04012857196614529,0.040128571966145284
0.0,0.0
0.02397524205064343,0.023975242050643435
0.07356368071271926,0.07356368071271926
0.0,0.0
0.0,0.0
0.12525244357563992,0.12525244357563992
0.0009342580188884589,0.0009342580188884009
0.0,0.0
0.041533732230982424,0.041533732230982445
0.0003945760010785345,0.0003945760010785345
0.0,0.0
0.056307380966449536,0.056307380966449536
0.0,0.0
0.0,0.0
0.06362669677270083,0.06362669677270083
0.03561013123832787,0.03561013123832785
0.0,0.0
0.016523819846016644,0.016523819846016658
0.025602342097076545,0.025602342097076545
0.012865588736502596,0.012865588736502613
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02106582403868882,0.02106582403868882
0.0,0.0
0.025666979693660018,0.025666979693660018
0.032758334728950095,0.032758334728950095
0.0,0.0
0.0,0.0
0.0,0.0
0.06622867470164358,0.06622867470164356
0.0,0.0
0.0,0.0
0.0011395753516095345,0.0011395753516095274
0.04268911322751272,0.042689113227512725
0.017809894988737,0.017809894988737
0.0,0.0
0.0,0.0
0.0,0.0
0.0010389537228677104,0.0010389537228677104
