correlation_score,r2_score,p_value
0.0131318740097215,-0.0066236258,0.823490018921125
0.0503657200573961,0.000610888,0.39198654135352295
-0.05752744467805505,-0.0001232624,0.3281084297480592
0.04542282499916882,0.0008829832,0.4401624924653351
-0.00849212301031794,-0.00031590462,0.8853079057026569
-0.03925167496905464,0.0,0.5047985914626434
-0.011364146856360391,-0.00041365623,0.8469357211456531
0.03128461974940066,1.1920929e-07,0.5950662497225654
-0.11986495282097834,0.0,0.04102129016749758
0.00769335842441583,-0.009756684,0.896031667052094
-0.04432452554876372,0.0,0.451308308691187
-0.03361972782530961,0.0,0.5678622580188459
0.03631194824983913,-0.002548933,0.5372526215063597
-0.013446428573430003,-0.01236999,0.8193337676397934
-0.07894572703714756,-0.0022004843,0.17926747993543612
0.006533011986474788,0.0,0.9116430258093723
0.1229515433854343,-1.1920929e-07,0.03605301401873496
-0.003119557154255798,0.0,0.957742469106325
0.0661891028146274,0.0027509332,0.26038720634374096
0.05058121036157823,0.0006361604,0.3899613289720123
-0.025799500813809592,-0.00072693825,0.6611795229553181
-0.020127109992364577,-0.0006506443,0.73242641186446
0.01527732635041848,3.683567e-05,0.7952455272502125
0.055356946488124774,0.0,0.34671710469445627
0.024259611758936806,-1.1920929e-07,0.6802533320905834
0.029861995678787265,0.0005503297,0.6119246017970715
0.09090980408819234,0.008228719,0.12178223720713692
-0.018947669354882023,-0.0006349087,0.7475581835332963
-0.017277070752149657,-0.0005273819,0.7691567003467036
0.07930520817132848,0.0015650392,0.17728923540159344
0.06156582467828776,0.0,0.2952346117766501
-0.051421768531108886,-0.0013874769,0.3821223072879383
0.0008296846491071435,1.1920929e-07,0.9887562274632917
-0.030596913163338797,-0.0008199215,0.6031893916663622
-0.06628249721658558,-0.0016402006,0.25971373676759246
0.021124214278164306,0.00034093857,0.7197139074114538
0.03959698783122218,-0.0016021729,0.5010550228571015
-0.04259484095632759,-0.000106453896,0.4691794724201057
0.021487082992208965,0.0,0.715106397547774
-0.053199170511594264,0.0,0.36586582225518127
0.05131530326765617,0.0,0.383109848231744
0.09143518064735263,0.0021277666,0.1196330204388615
0.10239004218621546,0.00026369095,0.08120946882143161
-0.03964270612700999,1.1920929e-07,0.5005604858786425
0.019443728310545687,0.0,0.7411817564384577
0.10393579775892742,0.010680497,0.07669750190777667
-0.006755106736855657,1.1920929e-07,0.9086521374946702
-0.050294144235242574,0.0,0.39266062414832337
-0.1164657576637257,0.0,0.04714827406177352
0.06408038694441387,0.0,0.2759137131544527
0.004528956623509682,0.0,0.938682347145401
-0.0075936439112133285,0.0,0.8973717463894848
-0.017371338588519886,0.0,0.7679330153726904
-0.03677624334930519,-1.1920929e-07,0.532058371496026
0.04262086193639744,0.00082457066,0.46890776950254587
0.07069342166305659,0.0013379455,0.22926524006724777
0.10070731067869612,0.002205789,0.0863624156222389
0.0663679535255392,0.0,0.25909856098692363
0.02410824117295742,5.8710575e-05,0.6821395621946086
-0.02646739220672653,0.0,0.6529733626914822
-0.009878191036689167,-1.1920929e-07,0.866749954981806
0.11646057920490394,0.0025665164,0.047158162410628944
0.07018664115213884,-1.1920929e-07,0.23262910512736198
0.04499518771479891,-1.1920929e-07,0.4444834753714624
-0.021056409618863993,0.0,0.7205759844397854
-0.09145583813564385,-0.0024615526,0.11954912241853606
-0.08374346201149917,0.0,0.15418265919488783
0.13229612595488646,0.002900064,0.024006890794599743
0.030589609718871712,0.0005350113,0.6032759251681792
