,$(X_1\cup X_2)\beta \approx Y$,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$R^2(X_1\beta \approx Y)\cap R^2(X_2\beta \approx Y)$,$R^2(X_1\beta \approx Y) \setminus R^2(X_2\beta \approx Y)$,$R^2(X_2\beta \approx Y) \setminus R^2(X_1\beta \approx Y)$
1428,0.89791644,0.59798175,0.5396201,0.23968542,0.35829633,0.2999347
1429,0.9011981,0.5379433,0.6969,0.33364516,0.20429814,0.36325485
1430,0.9159782,0.62184054,0.5478474,0.2537098,0.36813074,0.2941376
1431,0.8968885,0.5822532,0.5736747,0.2590394,0.32321382,0.31463528
1432,0.93579185,0.6647707,0.6174127,0.34639156,0.31837916,0.27102113
1433,0.90101886,0.6237072,0.5966436,0.31933188,0.3043753,0.27731174
1434,0.83543235,0.4504879,0.41247505,0.02753061,0.4229573,0.38494444
1435,0.91003954,0.65204704,0.6228471,0.36485457,0.28719246,0.2579925
1436,0.91158897,0.693531,0.57068646,0.3526284,0.34090257,0.21805805
1437,0.9094833,0.63233113,0.60343707,0.3262849,0.30604625,0.27715218
1438,0.86624604,0.44368017,0.60774595,0.18518013,0.25850004,0.42256582
1439,0.88431484,0.58281267,0.6044402,0.30293804,0.27987462,0.30150217
1440,0.8844037,0.5444672,0.6071514,0.2672149,0.27725232,0.3399365
1441,0.88943225,0.55899906,0.55176145,0.2213282,0.33767086,0.33043325
1442,0.9052787,0.63500917,0.6325656,0.3622961,0.27271307,0.2702695
1443,0.8985939,0.6384332,0.58807385,0.32791317,0.31052005,0.26016068
1444,0.9078192,0.60144234,0.6610166,0.3546397,0.24680263,0.30637687
1445,0.8749684,0.49400282,0.5739033,0.19293773,0.3010651,0.3809656
1446,0.90300685,0.6491288,0.6267657,0.37288767,0.27624112,0.25387806
1447,0.8915551,0.61789227,0.5408249,0.26716208,0.35073018,0.2736628
1448,0.89282584,0.5885049,0.56300044,0.2586795,0.3298254,0.30432093
1449,0.89683986,0.6064879,0.6225907,0.33223867,0.2742492,0.29035205
1450,0.8736611,0.51968956,0.5116652,0.15769368,0.36199588,0.35397154
1451,0.8953164,0.5699996,0.5195837,0.19426686,0.37573272,0.32531685
1452,0.88811445,0.64221454,0.5517978,0.30589795,0.3363166,0.24589986
1453,0.91542876,0.5894996,0.66130847,0.33537924,0.25412035,0.32592922
1454,0.89912295,0.6224494,0.62360513,0.34693158,0.27551782,0.27667356
1455,0.9013077,0.59914637,0.60777736,0.30561602,0.29353034,0.30216134
1456,0.89477086,0.50050306,0.67460406,0.28033626,0.2201668,0.3942678
1457,0.9167821,0.57175463,0.60713065,0.26210314,0.3096515,0.3450275
1458,0.90645516,0.50186527,0.5655598,0.16096985,0.3408954,0.40458995
1459,0.9140466,0.6512431,0.606477,0.34367353,0.30756956,0.2628035
1460,0.9047765,0.61267877,0.49940777,0.20731002,0.40536875,0.29209775
1461,0.90055865,0.5666054,0.56928074,0.23532754,0.33127785,0.3339532
1462,0.8622288,0.52946645,0.6209121,0.28814965,0.2413168,0.33276242
1463,0.9166585,0.62379783,0.64786565,0.3550049,0.26879293,0.29286075
1464,0.89357775,0.5738593,0.65677005,0.33705157,0.2368077,0.31971848
1465,0.91886926,0.6355778,0.65857905,0.37528753,0.26029027,0.28329152
1466,0.88145506,0.5490761,0.5853398,0.2529608,0.29611528,0.33237898
1467,0.87708443,0.5118318,0.50097954,0.13572699,0.37610483,0.36525255
1468,0.8674329,0.4958675,0.5193378,0.14777237,0.34809512,0.3715654
1469,0.8862556,0.50001097,0.4944607,0.10821605,0.39179492,0.38624465
1470,0.89999604,0.5111333,0.66792834,0.2790656,0.2320677,0.38886273
1471,0.8812102,0.50765145,0.5633347,0.18977594,0.3178755,0.37355876
1472,0.9056074,0.6308339,0.64807785,0.37330443,0.2575295,0.27477342
1473,0.86309505,0.55249274,0.4328125,0.122210205,0.43028253,0.3106023
1474,0.88847023,0.5629147,0.63633084,0.31077534,0.2521394,0.3255555
1475,0.8620737,0.39045125,0.4985069,0.026884437,0.36356682,0.47162247
1476,0.8873547,0.5638077,0.627569,0.304022,0.2597857,0.323547
1477,0.8896107,0.54430485,0.49451452,0.1492086,0.39509624,0.34530592
1478,0.9110946,0.4543721,0.65481704,0.19809455,0.25627756,0.4567225
1479,0.90152055,0.56441736,0.60741675,0.27031356,0.2941038,0.3371032
1480,0.8824076,0.48519498,0.56501824,0.16780561,0.31738937,0.39721262
1481,0.9018822,0.62736386,0.66090417,0.38638592,0.24097794,0.27451825
1482,0.90182054,0.58931315,0.63749874,0.32499135,0.2643218,0.3125074
1483,0.88680416,0.60265625,0.5955837,0.31143576,0.2912205,0.28414792
1484,0.9003643,0.60338414,0.5274056,0.23042548,0.37295866,0.29698014
1485,0.8883815,0.53060985,0.54608595,0.18831432,0.34229553,0.35777164
1486,0.8766575,0.55063975,0.5634991,0.23748136,0.3131584,0.32601774
1487,0.89120954,0.5722063,0.6281781,0.30917484,0.26303148,0.31900328
1488,0.9307412,0.7026746,0.6488139,0.4207474,0.28192723,0.2280665
1489,0.8913775,0.5492141,0.47310352,0.13094014,0.418274,0.34216338
1490,0.8798793,0.48564988,0.5171809,0.12295145,0.36269844,0.39422947
1491,0.917112,0.67142797,0.60949564,0.3638116,0.30761635,0.24568403
1492,0.91799104,0.6045635,0.6546557,0.34122813,0.26333535,0.31342757
1493,0.9018929,0.5832113,0.56101763,0.24233603,0.34087527,0.3186816
1494,0.86433744,0.5251053,0.5505654,0.21133327,0.31377202,0.33923215
1495,0.8572421,0.4872474,0.549767,0.17977238,0.30747503,0.36999464
1496,0.901229,0.6260778,0.5930875,0.3179363,0.30814147,0.2751512
1497,0.8650699,0.57222927,0.5114607,0.21862,0.35360926,0.29284072
1498,0.9056408,0.66630936,0.66636676,0.4270354,0.23927397,0.23933136
1499,0.9093891,0.6089382,0.53471076,0.2342599,0.3746783,0.30045086
1500,0.87779677,0.58299124,0.62826943,0.3334639,0.24952734,0.29480553
1501,0.8937534,0.56114846,0.59213734,0.25953233,0.30161613,0.332605
1502,0.91303515,0.6388331,0.6065031,0.33230114,0.30653197,0.274202
1503,0.90909326,0.6124795,0.6384871,0.3418733,0.27060622,0.2966138
1504,0.85425615,0.62724483,0.45801228,0.2310009,0.39624393,0.22701138
1505,0.87054074,0.5062312,0.54726756,0.182958,0.32327318,0.36430955
1506,0.8375618,0.5127762,0.37930298,0.05451739,0.4582588,0.3247856
1507,0.9181281,0.59258884,0.6535034,0.32796425,0.2646246,0.32553917
1508,0.8685857,0.4999708,0.5862521,0.21763718,0.2823336,0.3686149
1509,0.8678772,0.5417515,0.491852,0.16572624,0.37602526,0.32612574
1510,0.9155004,0.6740476,0.66838,0.4269272,0.24712038,0.24145281
1511,0.86562836,0.46767247,0.5315697,0.13361382,0.33405864,0.3979559
1512,0.8441087,0.6090275,0.5818652,0.346784,0.2622435,0.2350812
1513,0.835472,0.5271888,0.42655087,0.118267655,0.40892112,0.3082832
1514,0.9077916,0.5903153,0.7052298,0.3877535,0.2025618,0.31747633
1515,0.9007581,0.6319162,0.6246321,0.35579032,0.2761259,0.2688418
1516,0.8548424,0.48744595,0.4375195,0.07012302,0.41732293,0.36739647
1517,0.9037597,0.5726974,0.6018741,0.2708118,0.3018856,0.33106232
1518,0.90668815,0.5477277,0.5948349,0.23587447,0.31185323,0.35896045
1519,0.86267954,0.5194627,0.5340285,0.19081157,0.32865113,0.3432169
1520,0.8754937,0.509405,0.5564649,0.19037622,0.3190288,0.3660887
1521,0.9155483,0.62072897,0.6351782,0.34035885,0.28037012,0.29481936
1522,0.87214065,0.54494023,0.57636493,0.24916458,0.29577565,0.32720035
1523,0.8974702,0.62444925,0.60845244,0.33543152,0.28901774,0.27302092
1524,0.888882,0.56140274,0.5237826,0.19630331,0.36509943,0.3274793
1525,0.89016813,0.49156892,0.47155428,0.07295507,0.41861385,0.3985992
1526,0.8555142,0.39957523,0.5209914,0.06505239,0.33452284,0.455939
1527,0.91519564,0.4596002,0.54169726,0.08610183,0.37349838,0.45559543
1528,0.8987863,0.6829042,0.6353195,0.4194374,0.26346678,0.21588206
1529,0.9003631,0.63338125,0.60642684,0.339445,0.29393625,0.26698184
1530,0.89271086,0.51510113,0.6328705,0.25526077,0.25984037,0.37760973
1531,0.88098055,0.49458474,0.49511904,0.10872322,0.38586152,0.3863958
1532,0.899839,0.4340514,0.5836309,0.11784333,0.31620806,0.4657876
1533,0.9047606,0.61526775,0.5778651,0.28837228,0.32689548,0.28949285
1534,0.90829206,0.5553878,0.66123366,0.30832934,0.24705845,0.35290432
1535,0.85936147,0.6211705,0.5494212,0.31123024,0.30994028,0.23819095
1536,0.8846334,0.6233072,0.46991557,0.20858943,0.4147178,0.26132613
1537,0.90127087,0.522048,0.5001774,0.12095451,0.40109348,0.37922287
1538,0.8478732,0.63164395,0.58922213,0.37299287,0.25865108,0.21622926
1539,0.9119356,0.6554105,0.69615203,0.43962687,0.21578366,0.25652516
1540,0.8454653,0.4105202,0.53837836,0.10343325,0.30708694,0.4349451
1541,0.87549865,0.4683922,0.49644423,0.089337766,0.37905443,0.40710646
1542,0.88942623,0.56851876,0.5987145,0.277807,0.29071176,0.32090747
1543,0.8966569,0.57710695,0.63364947,0.31409955,0.2630074,0.31954992
1544,0.87925017,0.5621183,0.5168252,0.19969332,0.36242497,0.31713188
1545,0.8742268,0.5212213,0.47979861,0.12679315,0.39442813,0.35300547
1546,0.87935126,0.6100986,0.5122348,0.24298215,0.36711645,0.26925266
1547,0.8876433,0.6261334,0.6648067,0.40329677,0.22283661,0.26150995
1548,0.8952164,0.6374512,0.65283275,0.3950675,0.24238366,0.25776523
1549,0.899475,0.5588809,0.6486516,0.30805755,0.25082338,0.34059405
1550,0.8607038,0.5727114,0.539425,0.25143254,0.32127887,0.28799248
1551,0.8795903,0.59648895,0.61910033,0.335999,0.26048994,0.28310132
1552,0.8808667,0.5245464,0.5807537,0.22443336,0.30011302,0.35632032
1553,0.8668618,0.56934583,0.4993878,0.20187187,0.36747396,0.29751593
1554,0.9021395,0.567665,0.57723117,0.24275666,0.32490832,0.3344745
1555,0.8935615,0.6934172,0.59092474,0.39078045,0.30263674,0.20014429
1556,0.89474034,0.66595924,0.6494478,0.4206667,0.24529254,0.2287811
1557,0.9031124,0.62554383,0.6259477,0.34837914,0.2771647,0.27756858
1558,0.90158135,0.5210413,0.6626847,0.2821446,0.23889667,0.38054007
1559,0.9009458,0.64660776,0.5743208,0.31998277,0.326625,0.25433803
1560,0.88646686,0.54155326,0.5679536,0.22303998,0.31851327,0.3449136
1561,0.90576833,0.71565926,0.63826704,0.44815797,0.2675013,0.19010907
1562,0.86393416,0.6047051,0.6139747,0.35474563,0.24995947,0.25922906
1563,0.90505004,0.60839057,0.5297794,0.23311996,0.3752706,0.2966594
1564,0.8853501,0.62600243,0.54348135,0.28413367,0.34186876,0.25934768
1565,0.8744041,0.56731725,0.5579283,0.2508415,0.31647575,0.30708683
1566,0.8891262,0.6407285,0.5904523,0.3420546,0.29867387,0.24839771
1567,0.89835733,0.5745069,0.5248249,0.20097452,0.37353235,0.3238504
1568,0.8876675,0.55385983,0.63586354,0.3020559,0.25180393,0.33380765
1569,0.9220009,0.6818119,0.5506275,0.31043863,0.3713733,0.2401889
1570,0.92561513,0.60772026,0.6641177,0.34622282,0.26149744,0.31789488
1571,0.8679472,0.6580713,0.601869,0.39199305,0.26607823,0.20987594
1572,0.88698906,0.46156526,0.5813155,0.15589172,0.30567354,0.4254238
1573,0.91078764,0.6896578,0.49896014,0.2778303,0.4118275,0.22112983
1574,0.8561035,0.55400753,0.43770373,0.13560778,0.41839975,0.30209595
1575,0.8766841,0.5786959,0.56319785,0.26520962,0.31348628,0.29798824
1576,0.8887109,0.6098752,0.5363178,0.2574821,0.3523931,0.2788357
1577,0.9093535,0.5867539,0.60305065,0.28045106,0.30630285,0.3225996
1578,0.89678603,0.60191596,0.6117177,0.31684762,0.28506833,0.29487008
1579,0.8940472,0.60884106,0.5397761,0.25456995,0.3542711,0.28520614
1580,0.8741774,0.6184374,0.5580722,0.30233222,0.3161052,0.25574
1581,0.8954489,0.57291496,0.5703037,0.24776971,0.32514524,0.32253397
1582,0.91146517,0.68186677,0.6272652,0.3976668,0.28419995,0.2295984
1583,0.8811787,0.61347663,0.5727555,0.3050534,0.30842322,0.2677021
1584,0.8779726,0.50973725,0.5797421,0.21150672,0.29823053,0.36823535
1585,0.8903244,0.63464534,0.45228684,0.19660777,0.43803757,0.25567907
1586,0.8655347,0.51200897,0.510291,0.15676528,0.35524368,0.3535257
1587,0.88513994,0.47372764,0.5407461,0.12933373,0.3443939,0.41141236
1588,0.8827847,0.54375756,0.60354006,0.2645129,0.27924466,0.33902717
1589,0.88152075,0.6219016,0.5357039,0.27608466,0.3458169,0.25961924
1590,0.8443826,0.5135876,0.40314043,0.072345436,0.44124216,0.330795
1591,0.919922,0.7416482,0.6655084,0.4872346,0.2544136,0.1782738
1592,0.9091343,0.5957877,0.6403191,0.32697254,0.26881516,0.31334656
1593,0.88088804,0.64994514,0.62891924,0.39797634,0.2519688,0.2309429
1594,0.90606904,0.6334214,0.600529,0.32788134,0.30554008,0.27264768
1595,0.8593288,0.5098501,0.48758,0.13810128,0.3717488,0.34947872
1596,0.85592806,0.5824969,0.52203196,0.24860084,0.33389604,0.27343112
1597,0.9202344,0.62928593,0.6917111,0.40076262,0.22852331,0.2909485
1598,0.9022952,0.622329,0.56689394,0.28692776,0.33540124,0.27996618
1599,0.9049742,0.557354,0.6484491,0.30082893,0.25652504,0.3476202
1600,0.85537016,0.46294224,0.40712434,0.014696419,0.44824582,0.39242792
1601,0.8962858,0.57218134,0.65706336,0.33295894,0.2392224,0.32410443
1602,0.8448016,0.53838223,0.52179724,0.21537787,0.32300436,0.30641937
1603,0.8985344,0.6440835,0.5235331,0.2690822,0.3750013,0.25445092
1604,0.9284207,0.6640722,0.6167328,0.35238427,0.31168795,0.2643485
1605,0.86265445,0.5942095,0.6058684,0.33742344,0.25678605,0.26844496
1606,0.9162869,0.7127571,0.5894972,0.38596743,0.32678968,0.20352978
1607,0.8998127,0.71797854,0.5510051,0.3691709,0.34880763,0.18183422
1608,0.8479683,0.4562167,0.52116907,0.12941748,0.3267992,0.3917516
1609,0.8765856,0.6021383,0.43368077,0.15923345,0.44290483,0.27444732
1610,0.86845887,0.6637526,0.5522913,0.34758508,0.31616753,0.20470619
1611,0.89551365,0.6099243,0.5741621,0.2885728,0.32135153,0.28558934
1612,0.89346623,0.5902481,0.6531775,0.34995937,0.24028873,0.30321813
1613,0.89004636,0.5497426,0.56448,0.22417617,0.3255664,0.34030384
1614,0.89679265,0.42439997,0.54633164,0.073938966,0.350461,0.47239268
1615,0.90038323,0.6574081,0.60938144,0.36640632,0.2910018,0.24297512
1616,0.88982546,0.6576369,0.5210886,0.28890002,0.36873686,0.23218858
1617,0.8843476,0.5680655,0.5066546,0.19037253,0.377693,0.3162821
1618,0.87825423,0.6364072,0.50492823,0.26308125,0.37332594,0.24184698
1619,0.9097366,0.6008946,0.6184987,0.30965668,0.2912379,0.308842
1620,0.89678645,0.5231036,0.58901656,0.2153337,0.3077699,0.37368286
1621,0.8708203,0.5707066,0.51215774,0.212044,0.3586626,0.30011374
1622,0.8919994,0.6227237,0.51418316,0.24490744,0.37781626,0.26927572
1623,0.89345515,0.6447136,0.6012466,0.3525051,0.2922085,0.24874151
1624,0.88715315,0.5485091,0.6134926,0.27484858,0.27366054,0.33864403
1625,0.9183007,0.6953024,0.57188773,0.34888953,0.3464129,0.2229982
1626,0.8993029,0.53464425,0.545311,0.18065232,0.35399193,0.36465865
1627,0.9233171,0.54254377,0.66852486,0.28775156,0.2547922,0.3807733
1628,0.89766586,0.57494164,0.5683011,0.24557686,0.32936478,0.32272422
1629,0.9327146,0.59820586,0.6396059,0.30509722,0.29310864,0.33450866
1630,0.880369,0.5141112,0.5375104,0.17125267,0.34285855,0.36625773
1631,0.9226588,0.6539328,0.63562405,0.36689806,0.28703475,0.268726
1632,0.88641125,0.6696429,0.60819376,0.39142543,0.2782175,0.21676832
1633,0.91023713,0.6433428,0.62272716,0.35583276,0.28751004,0.2668944
1634,0.9069414,0.510708,0.43619055,0.039957106,0.47075087,0.39623344
1635,0.90900195,0.48537624,0.70076805,0.2771424,0.20823383,0.42362565
1636,0.8712691,0.55494505,0.5787624,0.26243842,0.29250664,0.316324
1637,0.8790792,0.5648509,0.64933515,0.33510685,0.22974408,0.3142283
1638,0.8620467,0.5813569,0.545251,0.26456118,0.3167957,0.28068984
1639,0.87458,0.63621485,0.54628724,0.307922,0.32829285,0.23836523
1640,0.8956781,0.55062544,0.64296484,0.29791218,0.25271326,0.34505266
1641,0.8939963,0.47747582,0.56562364,0.1491031,0.32837272,0.41652054
1642,0.8907839,0.6345806,0.6170284,0.36082518,0.27375543,0.25620323
1643,0.9016962,0.6471747,0.6230645,0.36854303,0.2786317,0.2545215
1644,0.8705696,0.47789842,0.47656804,0.083896875,0.39400154,0.39267117
1645,0.8316572,0.5021806,0.5157953,0.18631864,0.31586194,0.32947665
1646,0.8916251,0.5857113,0.616253,0.31033927,0.27537203,0.30591375
1647,0.88911766,0.46500254,0.6202378,0.1961227,0.26887983,0.42411512
1648,0.92111504,0.5949378,0.62999433,0.30381715,0.29112065,0.32617718
1649,0.89851075,0.63460946,0.64398986,0.3800885,0.25452095,0.26390135
1650,0.9110976,0.697137,0.6594173,0.44545668,0.2516803,0.21396059
1651,0.8743949,0.441751,0.6603906,0.22774673,0.21400428,0.4326439
1652,0.93248004,0.6746266,0.62056005,0.3627066,0.31192,0.25785345
1653,0.8987846,0.5996835,0.47324985,0.17414886,0.42553467,0.299101
1654,0.9175423,0.64248484,0.5589446,0.2838871,0.35859776,0.2750575
1655,0.89402926,0.55521375,0.5848217,0.24600613,0.30920762,0.33881557
1656,0.90035385,0.54553103,0.5865171,0.23169428,0.31383675,0.3548228
1657,0.8673034,0.58299994,0.6544522,0.37014878,0.21285117,0.28430343
1658,0.88225853,0.5469448,0.5069252,0.17161143,0.37533337,0.3353138
1659,0.89892346,0.6431497,0.55654144,0.3007676,0.34238207,0.25577384
1660,0.8558977,0.47526008,0.43588287,0.05524522,0.42001486,0.38063765
1661,0.8792803,0.5939754,0.68661654,0.40131164,0.19266379,0.2853049
1662,0.8760927,0.5903574,0.60539895,0.31966376,0.27069366,0.2857352
1663,0.8968155,0.6786446,0.61732495,0.399154,0.2794906,0.21817094
1664,0.9120327,0.5289826,0.63954335,0.2564932,0.27248937,0.38305014
1665,0.87411284,0.59199166,0.5696904,0.28756928,0.30442238,0.28212112
1666,0.9260162,0.6190296,0.6147326,0.30774605,0.31128353,0.30698657
1667,0.9209251,0.58276224,0.66421854,0.3260557,0.25670654,0.33816284
1668,0.8392932,0.3736844,0.58463585,0.11902708,0.25465733,0.46560878
1669,0.8883531,0.5261662,0.6734091,0.3112222,0.214944,0.3621869
1670,0.8905173,0.54383236,0.5571125,0.21042758,0.33340478,0.34668493
1671,0.87129575,0.46370012,0.5043682,0.09677255,0.36692756,0.40759563
1672,0.92610687,0.62197185,0.6405629,0.33642787,0.28554398,0.30413502
1673,0.8796071,0.4637118,0.48874152,0.072846234,0.39086556,0.41589528
1674,0.90395755,0.54580486,0.5933821,0.23522943,0.31057543,0.3581527
1675,0.89491,0.56483704,0.6113807,0.28130782,0.28352922,0.33007288
1676,0.9177619,0.5478689,0.6483326,0.27843964,0.26942927,0.36989295
1677,0.8814081,0.45482123,0.52554595,0.09895909,0.35586214,0.42658687
1678,0.8927234,0.54762554,0.60520136,0.26010352,0.28752202,0.34509784
1679,0.8675699,0.53833586,0.6039724,0.2747383,0.26359755,0.32923406
1680,0.9144287,0.612502,0.6904979,0.38857114,0.22393084,0.30192673
1681,0.9128658,0.6293127,0.60996926,0.32641608,0.30289662,0.28355318
1682,0.85882175,0.5392041,0.58191395,0.26229632,0.2769078,0.31961763
1683,0.8671267,0.49165392,0.4763183,0.100845516,0.3908084,0.37547278
1684,0.8727835,0.45720398,0.46166885,0.04608935,0.41111463,0.4155795
1685,0.89097977,0.55565906,0.6068466,0.27152586,0.2841332,0.3353207
1686,0.89427906,0.56387764,0.5060501,0.17564863,0.388229,0.33040148
1687,0.8751955,0.47243738,0.5437715,0.14101338,0.331424,0.40275812
1688,0.8928053,0.6115328,0.6307541,0.34948164,0.26205117,0.28127247
1689,0.8904062,0.5790498,0.66943514,0.35807878,0.22097105,0.31135637
1690,0.91182995,0.66177225,0.6110618,0.3610041,0.30076814,0.2500577
1691,0.9095456,0.6401636,0.60998994,0.34060794,0.29955566,0.269382
1692,0.88926905,0.58465314,0.56418145,0.25956553,0.3250876,0.3046159
1693,0.86375475,0.43908173,0.56033957,0.13566655,0.30341518,0.42467302
1694,0.8777787,0.5252353,0.54667366,0.19413024,0.33110505,0.3525434
1695,0.8990782,0.6366899,0.6805332,0.41814488,0.21854502,0.2623883
1696,0.8998902,0.60825783,0.60108715,0.3094548,0.29880303,0.29163235
1697,0.8973919,0.604653,0.6301355,0.3373965,0.2672565,0.29273897
1698,0.8838128,0.53691435,0.6560677,0.3091693,0.22774506,0.34689844
1699,0.84770286,0.4774952,0.4992782,0.12907052,0.34842467,0.37020767
1700,0.9010657,0.63355744,0.65124726,0.383739,0.24981844,0.26750827
1701,0.88958234,0.52147937,0.58384335,0.21574038,0.305739,0.36810297
1702,0.90629774,0.56212986,0.6336293,0.28946143,0.27266842,0.3441679
1703,0.90807515,0.65692246,0.5963205,0.34516782,0.31175464,0.2511527
1704,0.8831219,0.60304844,0.5806793,0.30060583,0.3024426,0.28007346
1705,0.85735524,0.47485304,0.5412456,0.15874338,0.31610966,0.3825022
1706,0.93146825,0.71803284,0.62799656,0.41456115,0.30347168,0.21343541
1707,0.90668446,0.63885343,0.54748917,0.27965814,0.3591953,0.26783103
1708,0.8935551,0.6812866,0.5356057,0.32333714,0.35794944,0.21226859
1709,0.9003114,0.62582624,0.5743639,0.29987866,0.32594758,0.27448523
1710,0.8586268,0.52721155,0.48811197,0.15669674,0.3705148,0.33141524
1711,0.881487,0.5210738,0.633975,0.27356184,0.24751198,0.3604132
1712,0.93043107,0.61680067,0.59449863,0.28086823,0.33593243,0.3136304
1713,0.8372416,0.52168536,0.291857,-0.023699224,0.5453846,0.31555623
1714,0.92641586,0.6230341,0.5171244,0.21374267,0.40929145,0.30338174
1715,0.8995136,0.5735704,0.62598974,0.30004656,0.2735238,0.32594317
1716,0.89182526,0.612941,0.59488696,0.3160028,0.29693824,0.27888417
1717,0.8633978,0.6195014,0.45856625,0.21466988,0.40483153,0.24389637
1718,0.8795612,0.63555974,0.52273786,0.27873635,0.35682338,0.24400151
1719,0.88687015,0.61433446,0.56141794,0.28888226,0.3254522,0.27253568
1720,0.8543585,0.50971115,0.48923987,0.14459252,0.36511862,0.34464735
1721,0.87354934,0.48378748,0.56542385,0.17566192,0.30812556,0.38976192
1722,0.90452284,0.68782234,0.54257214,0.32587165,0.3619507,0.2167005
1723,0.8967697,0.61861455,0.61469746,0.3365423,0.28207225,0.27815515
1724,0.86725324,0.5309318,0.6462864,0.30996495,0.22096682,0.33632147
1725,0.89677113,0.54960257,0.5903157,0.2431472,0.30645537,0.3471685
1726,0.88447034,0.6288624,0.52203596,0.266428,0.3624344,0.25560796
1727,0.92320406,0.60587716,0.5954387,0.27811182,0.32776535,0.3173269
1728,0.87555695,0.52086157,0.5337387,0.1790433,0.34181827,0.35469538
1729,0.89679587,0.68283546,0.6263073,0.41234696,0.2704885,0.21396035
1730,0.9213596,0.63319254,0.69430816,0.4061411,0.22705144,0.28816706
1731,0.88516647,0.53143746,0.4891994,0.13547033,0.39596713,0.35372907
1732,0.88847995,0.6511464,0.5602493,0.3229158,0.32823062,0.23733354
1733,0.8779745,0.60500765,0.5404197,0.26745284,0.3375548,0.27296686
1734,0.8659657,0.59878886,0.53647554,0.26929867,0.32949018,0.26717687
1735,0.85401446,0.5946876,0.5084913,0.2491644,0.34552318,0.25932688
1736,0.9051042,0.54439837,0.6195944,0.25888854,0.28550982,0.36070585
1737,0.8434071,0.46655607,0.5066955,0.12984449,0.3367116,0.37685102
1738,0.88277125,0.5870458,0.6161667,0.32044125,0.26660454,0.29572546
1739,0.8947328,0.5397905,0.41258383,0.057641566,0.48214895,0.35494226
1740,0.9089726,0.6422924,0.579357,0.3126768,0.3296156,0.26668024
1741,0.9011525,0.6566973,0.6027542,0.3582989,0.29839838,0.24445528
1742,0.89432716,0.65251005,0.6452887,0.4034716,0.24903846,0.24181712
1743,0.87118405,0.4804014,0.5393683,0.14858562,0.33181578,0.39078265
1744,0.86198944,0.5780871,0.5377264,0.25382406,0.32426304,0.28390235
1745,0.876313,0.5855129,0.64767134,0.35687125,0.22864163,0.2908001
1746,0.9221277,0.62535924,0.6719575,0.37518907,0.25017017,0.29676843
1747,0.8742481,0.5414573,0.653319,0.3205282,0.22092909,0.3327908
1748,0.88393164,0.45747083,0.51477134,0.08831054,0.3691603,0.4264608
1749,0.89737153,0.5811435,0.5557681,0.2395401,0.3416034,0.31622797
1750,0.9217352,0.59323984,0.68154025,0.3530448,0.24019504,0.32849544
1751,0.88759154,0.5225402,0.6273676,0.2623163,0.26022393,0.36505133
1752,0.88454866,0.60193396,0.5491955,0.26658082,0.33535314,0.2826147
1753,0.8885361,0.58613706,0.67804575,0.3756467,0.21049035,0.30239904
1754,0.9039585,0.6296449,0.5790622,0.3047486,0.32489628,0.27431363
1755,0.91320956,0.65106684,0.5884209,0.3262782,0.32478863,0.26214272
1756,0.8765762,0.5480617,0.61640006,0.28788567,0.26017606,0.3285144
1757,0.89583665,0.5535413,0.59217787,0.24988252,0.30365878,0.34229535
1758,0.8909647,0.6355679,0.50172496,0.24632818,0.38923973,0.25539678
1759,0.8960843,0.65301704,0.54911053,0.30604327,0.34697378,0.24306726
1760,0.89374244,0.5857098,0.5132941,0.20526147,0.38044834,0.30803263
1761,0.9012501,0.5951592,0.6383741,0.33228314,0.26287603,0.30609095
1762,0.89257705,0.52530724,0.5714247,0.20415485,0.3211524,0.36726987
1763,0.91502386,0.66571903,0.6013908,0.352086,0.31363302,0.24930477
1764,0.8862959,0.46744698,0.5741024,0.15525353,0.31219345,0.41884887
1765,0.9102715,0.6085887,0.6355894,0.33390653,0.27468216,0.3016829
1766,0.8973285,0.5385395,0.6139264,0.25513744,0.2834021,0.35878897
1767,0.8893283,0.50693196,0.6275878,0.24519151,0.26174045,0.38239628
1768,0.8335054,0.51232505,0.5702436,0.24906325,0.2632618,0.32118034
1769,0.90249753,0.6127132,0.52541757,0.23563325,0.37707996,0.2897843
1770,0.87196136,0.51860154,0.504493,0.15113318,0.36746836,0.35335982
1771,0.8961867,0.5694579,0.49446929,0.16774046,0.40171742,0.32672882
1772,0.9016828,0.6232339,0.6019061,0.3234573,0.2997766,0.27844882
1773,0.8382841,0.25650615,0.4244067,-0.15737122,0.41387737,0.58177793
1774,0.9143342,0.6610733,0.6887625,0.4355017,0.22557163,0.2532608
1775,0.92650706,0.6640992,0.67602855,0.41362065,0.25047857,0.2624079
1776,0.9054719,0.55711925,0.6453033,0.2969507,0.26016855,0.3483526
1777,0.9049902,0.60009325,0.64083755,0.3359406,0.26415265,0.30489695
1778,0.8809683,0.5265063,0.573519,0.21905702,0.30744928,0.35446197
1779,0.8815714,0.5472579,0.57015884,0.23584533,0.31141257,0.3343135
1780,0.8811958,0.59735715,0.5496071,0.26576853,0.33158863,0.28383857
1781,0.91589683,0.60184896,0.5836358,0.26958793,0.33226103,0.31404787
1782,0.88787854,0.67206967,0.56088334,0.34507453,0.32699513,0.21580881
1783,0.8198867,0.55186594,0.49385577,0.22583508,0.32603085,0.2680207
