,$X_1$,$X_2$,$X_1'_{ridge}$,$X_2'_{ridge}$,$X_1'_{OLS}$,$X_2'_{OLS}$
2826,0.7817049,0.34544456,0.5276164,0.13919806,0.5225464,0.12977761
2827,0.7578371,0.40989774,0.45651245,0.053195953,0.4389757,0.0467093
2828,0.67623615,0.43245012,0.37570834,0.12811643,0.36757296,0.09979212
2829,0.6050889,0.29889983,0.23572928,0.08364344,0.19929248,0.030864477
2830,0.73758554,0.49762952,0.48464632,0.1348648,0.47567445,0.14535183
2831,0.7615414,0.52620655,0.39478195,0.24784672,0.37894505,0.2490412
2832,0.73936844,0.50094134,0.40081042,0.18025279,0.4036572,0.20849025
2833,0.79605997,0.354975,0.50387156,0.1859814,0.46652526,0.17978954
2834,0.72417676,0.3201797,0.49911118,0.15077186,0.4953432,0.14308214
2835,0.7705526,0.46188104,0.41826147,0.092267334,0.40000248,0.11637896
2836,0.7358498,0.39067554,0.41644502,0.16138619,0.41659707,0.1506272
2837,0.70585936,0.55030644,0.33945394,0.18571895,0.32753503,0.19240135
2838,0.6878922,0.4451102,0.41445583,0.14715755,0.37561947,0.1410752
2839,0.7346345,0.4403367,0.4682125,0.14602375,0.46584278,0.13272661
2840,0.79292035,0.44879252,0.58253396,0.0910964,0.5984907,0.08723432
2841,0.73375726,0.39627862,0.48464918,0.09438783,0.4926216,0.07464945
2842,0.77222496,0.4263274,0.52706075,0.17318147,0.53348285,0.18910879
2843,0.7981045,0.4998213,0.49643928,0.14444917,0.51217765,0.1478796
2844,0.69856495,0.26431942,0.4849519,0.15358847,0.44287288,0.154042
2845,0.7667035,0.51617867,0.5358217,0.25393158,0.5031477,0.25055915
2846,0.78196025,0.5058768,0.40604013,0.0748288,0.3545751,0.075912476
2847,0.721446,0.35964406,0.45812786,0.23571897,0.41195095,0.23974222
2848,0.638459,0.2947182,0.38163483,-0.059919477,0.3064996,-0.053864717
2849,0.6661957,0.39004487,0.45337582,0.18117982,0.411426,0.17838192
2850,0.7329337,0.46201187,0.3916921,0.21046144,0.34236217,0.18076998
2851,0.7658589,0.36275917,0.44867557,0.045175314,0.44092375,0.07212454
2852,0.7793548,0.4437424,0.41393894,0.16028875,0.42471242,0.1408692
2853,0.75728536,0.46277624,0.4299398,0.21783918,0.40101886,0.23333848
2854,0.6876905,0.36998856,0.5500649,0.054621756,0.5661967,0.045494616
2855,0.6796918,0.40743536,0.31723988,0.15718561,0.2862783,0.15007794
2856,0.75456977,0.5375786,0.3915878,0.21702552,0.40697283,0.22959048
2857,0.7990492,0.5008359,0.418033,0.14631402,0.41926497,0.14745355
2858,0.7406515,0.35185713,0.54126596,0.12977082,0.5625107,0.1311974
2859,0.81875265,0.41696507,0.56344986,0.047590077,0.54030585,0.049114168
2860,0.6459501,0.37718922,0.23121613,0.09177357,0.17492574,0.091765344
2861,0.75272846,0.52030647,0.4378094,0.19005394,0.41137904,0.17342246
2862,0.663079,0.39321667,0.32499927,0.12566286,0.27958143,0.114135385
2863,0.7259278,0.31323105,0.47893268,0.112600684,0.432707,0.11426473
2864,0.69661546,0.4460392,0.4463265,0.20555872,0.42571735,0.18322295
2865,0.7039528,0.37286478,0.45026284,-0.08248794,0.40966237,-0.09611285
2866,0.7609579,0.36917657,0.36883658,0.048598528,0.33322012,0.054381073
2867,0.7789423,0.44326633,0.51929045,0.14415872,0.50205576,0.13474607
2868,0.7348541,0.41073424,0.38731134,0.057700813,0.38432336,0.06335229
2869,0.6902238,0.43339115,0.43588096,0.09272492,0.43583715,0.09247607
2870,0.74624574,0.49924386,0.39801764,0.23347473,0.4130866,0.24628544
2871,0.80041987,0.34645087,0.39120227,0.06149715,0.3825633,0.044811606
2872,0.7168027,0.5265205,0.32047248,0.10858184,0.297148,0.08998746
2873,0.69056046,0.3962152,0.3747099,0.12350267,0.3101514,0.14697993
2874,0.6543211,0.37243897,0.26816928,0.07509208,0.22369045,0.093536615
2875,0.69096243,0.41772556,0.4271937,0.11788237,0.394404,0.10514796
2876,0.67269814,0.55163175,0.3430463,0.26646537,0.30852276,0.28707004
2877,0.74963784,0.5657113,0.4556898,0.18900806,0.40604985,0.18170369
2878,0.6241857,0.41762173,0.3652925,0.23399556,0.34911484,0.25136185
2879,0.71071243,0.45107037,0.5224987,0.19856554,0.50922954,0.19696212
2880,0.7275187,0.43887156,0.40539336,0.10594356,0.35128617,0.10347837
2881,0.69725144,0.34548974,0.4908197,0.1495738,0.4494279,0.15020412
2882,0.692585,0.42677182,0.4266261,0.093848765,0.41553855,0.100497365
2883,0.7385553,0.41004848,0.37843287,0.12790048,0.35391217,0.13629758
2884,0.73689437,0.5501417,0.4717626,0.24952579,0.45376837,0.26345932
2885,0.7549988,0.414819,0.4892801,0.13096339,0.49813765,0.10017705
2886,0.72779447,0.44980496,0.45807594,0.21729475,0.46449137,0.2122469
2887,0.7942669,0.3652342,0.49830294,0.07784414,0.47132528,0.07594812
2888,0.6677413,0.35440785,0.4606828,0.21000922,0.45893854,0.20224142
2889,0.7350652,0.39219183,0.46471792,0.2658652,0.45531315,0.26594537
2890,0.7365091,0.3694092,0.39920604,0.16608566,0.36804646,0.1770941
2891,0.78516644,0.3633287,0.46078515,0.0076616406,0.3902201,0.00014024973
2892,0.8160987,0.4358865,0.5919899,0.12264323,0.57365745,0.13753521
2893,0.7348654,0.35069293,0.37660015,0.08751279,0.37091202,0.09073633
2894,0.705999,0.40913862,0.4409234,0.13287002,0.41496044,0.11377126
2895,0.74414396,0.33766848,0.33712137,0.016556382,0.29587066,-0.022632718
2896,0.7588826,0.46540534,0.5024792,0.13386357,0.4725681,0.132712
2897,0.8049783,0.45455515,0.53185964,0.17392564,0.52663934,0.1675719
2898,0.72219634,0.39364463,0.4500798,0.19825703,0.4317268,0.19508982
2899,0.7622608,0.52529824,0.4139579,0.20884967,0.3505556,0.22544783
2900,0.7355834,0.44904965,0.2757122,0.056633234,0.2964713,0.056287646
2901,0.6775601,0.44857162,0.3937773,0.14719224,0.3942715,0.1403656
2902,0.78671724,0.29730988,0.50052035,0.07222664,0.49099874,0.08562797
2903,0.6939198,0.49392772,0.46933335,0.019537032,0.41211998,-0.012593389
2904,0.6824156,0.42383057,0.52382994,0.260813,0.5079559,0.26328564
2905,0.73658323,0.38800174,0.4485839,0.17827481,0.43026322,0.19346935
2906,0.7578765,0.451909,0.5085613,0.13853383,0.49300462,0.123108566
2907,0.6816573,0.33821929,0.38674837,0.20400071,0.36078858,0.23201299
2908,0.6451864,0.30912971,0.36389154,0.13386643,0.35162294,0.13918787
2909,0.7611737,0.3740794,0.57638454,0.09471661,0.54463816,0.08444899
2910,0.7660969,0.40463293,0.4169206,0.08011788,0.37301123,0.077968776
2911,0.7798008,0.39447922,0.5004031,0.14064449,0.4836893,0.14349425
2912,0.7105505,0.48069066,0.42159122,0.12849122,0.39624673,0.12353718
2913,0.7371737,0.45613682,0.420399,0.22088087,0.4144203,0.21881455
2914,0.6723056,0.29723358,0.554461,0.21514904,0.57559586,0.2198053
2915,0.6506326,0.3758421,0.373007,0.21715355,0.32705015,0.20659167
2916,0.7154172,0.41292942,0.5380659,0.12014109,0.4941411,0.10765076
2917,0.7151084,0.43432915,0.40442854,0.16046625,0.36689252,0.15476269
2918,0.7567193,0.4004147,0.37128103,0.07293135,0.3514459,0.033114374
2919,0.7296783,0.34898275,0.3102519,-0.0012482405,0.24840838,-0.014292836
2920,0.7338625,0.34898496,0.33802235,0.15050215,0.33529073,0.12943548
2921,0.77828187,0.4490415,0.4759665,0.119642794,0.43001723,0.11238551
2922,0.70664257,0.36957514,0.41286826,0.060661674,0.37822694,0.041359186
2923,0.7242156,0.55896276,0.29647815,0.3174178,0.23319054,0.31115937
2924,0.7154316,0.4719649,0.31965375,0.17506689,0.31137025,0.1889103
2925,0.75586694,0.4185115,0.48319215,0.14114553,0.47921437,0.16347939
2926,0.5575453,0.30004,0.18685418,0.16050923,0.1923213,0.16360414
2927,0.75567406,0.4628904,0.3962953,0.11161643,0.38216317,0.099543095
2928,0.70231384,0.3751778,0.24685568,0.13471144,0.14849931,0.15119141
2929,0.78448546,0.39475024,0.5347575,0.09663576,0.5392239,0.101377666
2930,0.76969934,0.45947593,0.34457105,-0.0134881735,0.34615982,0.0077798367
2931,0.7570133,0.48062903,0.41252065,0.18183464,0.41798687,0.17587847
2932,0.76515394,0.31668013,0.44040406,0.024011433,0.40374523,0.02000904
2933,0.6842453,0.22475928,0.44526458,-0.056030393,0.4263096,-0.08114219
2934,0.7195538,0.37919384,0.4319324,0.15868413,0.39921087,0.1441276
2935,0.7474762,0.3597408,0.41951752,0.11186963,0.41782993,0.1034742
2936,0.67652136,0.42904848,0.2952767,0.06623483,0.27079314,0.058826804
2937,0.7264108,0.41413414,0.5399835,0.09219062,0.5290406,0.08808285
2938,0.7067869,0.41750288,0.43759203,0.1161595,0.42954624,0.09711146
2939,0.74066615,0.30300218,0.4737447,0.11661965,0.43479115,0.11779106
2940,0.77431744,0.43875617,0.5638764,0.06515813,0.5051956,0.06731707
2941,0.73891723,0.466752,0.46621454,0.1285609,0.4167813,0.095742345
2942,0.7600898,0.38643777,0.49063164,0.16308028,0.47644168,0.15976161
2943,0.69287324,0.5421252,0.424295,0.21376193,0.40542918,0.20964777
2944,0.65866816,0.34408373,0.26772958,0.11641616,0.2334398,0.10772622
2945,0.6931012,0.5093452,0.36588413,0.14107293,0.34978956,0.11067003
2946,0.7134298,0.37633353,0.49678957,0.06765467,0.47863448,0.08816445
2947,0.60447675,0.30505317,0.16921765,0.15299094,0.10816163,0.12682652
2948,0.7045492,0.4725389,0.46749246,0.16824037,0.4679588,0.1695025
2949,0.7409245,0.45000303,0.45984095,0.11163896,0.45764905,0.08574307
2950,0.7029674,0.39794135,0.4453205,0.12567407,0.38668072,0.13572812
2951,0.7703316,0.39546627,0.43012714,0.16979301,0.43334723,0.1600616
2952,0.71473825,0.32521385,0.44760162,0.22260785,0.43742335,0.21353751
2953,0.6883298,0.26819187,0.38580602,0.05668646,0.36738366,0.031662524
2954,0.73394895,0.45436358,0.4452775,0.13889283,0.4434051,0.12796968
2955,0.70542425,0.34382594,0.51104903,0.21212238,0.49764585,0.22931522
2956,0.7428217,0.5271826,0.37464237,0.14117199,0.37842566,0.16732848
2957,0.7874169,0.43502408,0.48691756,0.0475021,0.46488756,0.054194808
2958,0.7795058,0.5246611,0.50966287,0.13782322,0.50954473,0.14585179
2959,0.7670583,0.33671468,0.47314292,0.06049919,0.4560892,0.037796736
2960,0.71289647,0.48774046,0.372599,0.21529901,0.33347666,0.21055967
2961,0.8028572,0.38640743,0.6011822,0.05575931,0.5896747,0.04761684
2962,0.7050657,0.31722015,0.5041925,0.1314609,0.4948331,0.12912703
2963,0.62922907,0.4379061,0.32347512,0.15594524,0.30660164,0.13663757
2964,0.67368174,0.3458318,0.3288992,0.15408152,0.31112653,0.14578635
2965,0.7934282,0.3857395,0.48635805,0.11682397,0.47264194,0.11288452
2966,0.6968151,0.25064266,0.48285592,0.019106925,0.49501675,0.027131736
2967,0.7660946,0.45353305,0.4547295,0.16086048,0.40454018,0.15641636
2968,0.7438625,0.43342102,0.43258512,0.22965413,0.4041925,0.22498173
2969,0.7763769,0.36365533,0.4144454,0.10211086,0.38887525,0.08485949
2970,0.7779053,0.28090358,0.51484823,0.0060502887,0.49398273,-0.010525465
2971,0.7410133,0.5222593,0.3138368,0.19877797,0.2721218,0.20386332
2972,0.7111722,0.16310906,0.5060446,0.09978974,0.51398385,0.121501386
2973,0.6269737,0.38615125,0.35467362,0.098845005,0.28509164,0.1168164
2974,0.755339,0.49219352,0.4345591,0.1733455,0.4261685,0.17557728
2975,0.73925424,0.30131185,0.4367209,0.1620999,0.40209335,0.15128207
2976,0.74357766,0.41813457,0.39380044,0.17016536,0.35744458,0.18282485
2977,0.71032536,0.4234609,0.34957403,0.2286954,0.32329017,0.2186091
2978,0.78240275,0.40569407,0.4013033,0.0979265,0.39335388,0.09513724
2979,0.6766029,0.3246951,0.48566294,0.07707113,0.45739418,0.07620436
2980,0.78249943,0.4122941,0.53230584,0.14934713,0.52641666,0.12938899
2981,0.74507403,0.2699651,0.42768675,0.09707624,0.41627163,0.07652676
2982,0.6931913,0.46124154,0.36570847,0.15026438,0.31451607,0.16765487
2983,0.77836996,0.35621858,0.4756484,0.056774378,0.45014828,0.07849127
2984,0.7546736,0.5000964,0.42562497,0.22931421,0.42215234,0.21868539
2985,0.65650946,0.47743994,0.39691854,0.12697113,0.34612805,0.11764532
2986,0.6759254,0.5005905,0.33448982,0.25142807,0.2978109,0.2506041
2987,0.6719638,0.58754635,0.2973987,0.16157007,0.26492965,0.1592598
2988,0.78511816,0.30959314,0.5315342,0.06804371,0.51897275,0.060550034
2989,0.7853824,0.34445977,0.56949437,0.069295526,0.5738243,0.09351522
2990,0.76984525,0.4030925,0.5718261,0.19927335,0.5453732,0.19043541
2991,0.74579364,0.47635567,0.49506587,0.12498611,0.47863477,0.13798839
2992,0.75115335,0.45318443,0.4907204,0.22264248,0.45682383,0.22691673
2993,0.6935036,0.41467857,0.4331848,0.18385124,0.41104442,0.17861265
2994,0.76104945,0.38696778,0.41787004,0.06724501,0.41390997,0.06175226
2995,0.70736074,0.46724033,0.48899776,0.12547743,0.48360735,0.13328755
2996,0.7370911,0.49053842,0.4488393,0.13566625,0.46514463,0.1499325
2997,0.7926487,0.4362045,0.49916655,0.152076,0.46735626,0.1601032
2998,0.7858387,0.52128756,0.44868827,0.2021994,0.45640063,0.21509695
2999,0.6750363,0.43419468,0.3256241,0.10105497,0.30397397,0.06766522
3000,0.7412603,0.52385664,0.47691607,0.16203761,0.484618,0.15894365
3001,0.71719605,0.5713037,0.42100412,0.19352567,0.42917365,0.20335752
3002,0.6302698,0.49982065,0.34209675,0.1531288,0.34145224,0.15375972
3003,0.6650301,0.40455985,0.28313214,0.1563294,0.23521602,0.16828626
3004,0.7102337,0.50127506,0.30311662,0.15498465,0.2625122,0.14434665
3005,0.7445636,0.39974886,0.4692179,0.075077295,0.4361909,0.07979792
3006,0.791784,0.5212144,0.35548925,0.12196809,0.33349085,0.12684005
3007,0.6646361,0.27689672,0.36543053,-0.008858204,0.37949425,-0.050867677
3008,0.7121764,0.3658126,0.3382612,0.19320595,0.36071163,0.19332212
3009,0.7164934,0.53742266,0.22760272,0.15604234,0.25059587,0.1485781
3010,0.7560244,0.42247784,0.41876495,-0.033092856,0.41878957,-0.03965497
3011,0.8235045,0.40648264,0.44430524,0.0038398504,0.4497763,-0.01564312
3012,0.7257132,0.37987483,0.46365148,0.1574589,0.4329896,0.13245213
3013,0.7143539,0.4377839,0.4652683,0.09767705,0.43913186,0.0966261
3014,0.76263,0.47419804,0.34657395,0.17872518,0.32374424,0.18962556
3015,0.73248553,0.3336137,0.35113078,-0.053415656,0.31692922,-0.048465133
3016,0.74622095,0.35624093,0.44625753,0.13307428,0.4348175,0.14265794
3017,0.7944156,0.4188351,0.48417866,0.107697785,0.49687713,0.09187561
3018,0.7902669,0.47973025,0.50101817,0.23714048,0.49355406,0.25696343
3019,0.805843,0.4059869,0.48448038,0.13819468,0.46481192,0.13618922
3020,0.71182793,0.4702571,0.3931172,0.1758439,0.38184345,0.16165048
3021,0.6757425,0.35744625,0.34553015,0.15885901,0.365045,0.17618841
3022,0.83894867,0.43930674,0.5308241,0.1166904,0.51858604,0.11620474
3023,0.70048016,0.4526719,0.44336057,0.1708591,0.44617283,0.16619653
3024,0.69954133,0.46958798,0.41855443,0.06508696,0.3667454,0.06531894
3025,0.750669,0.51905596,0.4383403,0.1460551,0.41560012,0.16614377
3026,0.74471587,0.36434144,0.54333496,0.081166446,0.51028556,0.09276217
3027,0.7481096,0.48297602,0.3685891,0.18727559,0.33970523,0.17447293
3028,0.68723816,0.36262816,0.37527478,0.16575551,0.29596484,0.14385927
3029,0.8124262,0.5650139,0.42647862,0.1455425,0.377613,0.15525699
3030,0.79747516,0.41570884,0.4975298,0.11841726,0.48416674,0.12924814
3031,0.734512,0.3769341,0.48928928,0.119924724,0.48248255,0.11366081
3032,0.72212625,0.53053784,0.47806108,0.21118265,0.45589846,0.22547269
3033,0.6925561,0.42824793,0.38605845,0.05091095,0.37278652,0.04764384
3034,0.8106195,0.3457368,0.5271802,0.04531181,0.514262,0.028280973
3035,0.7610178,0.44810385,0.3888312,0.1592089,0.38935286,0.16532421
3036,0.6972076,0.3938945,0.4009285,0.112313926,0.39502907,0.09952521
3037,0.77682436,0.37721002,0.5346718,0.11565018,0.5368436,0.11079377
3038,0.7817958,0.3749761,0.44991285,0.05079621,0.37167758,0.06039852
3039,0.6938826,0.41191298,0.41294962,0.22037369,0.36472642,0.22879565
3040,0.72249454,0.41460872,0.4220301,0.21100152,0.39134824,0.20838368
3041,0.7617259,0.3139869,0.4798665,0.05196631,0.46259958,0.05450791
3042,0.8239472,0.46794665,0.5697855,0.1073581,0.57021606,0.104130864
3043,0.7521454,0.41058868,0.43607867,0.15152192,0.41584164,0.13298374
3044,0.7290267,0.38079745,0.30949938,0.2145943,0.25248373,0.168549
3045,0.7864259,0.45743418,0.4496249,0.03373772,0.45894116,0.023761392
3046,0.728724,0.45007026,0.42294848,0.11949557,0.39503014,0.12904572
3047,0.7175028,0.40454257,0.5164592,0.13245797,0.48924392,0.1261087
3048,0.6735871,0.3959549,0.37485635,0.21953845,0.40883297,0.19487828
3049,0.7578674,0.31140882,0.45809925,0.07360715,0.4735502,0.08390832
3050,0.7736873,0.4225548,0.45706475,0.11328602,0.45491928,0.12753409
3051,0.73964846,0.48043108,0.43969762,0.14698565,0.4196623,0.14613825
3052,0.70859146,0.41647208,0.41640723,0.18516523,0.41351885,0.19850177
3053,0.76906633,0.43243635,0.4695838,0.049768448,0.4339984,0.063985646
3054,0.6678897,0.38414335,0.39819103,0.20875043,0.40989584,0.2080524
3055,0.75954926,0.3985045,0.39367545,0.15056002,0.36390787,0.16930395
3056,0.74919784,0.46527773,0.40757453,0.18045193,0.41262877,0.19178277
3057,0.7755934,0.49321336,0.48630518,0.12852985,0.48839194,0.11196709
3058,0.69115907,0.4390421,0.46865094,0.22588235,0.43095005,0.21671051
3059,0.7110194,0.47486186,0.4497252,0.17358297,0.44711977,0.16865945
3060,0.73525983,0.43401295,0.38206863,0.062242627,0.39610308,0.059436023
3061,0.68757886,0.43050373,0.36142415,0.060118437,0.37149453,0.040154636
3062,0.7228594,0.44225764,0.4006309,0.25193143,0.39244038,0.25813854
3063,0.6638455,0.36630464,0.334224,0.26113343,0.3005796,0.25405544
3064,0.5537582,0.25943434,0.2779984,0.2341283,0.2593931,0.20743757
3065,0.7276386,0.47127467,0.4324587,0.052710056,0.4177081,0.06308687
3066,0.78037435,0.41278493,0.57123995,0.13606197,0.5493233,0.13050193
3067,0.75805575,0.502665,0.45786119,0.28094864,0.4271614,0.28266233
3068,0.6563736,0.42705643,0.27636546,0.1437065,0.23458838,0.15385622
3069,0.646617,0.30570972,0.3020205,0.0542714,0.2988487,0.05928856
3070,0.69231915,0.3493201,0.28649712,0.11447656,0.27076483,0.1105786
3071,0.7908702,0.4264319,0.48472184,0.07605493,0.4590599,0.066036105
3072,0.8155346,0.45289356,0.5126749,0.10760236,0.49120796,0.11270338
3073,0.7851982,0.4310885,0.53502023,0.09087294,0.52116686,0.0750438
3074,0.73314047,0.44570935,0.45049465,0.045966506,0.44156373,0.030629516
3075,0.7140399,0.42645967,0.3456952,0.10093719,0.32525355,0.11529106
3076,0.8093083,0.29468864,0.38559037,0.11148214,0.375534,0.08801001
3077,0.77848244,0.4057092,0.54180384,0.12348795,0.54327106,0.11964911
3078,0.5839386,0.46260965,0.39627194,0.24118984,0.37933213,0.2328372
3079,0.7107805,0.47667503,0.39266664,0.24033368,0.37737203,0.23404455
3080,0.7658539,0.48787802,0.5319458,0.17527854,0.5231185,0.17334247
3081,0.76728904,0.42651576,0.45155698,0.180085,0.43889445,0.17905962
3082,0.77076304,0.46875542,0.44163042,0.08009267,0.3898847,0.068873644
3083,0.6590662,0.46599984,0.44703275,0.2665226,0.47419733,0.2747112
3084,0.68835324,0.3952483,0.38036603,0.06921631,0.3765428,0.06208241
3085,0.69381094,0.38846403,0.47573978,0.12579018,0.44616115,0.13399696
3086,0.6993344,0.41332722,0.40750146,0.044795573,0.35184622,0.02123195
3087,0.74940443,0.28823584,0.31327003,-0.011298895,0.29549706,-0.02385962
3088,0.6586014,0.34026635,0.46916926,0.09764248,0.48160744,0.08550334
3089,0.7605327,0.43899983,0.51343286,0.17887509,0.47340012,0.18877423
3090,0.7499107,0.4834985,0.40646112,0.14112127,0.38075417,0.14373803
3091,0.7863286,0.5304685,0.49790072,0.17357552,0.4829436,0.17626065
3092,0.7834642,0.31742442,0.513878,0.12778366,0.53211844,0.120720804
3093,0.7757162,0.5086539,0.3444839,0.16949177,0.36955607,0.14339632
3094,0.74671745,0.52969515,0.3865863,0.27279925,0.35964555,0.2663017
3095,0.74917567,0.384327,0.38477647,0.092038274,0.38930368,0.0885731
3096,0.73724,0.46707958,0.29434872,0.17634964,0.25132674,0.17277598
3097,0.78454506,0.4592405,0.4503051,0.056194782,0.4639328,0.056038022
3098,0.75578094,0.43426758,0.50506353,0.19434202,0.50006396,0.20421642
3099,0.70437586,0.49553633,0.33513123,0.25126815,0.32842386,0.24343783
3100,0.71104527,0.47047275,0.42657578,0.14687026,0.4389826,0.17531574
3101,0.74492383,0.47875565,0.4515701,0.21138477,0.45870137,0.20021516
3102,0.70955443,0.3995251,0.3957389,0.2152834,0.37994736,0.19216293
3103,0.749744,0.3747602,0.48666817,0.077109456,0.43366832,0.06986445
3104,0.8137555,0.533826,0.41424173,0.14994693,0.38255447,0.165892
3105,0.7450073,0.5862342,0.39115065,0.24452424,0.39837474,0.26215398
3106,0.7317642,0.47823918,0.4373281,0.21849704,0.428158,0.20897895
3107,0.6941327,0.42149907,0.40654194,0.17234504,0.4073261,0.18573922
3108,0.7374949,0.45609373,0.4712028,0.19801658,0.45389903,0.19860518
3109,0.63454926,0.42782056,0.35500515,0.18760878,0.29374897,0.17316997
3110,0.765418,0.42793095,0.4221182,0.18270314,0.39868218,0.1746198
3111,0.6873323,0.41148072,0.42354202,0.19462633,0.38128978,0.19882089
3112,0.7973335,0.44704455,0.4638505,0.15797901,0.42055517,0.14281797
3113,0.76622593,0.44663024,0.47615522,0.17204559,0.43510854,0.1982683
3114,0.6894244,0.46933442,0.36299843,0.2575745,0.36449432,0.2360056
3115,0.751964,0.43667275,0.4997325,0.15618074,0.51323247,0.1512317
3116,0.6890006,0.5068594,0.34192914,0.14314282,0.3098361,0.13341391
3117,0.777661,0.5826305,0.3604486,0.18789041,0.3423226,0.19700456
3118,0.7469145,0.38041866,0.53696585,0.13036251,0.4998631,0.13266695
3119,0.7659532,0.5271708,0.4751557,0.19404477,0.47217798,0.2195465
3120,0.80338645,0.5016738,0.5135455,0.13907957,0.47712642,0.14066643
3121,0.6764164,0.33202082,0.33502072,0.09986794,0.32846075,0.1172024
3122,0.7807837,0.36961812,0.40494967,0.09542209,0.3536651,0.083159685
3123,0.7438003,0.4270904,0.45270526,0.08316851,0.45508188,0.06874657
3124,0.75226045,0.627327,0.2951535,0.19472492,0.24484557,0.1911748
3125,0.7749138,0.41354448,0.5185528,0.12469238,0.5247511,0.10918206
3126,0.7017908,0.5055094,0.29679018,0.11212909,0.26462942,0.12198365
3127,0.7388051,0.4670226,0.462708,0.10191393,0.462853,0.10204142
3128,0.7302835,0.34875834,0.46596628,0.08058506,0.44087023,0.081638396
3129,0.73165464,0.45481372,0.5236112,0.081977725,0.52896786,0.09448439
3130,0.7440093,0.4215474,0.4744104,0.18761855,0.47069395,0.17616194
3131,0.76418793,0.51954466,0.47395325,0.115171194,0.4296831,0.10973388
3132,0.7821482,0.5151925,0.4405098,0.19196242,0.43046784,0.18592775
3133,0.7190867,0.35262024,0.52220994,0.057500303,0.531055,0.047646344
3134,0.75896823,0.41773772,0.4422955,0.22078508,0.42367435,0.22251552
3135,0.75968385,0.45498562,0.48492277,0.10031468,0.48417115,0.09750593
3136,0.7842226,0.52889395,0.46584338,0.14272332,0.4591608,0.15234971
3137,0.76912344,0.4401189,0.31433862,0.2178191,0.28455788,0.21412855
3138,0.7299063,0.4165752,0.49925882,0.1067667,0.47279102,0.104646266
3139,0.687431,0.44174606,0.45869458,0.09576625,0.43467027,0.07556182
3140,0.8026595,0.45560807,0.5224501,0.22563547,0.5101576,0.20777369
3141,0.71121895,0.4079525,0.38183725,0.15178293,0.39379257,0.16462111
3142,0.7553187,0.4655599,0.43427384,0.10513097,0.40269077,0.13187939
3143,0.7202873,0.3955897,0.3929394,0.08385748,0.3933562,0.0778836
3144,0.7333492,0.3796209,0.38704783,0.12325865,0.37841797,0.11547035
3145,0.7854594,0.4372034,0.49829274,0.13767946,0.5046339,0.14857656
3146,0.71886986,0.275217,0.4492395,0.043432236,0.42159522,0.048321128
3147,0.6805713,0.24433458,0.3255511,0.045975745,0.28677976,0.036927164
3148,0.7318592,0.41885924,0.42601693,0.083652735,0.45925593,0.08110732
3149,0.71858317,0.43983585,0.39471298,0.19299155,0.3990314,0.19220376
3150,0.65813315,0.41389054,0.3650548,0.16844535,0.3226093,0.18280345
3151,0.7268853,0.40641057,0.48991078,0.24077189,0.46187472,0.25119686
3152,0.7055415,0.5731456,0.42687684,0.120744824,0.3980896,0.12016612
3153,0.75170076,0.33181047,0.36077297,0.025060177,0.3248338,0.021830916
3154,0.75734895,0.37489325,0.547611,0.15099967,0.51232016,0.14945936
3155,0.74746835,0.39129186,0.4695024,0.0977968,0.46339858,0.11812633
3156,0.7056283,0.40182775,0.39670253,0.23273242,0.37494797,0.23179173
3157,0.64782953,0.37377524,0.34791458,0.14691913,0.3525626,0.14125681
3158,0.754031,0.43593824,0.5425204,0.24374092,0.4903859,0.22840524
3159,0.65841126,0.4509815,0.40285957,0.2344994,0.36638665,0.24493217
3160,0.67483073,0.43051463,0.364255,0.13622856,0.30410194,0.13817078
3161,0.6744294,0.4006018,0.37987792,0.16534978,0.38221884,0.16431403
3162,0.71031326,0.32081807,0.41969287,0.13171864,0.4097129,0.13777542
3163,0.7427683,0.5398156,0.473875,0.16697174,0.43756586,0.17553306
3164,0.76001126,0.30495882,0.46394628,0.038349807,0.461223,0.041700542
3165,0.72051954,0.5362371,0.40295118,0.18512744,0.41420966,0.18609154
3166,0.7207949,0.32767278,0.51608217,0.16746724,0.49400556,0.16329795
3167,0.7385708,0.2978928,0.50549734,0.15521812,0.47286844,0.15556371
3168,0.7591481,0.36345476,0.50238895,0.15262711,0.49398875,0.15105242
3169,0.700061,0.23204684,0.41850096,-0.038353086,0.36225152,-0.028385758
3170,0.7067939,0.50111943,0.29435956,0.19006461,0.27605635,0.18456417
3171,0.7595806,0.5209981,0.48128712,0.16256481,0.4415499,0.14352727
3172,0.68458194,0.4268908,0.40351707,0.034219146,0.38381582,0.022614837
3173,0.7123913,0.46749985,0.433347,0.06933129,0.45243043,0.060667574
3174,0.7724244,0.38738072,0.46869087,0.09384245,0.44340962,0.098372936
3175,0.7486017,0.33668482,0.45263255,0.011891246,0.4302019,-0.0054605007
3176,0.6657641,0.3946436,0.4365129,0.11797941,0.45346642,0.095677495
3177,0.7114649,0.32258236,0.51721424,0.034374,0.51562154,0.0326612
3178,0.6991446,0.39168674,0.31870806,0.061326146,0.3176518,0.063265026
3179,0.7453429,0.43052596,0.52703106,0.14142317,0.47649884,0.14093423
3180,0.6810949,0.3615669,0.4031378,0.18798202,0.37176985,0.18555015
3181,0.7482008,0.34093416,0.48397785,0.18036354,0.4531697,0.17811513
3182,0.77248377,0.37757468,0.5487188,0.11478186,0.56066716,0.13406718
3183,0.6691124,0.43040282,0.46203554,0.20540023,0.49678332,0.213072
