x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score,rm_ridge_x2_to_x1_score,rm_ridge_x1_to_x2_score,rm_ridge_x1_unique_score,rm_ridge_x2_unique_score
0.24239331,0.25101173,0.3768959,0.11650914,0.12588418,0.13450259,0.9863584041595459,0.9860507845878601,0.11589211,0.11795306,0.9866676330566406,0.9863826036453247,0.11546731,0.12422544
0.24520928,0.25257814,0.37695587,0.12083155,0.12437773,0.13174659,0.9860474467277527,0.9859434962272644,0.118590534,0.12697041,0.986354649066925,0.9862372875213623,0.119247496,0.12444121
0.2557233,0.24142188,0.38146073,0.11568445,0.14003885,0.12573743,0.9855944514274597,0.9853929877281189,0.13022047,0.121049404,0.9858993887901306,0.9857136607170105,0.12951285,0.11920047
0.24149144,0.25112724,0.3779465,0.114672184,0.12681925,0.13645506,0.9858061075210571,0.9858546853065491,0.11498469,0.1215899,0.9860788583755493,0.9861919283866882,0.117827654,0.12395263
0.24387646,0.24166608,0.37746406,0.10807848,0.13579798,0.1335876,0.9863789677619934,0.9862151741981506,0.115878046,0.11712098,0.9866804480552673,0.9865362644195557,0.12044209,0.11917794
0.25178152,0.25459045,0.3873095,0.11906248,0.13271904,0.13552797,0.9858477711677551,0.9860473871231079,0.1293143,0.13431197,0.9861959218978882,0.9863544702529907,0.12667364,0.13320142
0.2450077,0.25116062,0.3766101,0.119558215,0.12544948,0.1316024,0.9861783981323242,0.9861992597579956,0.122282505,0.123224795,0.9864387512207031,0.9864882230758667,0.120718956,0.1246379
0.24092346,0.23905492,0.3729301,0.10704827,0.13387519,0.13200665,0.9853460788726807,0.9852184653282166,0.1111961,0.11981195,0.9856696724891663,0.9855162501335144,0.1194492,0.12265092
0.25927836,0.24485743,0.3797651,0.124370694,0.13490766,0.12048674,0.9861446022987366,0.986095130443573,0.11914027,0.11431742,0.9864395260810852,0.9864106774330139,0.12325078,0.11586648
0.24022257,0.2449615,0.37725753,0.10792655,0.13229603,0.13703495,0.9857425689697266,0.9857404232025146,0.117159724,0.11697817,0.9860539436340332,0.9860195517539978,0.11766076,0.123357356
0.25719434,0.24798882,0.38829428,0.11688888,0.14030546,0.13109994,0.9862986207008362,0.9861034154891968,0.12987399,0.12806427,0.9865955114364624,0.9864188432693481,0.13000661,0.12664741
0.2546094,0.2469418,0.38337255,0.118178666,0.13643074,0.12876314,0.9858103394508362,0.9855848550796509,0.11612028,0.11548412,0.9861385226249695,0.985910952091217,0.12117368,0.11731446
0.24995136,0.25476962,0.38231725,0.12240374,0.12754762,0.13236588,0.986070990562439,0.9856694936752319,0.11658603,0.11803609,0.9863724112510681,0.9859500527381897,0.11868632,0.12207347
0.25642127,0.25175148,0.38815808,0.12001467,0.1364066,0.13173681,0.98583984375,0.9856081008911133,0.11952275,0.11857599,0.9861624240875244,0.985888659954071,0.12282324,0.12118423
0.23383409,0.24284208,0.3655808,0.11109537,0.12273872,0.13174671,0.9853180050849915,0.9852659702301025,0.10321778,0.12077725,0.9857019782066345,0.9856576323509216,0.10896456,0.12191844
0.24832153,0.25995892,0.38860148,0.119678974,0.12864256,0.14027995,0.9856337308883667,0.985554039478302,0.11971736,0.12618345,0.9859309792518616,0.985869288444519,0.11930668,0.13028926
0.25221658,0.24008495,0.3790735,0.11322802,0.13898855,0.12685692,0.9856336116790771,0.9854801893234253,0.12744856,0.11628491,0.9859182834625244,0.9857827425003052,0.12673926,0.11747068
0.24440175,0.23969394,0.36858553,0.115510166,0.12889159,0.124183774,0.9859275221824646,0.985602617263794,0.1257233,0.112758756,0.9862103462219238,0.9859204292297363,0.12379736,0.11470091
0.24743044,0.26035517,0.38349628,0.124289334,0.12314111,0.13606584,0.9854543209075928,0.9855929017066956,0.10973871,0.12018317,0.9858112931251526,0.9858995079994202,0.11503732,0.12592721
0.25363606,0.23864359,0.3736623,0.118617356,0.1350187,0.12002623,0.9858818650245667,0.9861866235733032,0.12134135,0.10689038,0.9862038493156433,0.9864373803138733,0.12230873,0.10866797
