x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score
0.606904,0.60654277,0.95066833,0.2627784,0.34412557,0.34376436,0.9878024458885193,0.9901453256607056,0.29945236,0.38308805
0.5853846,0.625454,0.93193305,0.2789055,0.3064791,0.3465485,0.9830520749092102,0.9862575531005859,0.22300959,0.25200343
0.6370089,0.7046607,0.96991336,0.3717562,0.2652527,0.33290452,0.9813618659973145,0.9849058985710144,0.38832843,0.3687266
0.61586666,0.66104245,0.95083755,0.32607156,0.2897951,0.3349709,0.9831627607345581,0.9795999526977539,0.20449603,0.3211897
0.5605229,0.55666023,0.94879395,0.16838926,0.39213365,0.38827097,0.9920347929000854,0.990259051322937,0.1539973,0.29680383
0.5015858,0.59572923,0.91090226,0.18641281,0.31517297,0.40931642,0.9863414764404297,0.9868742227554321,0.21254319,0.20798141
0.5559491,0.53751886,0.9089391,0.18452883,0.37142026,0.35299003,0.9874057173728943,0.9865474104881287,0.20690352,0.054531336
0.59531575,0.46919513,0.9234226,0.14108825,0.4542275,0.32810688,0.9775958061218262,0.9798527956008911,0.26931292,0.22747797
0.580835,0.52915657,0.940706,0.16928554,0.41154945,0.35987103,0.9873542189598083,0.9842618107795715,0.33795398,0.14401048
0.5518044,0.5224588,0.94321185,0.13105136,0.42075306,0.39140743,0.9865067601203918,0.9861806631088257,0.26076138,0.2008506
0.5983323,0.56470037,0.9343899,0.22864276,0.36968952,0.3360576,0.9866592288017273,0.9833935499191284,0.15677327,0.3104248
0.6631514,0.54527926,0.94127023,0.26716042,0.39599097,0.27811885,0.9908039569854736,0.9867914319038391,0.42563844,0.16920966
0.65665174,0.5611278,0.9504987,0.26728082,0.38937092,0.29384696,0.9888497591018677,0.9861259460449219,0.31318521,0.30806226
0.51286185,0.5173633,0.91894186,0.1112833,0.40157855,0.40608,0.9847859740257263,0.9832966327667236,0.30996263,0.1909566
0.6990348,0.56959665,0.9513302,0.31730127,0.38173354,0.25229537,0.9827998280525208,0.9872193336486816,0.36862427,0.25399178
0.5765126,0.6485397,0.9472168,0.27783555,0.29867703,0.37070417,0.9809346199035645,0.9763087630271912,0.30633777,0.29486704
0.50278604,0.5999,0.91120917,0.19147688,0.31130916,0.40842313,0.9826104044914246,0.9836224317550659,0.24296838,0.25875515
0.57989764,0.6096938,0.9481849,0.2414065,0.33849114,0.36828732,0.986354410648346,0.9863940477371216,0.24244952,0.35449308
0.621617,0.71280843,0.9451146,0.38931084,0.23230618,0.3234976,0.9841122627258301,0.9817892909049988,0.186477,0.40295047
0.48812073,0.6190002,0.9477611,0.15935987,0.32876086,0.45964032,0.9826249480247498,0.9808892011642456,0.02611804,0.19156456
0.55041647,0.6316862,0.9377298,0.2443729,0.30604357,0.3873133,0.9851115345954895,0.9860025644302368,0.20584965,0.23567939
0.63932383,0.5736102,0.9389149,0.27401912,0.3653047,0.29959106,0.9855533242225647,0.9888577461242676,0.36690414,0.31610382
0.6022803,0.59457326,0.950426,0.24642766,0.35585266,0.3481456,0.9896395206451416,0.986876904964447,0.36813313,0.36157328
0.69364154,0.644936,0.94752663,0.39105088,0.30259067,0.25388515,0.9811154007911682,0.9846271872520447,0.41122645,0.30784374
0.53255033,0.65174365,0.94660544,0.23768854,0.2948618,0.4140551,0.9777107834815979,0.9773262143135071,0.11761415,0.3751557
0.58524144,0.44905484,0.93377995,0.10051632,0.48472512,0.34853852,0.9863641858100891,0.9853535890579224,0.19976169,0.17197198
0.68482554,0.65287256,0.9367992,0.40089887,0.28392667,0.2519737,0.987998902797699,0.986690878868103,0.33783394,0.1990599
0.64523965,0.54419905,0.9518695,0.23756921,0.40767044,0.30662984,0.9872609376907349,0.9860314130783081,0.39258015,0.249704
0.59469503,0.6037327,0.93828183,0.26014584,0.3345492,0.34358686,0.9806923270225525,0.9841447472572327,0.17285687,0.38983542
0.50944597,0.6018963,0.9407433,0.17059886,0.3388471,0.43129742,0.9864402413368225,0.9873278141021729,0.293675,0.277052
