x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score,rm_ridge_x2_to_x1_score,rm_ridge_x1_to_x2_score,rm_ridge_x1_unique_score,rm_ridge_x2_unique_score
0.835819,0.03623736,0.8929677,-0.020911336,0.85673034,0.057148695,0.9863584041595459,0.9860507845878601,0.799262,0.04975128,0.9866676330566406,0.9863826036453247,0.8379371,0.046328783
0.8342725,0.03882742,0.8912774,-0.01817745,0.85244995,0.05700487,0.9860474467277527,0.9859434962272644,0.7998977,0.06171614,0.986354649066925,0.9862372875213623,0.8369978,0.051487982
0.84132063,0.03478831,0.89510447,-0.018995523,0.86031616,0.053783834,0.9855944514274597,0.9853929877281189,0.8062172,0.054362297,0.9858993887901306,0.9857136607170105,0.8439099,0.045754552
0.83274037,0.036487043,0.8916105,-0.022383094,0.85512346,0.058870137,0.9858061075210571,0.9858546853065491,0.78710693,0.055612147,0.9860788583755493,0.9861919283866882,0.834505,0.047646344
0.8337347,0.03288418,0.89170617,-0.025087297,0.858822,0.057971478,0.9863789677619934,0.9862151741981506,0.7932639,0.050513983,0.9866804480552673,0.9865362644195557,0.835573,0.04432237
0.83747846,0.03975618,0.89475584,-0.017521203,0.85499966,0.05727738,0.9858477711677551,0.9860473871231079,0.8102763,0.06443578,0.9861959218978882,0.9863544702529907,0.84124434,0.05147618
0.8355557,0.038606644,0.89252627,-0.018363953,0.8539196,0.056970596,0.9861783981323242,0.9861992597579956,0.7988629,0.06124282,0.9864387512207031,0.9864882230758667,0.83763874,0.049425185
0.8375664,0.030494153,0.89319265,-0.02513212,0.8626985,0.055626273,0.9853460788726807,0.9852184653282166,0.7930686,0.047032416,0.9856696724891663,0.9855162501335144,0.83851737,0.040806293
0.8370986,0.03304243,0.89177114,-0.021630108,0.8587287,0.05467254,0.9861446022987366,0.986095130443573,0.79578555,0.049300253,0.9864395260810852,0.9864106774330139,0.83871794,0.043203115
0.8351611,0.034876406,0.8925742,-0.022536695,0.8576978,0.0574131,0.9857425689697266,0.9857404232025146,0.7983188,0.050034225,0.9860539436340332,0.9860195517539978,0.8367344,0.04688728
0.8366397,0.032865107,0.89303976,-0.023534954,0.86017466,0.05640006,0.9862986207008362,0.9861034154891968,0.7965475,0.05556029,0.9865955114364624,0.9864188432693481,0.8387904,0.045204103
0.8369419,0.032040954,0.89313287,-0.024150014,0.8610919,0.056190968,0.9858103394508362,0.9855848550796509,0.79252833,0.047364056,0.9861385226249695,0.985910952091217,0.83778805,0.04259807
0.83669174,0.033073306,0.89274347,-0.022978425,0.85967016,0.05605173,0.986070990562439,0.9856694936752319,0.7979241,0.051421463,0.9863724112510681,0.9859500527381897,0.8389675,0.045460165
0.8381484,0.036818206,0.89388597,-0.018919349,0.85706776,0.055737555,0.98583984375,0.9856081008911133,0.7960002,0.05269587,0.9861624240875244,0.985888659954071,0.83971715,0.048894465
0.83243203,0.033721745,0.8901306,-0.023976803,0.85640883,0.057698548,0.9853180050849915,0.9852659702301025,0.7877993,0.054816008,0.9857019782066345,0.9856576323509216,0.8337513,0.045602024
0.835467,0.038880885,0.8940103,-0.01966244,0.8551294,0.058543324,0.9856337308883667,0.985554039478302,0.8003824,0.053849697,0.9859309792518616,0.985869288444519,0.83826303,0.04909575
0.8398746,0.029342473,0.89461374,-0.025396645,0.8652713,0.054739118,0.9856336116790771,0.9854801893234253,0.80571216,0.04734397,0.9859182834625244,0.9857827425003052,0.84198505,0.042244792
0.8387669,0.0365296,0.89270765,-0.017411172,0.85617805,0.053940773,0.9859275221824646,0.985602617263794,0.801166,0.054784,0.9862103462219238,0.9859204292297363,0.8406234,0.045909703
0.8353629,0.035941303,0.8930014,-0.021697164,0.8570601,0.057638466,0.9854543209075928,0.9855929017066956,0.7894932,0.051895082,0.9858112931251526,0.9858995079994202,0.8362077,0.046935022
0.835878,0.03290987,0.89018875,-0.021400869,0.8572789,0.05431074,0.9858818650245667,0.9861866235733032,0.7925062,0.047227502,0.9862038493156433,0.9864373803138733,0.8366944,0.044024765
0.8349723,0.03763908,0.8922786,-0.019667208,0.85463953,0.05730629,0.9854316115379333,0.9858525991439819,0.80167365,0.057261705,0.9857103824615479,0.9861958026885986,0.8373337,0.049741328
0.8372961,0.036895633,0.8916209,-0.017429113,0.85472524,0.054324746,0.9854140281677246,0.9854332804679871,0.7994698,0.055155694,0.9857714772224426,0.9858046770095825,0.8394485,0.046239913
0.8340723,0.0322845,0.89129454,-0.024937749,0.85901004,0.057222247,0.9857246279716492,0.9859031438827515,0.7954625,0.053305328,0.9861083626747131,0.9861963987350464,0.83687806,0.045777977
0.8345948,0.035085022,0.8915882,-0.021908402,0.8565032,0.056993425,0.9855400323867798,0.985470175743103,0.7967918,0.053230464,0.985869288444519,0.985824704170227,0.8365122,0.04689789
0.8358204,0.033501565,0.8915545,-0.022232533,0.8580529,0.055734098,0.9860804080963135,0.9857099056243896,0.79673314,0.050669193,0.9863901734352112,0.9860371947288513,0.8376162,0.0446164
0.8399412,0.032095492,0.8950363,-0.022999585,0.8629408,0.055095077,0.9859621524810791,0.986215353012085,0.8046553,0.05018252,0.9863106608390808,0.9865189790725708,0.84148943,0.04506743
0.8387712,0.03213054,0.8933981,-0.022496343,0.86126757,0.054626882,0.9858054518699646,0.9857064485549927,0.7882568,0.043701172,0.9860697984695435,0.985985517501831,0.8391579,0.039949
0.8380694,0.037571132,0.8931019,-0.01746136,0.85553074,0.05503249,0.98589026927948,0.9856646656990051,0.8038307,0.052368164,0.9861688613891602,0.9859929084777832,0.8397491,0.046637893
0.83959126,0.029732764,0.89326185,-0.023937821,0.8635291,0.053670585,0.98592209815979,0.9857196807861328,0.7909442,0.042235434,0.9862234592437744,0.9859910011291504,0.83995086,0.03816837
0.83515745,0.028738558,0.8933689,-0.029472888,0.86463034,0.058211446,0.9857210516929626,0.9858874082565308,0.78410804,0.039800525,0.9859937429428101,0.9861780405044556,0.83485466,0.038283527
0.8382232,0.0313769,0.8928015,-0.023201406,0.8614246,0.054578304,0.9859278202056885,0.9858821034431458,0.79929113,0.052057803,0.9862394332885742,0.9862081408500671,0.8406769,0.044792652
0.8366445,0.03355235,0.8936212,-0.023424387,0.86006886,0.056976736,0.9860871434211731,0.9859919548034668,0.79618126,0.051320195,0.9863913059234619,0.9863424897193909,0.8380855,0.045072198
0.8336364,0.032288015,0.89028233,-0.024357915,0.8579943,0.05664593,0.9861676692962646,0.9859218001365662,0.78608733,0.045963705,0.9865050911903381,0.9862149953842163,0.83422494,0.043124676
0.8360746,0.033422768,0.89427143,-0.024774075,0.86084867,0.058196843,0.9853382706642151,0.9857898950576782,0.7994132,0.050593674,0.9856904149055481,0.9860749244689941,0.8380923,0.04554683
0.83436453,0.033974588,0.8919824,-0.023643255,0.8580078,0.057617843,0.9857475757598877,0.9858368039131165,0.793478,0.04671794,0.986075758934021,0.9862003922462463,0.834945,0.04459417
0.8356502,0.033628345,0.89176685,-0.022488296,0.8581385,0.05611664,0.9863079190254211,0.9862221479415894,0.7906644,0.05050856,0.9865661859512329,0.9865506291389465,0.8368532,0.04532373
0.83340234,0.037930787,0.8921174,-0.020784259,0.8541866,0.058715045,0.9861446619033813,0.9859862327575684,0.7952929,0.05352372,0.9864003658294678,0.9863651990890503,0.83502483,0.049493074
0.836848,0.033179462,0.8923004,-0.022272944,0.85912097,0.055452406,0.9858340620994568,0.9855186939239502,0.79480875,0.053771973,0.9862045049667358,0.9858583807945251,0.83923376,0.046486914
0.8334348,0.029949427,0.89003253,-0.026648283,0.8600831,0.05659771,0.9857909679412842,0.9857651591300964,0.7921063,0.053002834,0.9860489368438721,0.9860609769821167,0.8351671,0.04376799
0.83935565,0.02895838,0.8956124,-0.02729839,0.86665404,0.05625677,0.9859357476234436,0.9860105514526367,0.7954301,0.04425496,0.9862232804298401,0.9863187670707703,0.8399539,0.038992465
0.8329356,0.032607198,0.8912411,-0.025698304,0.8586339,0.058305502,0.985919713973999,0.9860365390777588,0.7922534,0.050219953,0.9861854910850525,0.9863327741622925,0.8344368,0.044119656
0.8347026,0.031243682,0.8913971,-0.025450826,0.86015344,0.056694508,0.9859432578086853,0.986011266708374,0.78809667,0.04625076,0.9862319231033325,0.9863746762275696,0.8350101,0.0430426
0.8359567,0.032445133,0.89273846,-0.024336636,0.8602933,0.05678177,0.9859177470207214,0.9858883619308472,0.79639536,0.05014032,0.9862156510353088,0.986154317855835,0.83679825,0.044864416
0.8411681,0.035935998,0.89614415,-0.019040048,0.86020815,0.054976046,0.9860177040100098,0.9860160946846008,0.80937403,0.059832394,0.9863325357437134,0.9863464832305908,0.8443173,0.050079405
0.83345455,0.037953794,0.8923919,-0.020983577,0.8544381,0.05893737,0.9855968952178955,0.9855322241783142,0.7931464,0.056058526,0.9858717918395996,0.985828697681427,0.836144,0.049289286
0.8391763,0.03155905,0.89542747,-0.024692118,0.8638684,0.05625117,0.985703706741333,0.9855791330337524,0.7929972,0.045041323,0.9860114455223083,0.9858976602554321,0.8398322,0.040941715
0.8379855,0.033579826,0.8937864,-0.022221029,0.86020654,0.055800855,0.9859015345573425,0.9859561920166016,0.79690266,0.048383772,0.9862233400344849,0.9862907528877258,0.8393167,0.043821275
0.8349699,0.03510797,0.89306295,-0.0229851,0.857955,0.05809307,0.9859687089920044,0.9859846234321594,0.79520285,0.049129188,0.98628169298172,0.9863134622573853,0.83547246,0.045526743
0.83846617,0.032091975,0.894345,-0.023786843,0.862253,0.055878818,0.9858101606369019,0.9861048460006714,0.80174816,0.049609244,0.9861202836036682,0.9863926768302917,0.84056324,0.04290104
0.8377678,0.032372475,0.8936549,-0.023514628,0.8612824,0.055887103,0.9859753251075745,0.9861806631088257,0.7952894,0.058062255,0.9862868785858154,0.9864789247512817,0.8395786,0.047506154
0.83461016,0.031909943,0.890384,-0.023863912,0.8584741,0.055773854,0.985798180103302,0.9859212040901184,0.79092187,0.044502974,0.9861183166503906,0.9861928224563599,0.8346158,0.04195273
0.83775496,0.036328793,0.8960114,-0.021927655,0.8596826,0.058256447,0.9857016801834106,0.9857484698295593,0.80274385,0.05504805,0.9860351085662842,0.9860746264457703,0.8396063,0.047692716
0.8336388,0.03331381,0.8901779,-0.023225307,0.8568641,0.05653912,0.9861717224121094,0.9859490394592285,0.7908617,0.049785495,0.9864190816879272,0.9862797856330872,0.8347028,0.044946015
