x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score,rm_ridge_x2_to_x1_score,rm_ridge_x1_to_x2_score,rm_ridge_x1_unique_score,rm_ridge_x2_unique_score
0.5501522,0.78287613,0.8944329,0.4385954,0.11155677,0.34428072,0.9863584041595459,0.9860507845878601,0.103367686,0.31745374,0.9866676330566406,0.9863826036453247,0.0964492,0.32860696
0.5465493,0.7804846,0.89248013,0.43455386,0.11199546,0.34593076,0.9860474467277527,0.9859434962272644,0.110321164,0.34353477,0.986354649066925,0.9862372875213623,0.10157102,0.34039998
0.5544727,0.7763578,0.8943641,0.43646646,0.11800623,0.33989137,0.9855944514274597,0.9853929877281189,0.112387,0.33936167,0.9858993887901306,0.9857136607170105,0.10562736,0.33611995
0.5391495,0.78166455,0.8938305,0.42698365,0.11216587,0.3546809,0.9858061075210571,0.9858546853065491,0.10179317,0.3194359,0.9860788583755493,0.9861919283866882,0.096974134,0.3317783
0.53570783,0.77497715,0.8916806,0.41900432,0.11670351,0.35597283,0.9863789677619934,0.9862151741981506,0.09592539,0.32050115,0.9866804480552673,0.9865362644195557,0.09655219,0.3296134
0.55004275,0.7810439,0.8956925,0.4353941,0.11464864,0.34564978,0.9858477711677551,0.9860473871231079,0.11397195,0.35077786,0.9861959218978882,0.9863544702529907,0.10301465,0.3501488
0.54561543,0.7806009,0.8933456,0.43287075,0.11274469,0.34773016,0.9861783981323242,0.9861992597579956,0.111614406,0.32254815,0.9864387512207031,0.9864882230758667,0.10165292,0.32953358
0.54402727,0.7760294,0.8926677,0.42738897,0.1166383,0.34864044,0.9853460788726807,0.9852184653282166,0.088508666,0.3201139,0.9856696724891663,0.9855162501335144,0.09460074,0.33177692
0.5558426,0.77920485,0.8939773,0.4410702,0.11477238,0.33813465,0.9861446022987366,0.986095130443573,0.10009354,0.32606548,0.9864395260810852,0.9864106774330139,0.09888774,0.32983935
0.5386234,0.7769327,0.89262486,0.4229312,0.1156922,0.35400152,0.9857425689697266,0.9857404232025146,0.10012591,0.3070966,0.9860539436340332,0.9860195517539978,0.096128166,0.3247574
0.55290025,0.777971,0.89460874,0.4362626,0.11663765,0.34170842,0.9862986207008362,0.9861034154891968,0.11218768,0.34156555,0.9865955114364624,0.9864188432693481,0.104641795,0.3374964
0.55251616,0.78017694,0.89552563,0.43716747,0.1153487,0.34300947,0.9858103394508362,0.9855848550796509,0.09635168,0.3184874,0.9861385226249695,0.985910952091217,0.09566373,0.3267249
