x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score,rm_ridge_x2_to_x1_score,rm_ridge_x1_to_x2_score,rm_ridge_x1_unique_score,rm_ridge_x2_unique_score
0.7774521,0.091178656,0.8927081,-0.024077356,0.80152947,0.11525601,0.9863584041595459,0.9860507845878601,0.7462425,0.10140526,0.9866676330566406,0.9863826036453247,0.78057146,0.100740194
0.7767609,0.09520155,0.8914163,-0.019453883,0.79621476,0.114655435,0.9860474467277527,0.9859434962272644,0.7490336,0.11772233,0.986354649066925,0.9862372875213623,0.7808961,0.10765934
0.78526247,0.08901745,0.89489484,-0.020614922,0.8058774,0.10963237,0.9855944514274597,0.9853929877281189,0.7560501,0.10685909,0.9858993887901306,0.9857136607170105,0.7890524,0.09970677
0.77343655,0.09304237,0.8917097,-0.025230765,0.7986673,0.11827314,0.9858061075210571,0.9858546853065491,0.7325012,0.11026603,0.9860788583755493,0.9861919283866882,0.77626634,0.10374683
0.77456105,0.08854675,0.89156526,-0.028457463,0.8030185,0.117004216,0.9863789677619934,0.9862151741981506,0.73801285,0.10280079,0.9866804480552673,0.9865362644195557,0.77744794,0.09917855
0.7806208,0.09618777,0.89494634,-0.018137753,0.79875857,0.11432552,0.9858477711677551,0.9860473871231079,0.7615968,0.12032008,0.9861959218978882,0.9863544702529907,0.7862639,0.10810077
0.7777648,0.09441769,0.89265895,-0.02047646,0.79824126,0.11489415,0.9861783981323242,0.9861992597579956,0.748352,0.11658138,0.9864387512207031,0.9864882230758667,0.7813399,0.10517222
0.7799386,0.084885836,0.89290315,-0.028078735,0.8080173,0.11296457,0.9853460788726807,0.9852184653282166,0.73820424,0.0971812,0.9856696724891663,0.9855162501335144,0.78150076,0.094199
0.77979493,0.08730817,0.89164376,-0.024540663,0.8043356,0.11184883,0.9861446022987366,0.986095130443573,0.7428758,0.10059041,0.9864395260810852,0.9864106774330139,0.78223217,0.09686452
0.776601,0.090313554,0.8924502,-0.025535643,0.80213666,0.1158492,0.9857425689697266,0.9857404232025146,0.7445531,0.10218245,0.9860539436340332,0.9860195517539978,0.7791052,0.10165781
0.77923506,0.087721646,0.89293045,-0.025973737,0.8052088,0.11369538,0.9862986207008362,0.9861034154891968,0.74433976,0.10872042,0.9865955114364624,0.9864188432693481,0.7823794,0.09949899
0.77885234,0.08644599,0.89289194,-0.027593613,0.80644596,0.1140396,0.9858103394508362,0.9855848550796509,0.73858243,0.09821355,0.9861385226249695,0.985910952091217,0.7806455,0.09625238
0.7792407,0.087931395,0.8925588,-0.025386691,0.8046274,0.113318086,0.986070990562439,0.9856694936752319,0.7447262,0.10308629,0.9863724112510681,0.9859500527381897,0.782886,0.099772274
0.78113526,0.09115934,0.8936291,-0.02133447,0.80246973,0.11249381,0.98583984375,0.9856081008911133,0.74355716,0.1046167,0.9861624240875244,0.985888659954071,0.7835058,0.10263646
0.77367467,0.08967364,0.8900355,-0.026687205,0.8003619,0.11636084,0.9853180050849915,0.9852659702301025,0.7339146,0.108320296,0.9857019782066345,0.9856576323509216,0.7758051,0.10093868
0.77733,0.09367126,0.89298797,-0.021986723,0.7993167,0.115657985,0.9856337308883667,0.985554039478302,0.74740493,0.106247604,0.9859309792518616,0.985869288444519,0.78155553,0.103588104
0.78240526,0.08381176,0.89442396,-0.028206944,0.8106122,0.112018704,0.9856336116790771,0.9854801893234253,0.75299186,0.09780365,0.9859182834625244,0.9857827425003052,0.78552675,0.095886886
0.78211856,0.09163976,0.89270043,-0.018942118,0.8010607,0.110581875,0.9859275221824646,0.985602617263794,0.75112885,0.10807705,0.9862103462219238,0.9859204292297363,0.78499985,0.10081345
0.7770175,0.091548085,0.8929502,-0.024384618,0.8014021,0.1159327,0.9854543209075928,0.9855929017066956,0.73472345,0.10435212,0.9858112931251526,0.9858995079994202,0.7786328,0.1018244
0.7781644,0.087880194,0.8901366,-0.024092019,0.8022564,0.11197221,0.9858818650245667,0.9861866235733032,0.7385416,0.09893042,0.9862038493156433,0.9864373803138733,0.7796364,0.09817767
0.77705777,0.093223155,0.8922691,-0.021988153,0.7990459,0.11521131,0.9854316115379333,0.9858525991439819,0.74975497,0.11095452,0.9857103824615479,0.9861958026885986,0.7804879,0.10496491
0.78064775,0.09095794,0.88987136,-0.018265665,0.7989134,0.109223604,0.9854140281677246,0.9854332804679871,0.7469799,0.10805488,0.9857714772224426,0.9858046770095825,0.7837514,0.09990525
0.77570975,0.0875237,0.8911349,-0.02790147,0.8036112,0.11542517,0.9857246279716492,0.9859031438827515,0.7429707,0.10562873,0.9861083626747131,0.9861963987350464,0.779682,0.100326955
0.77662337,0.09044945,0.89147013,-0.024397314,0.8010207,0.114846766,0.9855400323867798,0.985470175743103,0.74478555,0.10588968,0.985869288444519,0.985824704170227,0.77968764,0.1018374
0.7786359,0.08759111,0.8913201,-0.025093079,0.803729,0.11268419,0.9860804080963135,0.9857099056243896,0.74544466,0.10177457,0.9863901734352112,0.9860371947288513,0.7814694,0.09818971
0.7832229,0.08639163,0.89485,-0.025235474,0.8084584,0.1116271,0.9859621524810791,0.986215353012085,0.7526574,0.101252675,0.9863106608390808,0.9865189790725708,0.78552395,0.09863871
0.78085005,0.08643198,0.8931088,-0.025826752,0.8066768,0.11225873,0.9858054518699646,0.9857064485549927,0.73336256,0.09356874,0.9860697984695435,0.985985517501831,0.7817119,0.09341657
0.78107476,0.091543615,0.8929438,-0.020325422,0.8014002,0.11186904,0.98589026927948,0.9856646656990051,0.75107783,0.10418773,0.9861688613891602,0.9859929084777832,0.7839577,0.10030091
0.7828784,0.082823396,0.89286464,-0.02716285,0.81004125,0.109986246,0.98592209815979,0.9857196807861328,0.7366489,0.09073818,0.9862234592437744,0.9859910011291504,0.78375596,0.0904817
0.7753147,0.083405435,0.89299357,-0.034273446,0.80958813,0.11767888,0.9857210516929626,0.9858874082565308,0.7256076,0.088525474,0.9859937429428101,0.9861780405044556,0.7754485,0.091701865
0.7810816,0.08601469,0.8926443,-0.025547981,0.8066296,0.11156267,0.9859278202056885,0.9858821034431458,0.74826497,0.1040014,0.9862394332885742,0.9862081408500671,0.7846933,0.098995864
0.7785957,0.088425696,0.8934755,-0.026454091,0.8050498,0.11487979,0.9860871434211731,0.9859919548034668,0.74238276,0.10313177,0.9863913059234619,0.9863424897193909,0.7811049,0.099255025
