x1_score,x2_score,vp_joint_score,vp_shared_score,vp_x1_unique_score,vp_x2_unique_score,rm_x2_to_x1_score,rm_x1_to_x2_score,rm_x1_unique_score,rm_x2_unique_score,rm_ridge_x2_to_x1_score,rm_ridge_x1_to_x2_score,rm_ridge_x1_unique_score,rm_ridge_x2_unique_score
0.5465578,0.43799257,0.8929226,0.09162778,0.45493,0.3463648,0.9863584041595459,0.9860507845878601,0.42670375,0.31681734,0.9866676330566406,0.9863826036453247,0.43722314,0.3299849
0.5485548,0.44277102,0.8922105,0.09911531,0.44943947,0.3436557,0.9860474467277527,0.9859434962272644,0.43631375,0.34783208,0.986354649066925,0.9862372875213623,0.44437897,0.34236032
0.55879915,0.4317693,0.89441097,0.09615749,0.46264166,0.33561182,0.9855944514274597,0.9853929877281189,0.44436318,0.33285624,0.9858993887901306,0.9857136607170105,0.4536494,0.33129907
0.53819597,0.44035286,0.8925759,0.085972905,0.45222306,0.35437995,0.9858061075210571,0.9858546853065491,0.41696763,0.32875317,0.9860788583755493,0.9861919283866882,0.43571484,0.3363099
0.5375224,0.42970943,0.8912442,0.07598764,0.46153474,0.3537218,0.9863789677619934,0.9862151741981506,0.4119174,0.3192169,0.9866804480552673,0.9865362644195557,0.43433875,0.3287421
0.5539743,0.44204873,0.8955733,0.10044968,0.4535246,0.34159905,0.9858477711677551,0.9860473871231079,0.4481538,0.35167646,0.9861959218978882,0.9863544702529907,0.44941288,0.34812063
0.5473702,0.4395448,0.8930311,0.09388387,0.45348632,0.34566092,0.9861783981323242,0.9861992597579956,0.439142,0.3348388,0.9864387512207031,0.9864882230758667,0.4465204,0.33392906
0.5450616,0.4233721,0.89179957,0.07663411,0.46842748,0.34673798,0.9853460788726807,0.9852184653282166,0.40587097,0.3131634,0.9856696724891663,0.9855162501335144,0.43692315,0.32497728
0.55298656,0.43304265,0.8923866,0.09364259,0.45934397,0.33940005,0.9861446022987366,0.986095130443573,0.41999358,0.3189537,0.9864395260810852,0.9864106774330139,0.4404648,0.32587647
0.54030085,0.43024784,0.8919488,0.07859987,0.46170098,0.35164797,0.9857425689697266,0.9857404232025146,0.4227531,0.31214142,0.9860539436340332,0.9860195517539978,0.43793494,0.32749438
0.5527755,0.43461084,0.89249516,0.09489119,0.4578843,0.33971965,0.9862986207008362,0.9861034154891968,0.43420458,0.3356554,0.9865955114364624,0.9864188432693481,0.44545227,0.33148062
0.54730433,0.43077838,0.89320636,0.08487636,0.46242797,0.34590203,0.9858103394508362,0.9855848550796509,0.4139824,0.31482178,0.9861385226249695,0.985910952091217,0.4349857,0.32483
0.5499344,0.4339984,0.89288306,0.09104973,0.45888466,0.34294868,0.986070990562439,0.9856694936752319,0.42516953,0.3154217,0.9863724112510681,0.9859500527381897,0.44392914,0.32709384
0.5511449,0.4313066,0.89296705,0.08948445,0.46166044,0.34182215,0.98583984375,0.9856081008911133,0.42078668,0.3184874,0.9861624240875244,0.985888659954071,0.4416089,0.33067846
0.53649926,0.43187916,0.88953507,0.078843355,0.4576559,0.3530358,0.9853180050849915,0.9852659702301025,0.4021858,0.33064884,0.9857019782066345,0.9856576323509216,0.42732853,0.3353837
0.54720175,0.4381314,0.8931381,0.092195034,0.45500672,0.34593636,0.9856337308883667,0.985554039478302,0.43346232,0.3183536,0.9859309792518616,0.985869288444519,0.44540852,0.3290462
0.5525333,0.4284945,0.89448816,0.086539686,0.46599364,0.34195483,0.9856336116790771,0.9854801893234253,0.43567014,0.31241453,0.9859182834625244,0.9857827425003052,0.44583094,0.32293212
