,correlation_score,r2_score,p_value
0,,0.0,
1,,0.0,
2,,0.0,
3,,0.0,
4,,0.0,
5,,0.0,
6,,0.0,
7,,0.0,
8,,0.0,
9,,0.0,
10,,0.0,
11,,0.0,
12,,0.0,
13,,0.0,
14,,0.0,
15,,0.0,
16,,0.0,
17,,0.0,
18,,0.0,
19,,0.0,
20,,0.0,
21,,0.0,
22,,0.0,
23,,0.0,
24,,0.0,
25,,0.0,
26,,0.0,
27,,0.0,
28,,0.0,
29,,0.0,
30,,0.0,
31,,0.0,
32,,0.0,
33,,0.0,
34,,0.0,
35,,0.0,
36,,0.0,
37,,0.0,
38,,0.0,
39,,0.0,
40,,0.0,
41,-0.012962331183155535,1.1920929e-07,0.8257322631599379
42,-0.002717074518877005,-7.867813e-06,0.9631903654990529
43,0.020915858566458032,-1.1920929e-07,0.7223640929476587
44,0.02093849501703461,-0.0019031763,0.7220760068806571
45,-0.003279975268630574,0.0,0.9555716257312366
46,-0.012959278076484016,-0.0073109865,0.8257726542447144
47,0.04362961649998987,0.0008366704,0.4584416860345085
48,0.15837926204395586,0.017320096,0.006784780382142537
49,0.05320149493627332,0.0024405122,0.3658448477189322
50,-0.031048578947229552,-0.0010323524,0.5978487458183565
51,0.08769700392766999,0.0076324344,0.13558468589167622
52,0.09931428368784324,0.008336544,0.09082417800813795
53,0.14937352272979182,0.0034858584,0.01072650896153969
54,0.15449286932472742,0.016619027,0.00829118384012578
55,0.13863228682463635,0.015776932,0.01797428477279279
56,0.00128435951196114,-0.007899165,0.9825953363073118
57,0.14382468697559378,0.016627967,0.014061596597256903
58,0.15385560140882878,0.004869342,0.008564774413189124
59,0.15223813710079087,0.019331872,0.00929555800058742
60,0.18078112873877653,0.021953404,0.0019603677980585235
61,0.169579379293588,0.021546483,0.003714999293964289
62,0.028246317294991972,0.0,0.6313212896110414
63,-0.0356803629777784,-0.011431456,0.544358872146431
64,0.155845111267891,0.01570791,0.007736262084515552
65,0.0472375100323782,0.0017197132,0.42209522237610253
66,0.06388022599622857,0.0040361285,0.27741948199951505
67,0.08706200235451243,0.00065261126,0.13844972730876184
68,0.09294075280980783,0.0077604055,0.11363754292881109
69,0.10345854070754601,0.01048696,0.0780683588559718
70,0.1368187411124451,0.018142462,0.019548759196546864
71,0.07324424785081439,-0.0076391697,0.21285639695880407
72,0.0027253332628793736,-0.040347815,0.963078559318187
73,0.059464034619573315,-0.015251994,0.3120598349740761
74,0.1894848607703638,0.0062167645,0.001162474728801649
75,0.26954756714111877,0.045420647,3.0865473680107606e-06
76,0.15532263817284114,0.020550966,0.007946619474528939
77,0.04388363054092364,-0.023643494,0.45582691547451937
78,0.08226657260522259,0.0065499544,0.16160435833221426
79,-0.04902978227621523,-0.0018774271,0.40468295919200725
80,0.013119431451056618,-0.006671071,0.8236545262267327
81,0.030394961896029492,0.0,0.6055842170249659
82,0.05955458898389927,0.0,0.3113222211155397
83,0.13295098246810239,0.0143764615,0.02331147447655135
84,0.06314878427284157,0.0033102632,0.28296925567447667
85,0.10056370213063959,0.009413421,0.08681408136903049
86,0.11773653949629277,0.0129240155,0.04477359684832439
87,0.1145249832511316,0.009954751,0.05097772107210348
88,0.050655811949638176,-0.01661396,0.38926168867731437
89,0.08976939930925963,0.007996559,0.12655067003737705
90,0.07244966576426115,0.0051398873,0.21787466941070632
91,0.06162272433495253,0.0032746792,0.29478768589500515
92,0.1267233686486546,0.013554871,0.030683414597518166
93,-0.012599823931763529,-3.9696693e-05,0.8305312323793108
94,-0.029889676837047314,-0.00089609623,0.6115945767502262
95,0.16518160142058305,0.025222123,0.004726718858452738
96,0.12762050388394627,0.014722943,0.02951190849078013
97,0.06709290810273782,-0.020422697,0.2539202079254703
98,0.11241527966861581,0.01246655,0.05543092223727592
99,0.0946629751481199,0.008586466,0.10707083069656209
100,0.10021120483204421,0.009796679,0.08793077236171945
101,0.0522390643219837,0.00086939335,0.37459313670956174
102,0.12589809204503727,0.015826285,0.03179594124529167
103,0.19602665730826582,0.032951117,0.0007730992905212079
104,0.18961943961356828,0.032794356,0.0011529122719420054
105,0.15928188189277515,0.01939708,0.006472037655033818
106,0.11836408618364702,0.013908863,0.043638440223256164
107,0.015364219527596411,0.00023317337,0.7941069335017984
108,-0.05293391783951412,-0.0019503832,0.3682642416834353
109,-0.025671566891823573,-0.0008792877,0.6627560767481433
110,-0.07013350543341708,-0.0023355484,0.23298381227792195
111,-0.09627381674133166,0.0,0.10120304095790804
112,0.006716015773001006,3.2186508e-05,0.9091784724646604
113,0.03243212021761417,-0.0013978481,0.5816238791230697
114,0.06826621752038198,0.00437361,0.24569194180879717
115,0.10974042879975107,0.011310339,0.061535960215167156
116,0.10839933645102529,0.010018349,0.06479929180810044
117,0.05594604503102084,0.0029426813,0.3416016169825573
118,-0.016760117119493385,-0.010499597,0.7758773419398008
119,0.02478684700056412,-0.0016846657,0.6736990375860579
120,0.031048246830093704,-0.0003581047,0.5978526650205128
121,0.028294255231952,-0.0022108555,0.6307420410049822
122,0.11809453417179579,0.011544585,0.04412302985744481
123,0.05466392843705911,0.000117361546,0.35279674951184137
124,0.047268753575523854,0.0015215278,0.42178799250646115
125,0.0028690975163552382,0.0,0.9611324085879063
126,-0.022511454577915507,0.0,0.702155575527841
127,0.06450325631193991,0.0013610125,0.2727508182958477
128,0.044560962588493604,0.00082725286,0.44889555684491045
129,0.06967172593944013,0.0015715361,0.23608249320964939
130,0.10945197753623662,0.011920631,0.06222619021336133
131,0.17770278297688366,0.027398229,0.002345539008516542
132,0.14000224466036815,0.0,0.01685931884800723
133,0.09039472082142957,0.008167505,0.1239183835044519
134,-0.015417311012528282,-0.013722181,0.7934114705211578
135,0.017188740817229292,-0.006492257,0.770303825195341
136,0.08432519334916867,0.007061422,0.15133112881918018
137,0.0379127477898472,-0.0012717247,0.5194515444832919
138,0.12938033025678328,0.016714215,0.0273247349469483
139,0.19912049164922005,0.02979958,0.0006345599813742771
140,0.08007427801613473,-0.009006619,0.173111400598842
141,0.12828439776386277,0.00864023,0.02866980947514236
142,0.10267792687142453,-0.0084062815,0.08035328439643492
143,0.09901716772285417,-0.003831625,0.0917992787929507
144,0.0731780248496894,0.0032239556,0.21327143690111441
145,0.022211505922674648,-0.009577155,0.7059390356490673
146,0.06862088857924906,0.0038191676,0.2432417045476836
147,0.02671138947442645,0.0005801916,0.6499857687655766
148,-0.010523630594728875,-0.00056803226,0.858132453301702
149,-0.012147038464720933,-0.0005848408,0.836534152019816
150,0.027677063995419953,0.00057190657,0.6382168922520487
151,0.09083883324670908,0.008196712,0.12207485361173208
152,0.10883393455951944,0.011776805,0.06372655680613977
153,0.0771592688474108,0.005949676,0.1893410699252277
154,0.13394663017944328,0.016305387,0.022287507127840923
155,0.07431938969334975,0.0052490234,0.2061991621647515
