correlation_score,r2_score,p_value
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.0026334512193233336,-0.0005450249,0.9643224908697763
0.009098294873396218,1.7881393e-07,0.8771836026961498
0.06911356801038208,0.0036692023,0.23986646711759727
0.030622468073173672,-9.560585e-05,0.6028866528039553
0.00631808260332245,0.0,0.9145386066850469
-0.00967331587728208,-0.0082986355,0.8694886668950835
0.041075095304763026,0.0009915829,0.48519754206812926
0.14805031587067105,0.01662612,0.011450901162731597
0.04025084391899567,0.00047296286,0.4940067945303803
0.010414327205857799,-0.00012362003,0.859590649995139
0.05581321797851578,0.0029264092,0.34275081578983924
0.06152184191477743,0.003778994,0.29558038944175946
0.10988796462241424,0.0028501153,0.0611853690788989
0.13368673299893966,0.014859259,0.022550972031746535
0.12608139289800468,0.01447171,0.03154591147150915
-0.0023479194768944987,-0.020231724,0.9681886582947651
0.1380787940645204,0.0121946335,0.018442663638420887
0.12038475186301603,0.0034418702,0.040146291750122576
0.13802648495324862,0.01607579,0.01848747361938779
0.15973246015524625,0.01599729,0.006320800059412622
0.1413616218481359,0.017111182,0.015813141305997463
0.01134613096820158,0.0,0.8471754017007442
-0.019600320002654294,-0.005892515,0.7391725426319148
0.10994813526705827,-1.1920929e-07,0.06104285809577526
0.05660185638772321,0.0029549599,0.33596364967915526
-0.039004201662858555,-0.0004094839,0.5074904658769678
0.09169579521245373,0.0019074678,0.11857792094941161
0.10466878574541934,0.009581745,0.07463016951773621
0.0846506298766385,-0.0033860207,0.14975343485087422
0.10106736221719757,0.0018279552,0.08523830920303431
0.09160765178747392,0.0007587671,0.1189339547315272
0.02532955966278639,-0.02629602,0.6669779842712138
0.06380683095058502,-0.014483333,0.27797301017644577
0.173365055063772,0.0059622526,0.0030056694337582297
0.2664146893096477,0.044489622,4.05202926050686e-06
0.13460508082558428,0.016006827,0.0216319048560486
0.07704516806334212,-0.006058812,0.1899982916948107
0.06494923302278804,0.0041671395,0.2694419221205562
0.025923889641914392,0.000626564,0.6596480881801478
0.0156573318648113,-0.007301569,0.7902694045277313
-0.0013718786128363364,0.0,0.9814095506983778
-0.0217098244035405,-0.0008854866,0.7122832419588467
0.14285900200372656,0.012841046,0.014726911814580228
