,correlation_score,r2_score,p_value
0,,0.0,
1,,0.0,
2,,0.0,
3,,0.0,
4,,0.0,
5,,0.0,
6,,0.0,
7,,0.0,
8,,0.0,
9,,0.0,
10,,0.0,
11,,0.0,
12,,0.0,
13,,0.0,
14,,0.0,
15,,0.0,
16,,0.0,
17,,0.0,
18,,0.0,
19,,0.0,
20,,0.0,
21,,0.0,
22,,0.0,
23,,0.0,
24,,0.0,
25,,0.0,
26,,0.0,
27,,0.0,
28,,0.0,
29,,0.0,
30,,0.0,
31,,0.0,
32,,0.0,
33,,0.0,
34,,0.0,
35,,0.0,
36,,0.0,
37,,0.0,
38,,0.0,
39,,0.0,
40,,0.0,
41,-0.02798012455589819,1.1920929e-07,0.6345418684566737
42,-0.026440704525839517,0.0,0.6533004738851844
43,-0.002759721469541035,-0.0030122995,0.9626130224615301
44,5.751416424871262e-05,-0.0026086569,0.9992205503955887
45,0.0027422197044014393,-0.0021146536,0.962849954345286
46,-0.07199457575808642,-0.011100769,0.22078666380834225
47,-0.0031270789022362303,1.1920929e-07,0.9576406746516579
48,0.13036187704618205,0.0,0.02616639274895427
49,0.11147793207970087,0.008725524,0.05751051491171622
50,0.007892455510310328,-0.0020602942,0.8933568557473135
51,0.005985697901475037,-0.0021983385,0.9190187831066721
52,-0.07409385095302996,-0.050870776,0.20758306817205877
53,-0.005920959317743084,0.0,0.9198916894154257
54,0.05850361300873401,0.0032562017,0.31995344724841746
55,0.12243514573047774,0.010776639,0.036846805397550766
56,0.0374730786529018,0.00010120869,0.5243103826866694
57,0.01883880842774976,0.00020235777,0.7489598201881889
58,-0.02285988171465106,-0.0041134357,0.6977698293787677
59,-0.06824559979420154,-0.01161468,0.24583490657930318
60,0.013061273420440568,-1.1920929e-07,0.8244235554653984
61,0.032029070863046495,0.0008081198,0.5863292867920479
62,0.028288403293431123,0.0,0.6308127396655037
63,0.005426882984573129,-0.0032348633,0.9265566828665184
64,0.1741277143222165,2.0861626e-06,0.0028785989300080177
65,-0.03004711434460074,-0.006108284,0.609719041460287
66,0.08225356976452129,0.000852108,0.16167087152732337
67,0.002911790851583746,-0.0015933514,0.9605545085874609
68,0.04012918797352421,0.0016070604,0.495314173762334
69,-0.02055885524102217,-0.0076442957,0.7269127029828353
70,-0.03752010498659586,-0.011512041,0.5237895845591582
71,-0.02637104333603085,-0.034157634,0.6541546240959368
72,-0.05446827023418309,-0.04242325,0.3545252739612379
73,-0.061878765527559595,-0.009915352,0.2927821596592859
74,0.05066319332190117,0.0025532246,0.38919250486915236
75,0.07127028721514496,0.005041182,0.22547825085243697
76,-0.014809295316701908,-0.0048874617,0.8013857186784088
77,-0.056787620514254046,-0.00853169,0.3343775382607881
78,-0.07619015754262974,0.0,0.19497643010515062
79,0.006974840620340611,-0.003196478,0.9056943093075813
80,0.020951723218956005,-0.020962,0.7219076743989626
81,0.04018466451673116,0.0,0.49471776553339664
82,0.16570332248169514,2.9802322e-07,0.004594931488140473
83,0.04553107225582735,0.0006071925,0.4390725418623421
84,-0.03919407897845139,-0.0077861547,0.5054244188510132
85,-0.05946234209056238,-0.009219289,0.31207363242950953
86,-0.014027675344622192,-0.006457567,0.8116670292013164
87,0.011568971158834684,-0.001458168,0.8442117662612623
88,-0.09794535544467925,-0.016257167,0.09538656725213222
89,-0.04755970752297486,-0.010205984,0.41893319917991834
90,0.043115884148058586,0.0016544461,0.46375543086438464
91,-0.10561010421595017,-0.01298511,0.07204192124751732
92,0.030920160854733026,0.00061398745,0.5993650291470323
93,-0.007591674987952725,1.1920929e-07,0.8973982100097946
94,0.021431038944367167,-0.0002527237,0.7158173454392933
95,0.08101750089537504,0.006422758,0.1680880153488284
96,0.0007733781927423934,-0.0028326511,0.9895192395847998
97,0.04210555643765413,0.0009302497,0.4743045232684556
98,0.0008298176402425865,-0.0030337572,0.9887544253043836
99,0.007144974924815887,-0.0037117004,0.9034050302991792
100,0.10304448846709674,0.009353638,0.079273684031743
101,0.028308406656816616,0.0002824068,0.6305710881742548
102,0.032314317929839166,0.0004401207,0.5829973468687903
103,0.0697965375078598,0.004865527,0.23524212419565188
104,0.10300012931737498,0.00035345554,0.07940370357435725
105,0.07455663958374574,-0.007428646,0.20475060377764548
106,-0.025827158184868217,-0.008711219,0.6608388921273511
107,-0.03785921996347079,0.0,0.5200418487974399
108,0.002705246500227241,-3.8146973e-05,0.963350493473091
109,0.05740256787272001,0.0009063482,0.32916125328711787
110,0.007042777305509355,-0.0018876791,0.9047800779404759
111,-0.001145366441975737,0.0,0.9844786140074931
112,0.013585840875557718,0.0,0.8174933005995116
113,0.001214330113289574,-0.0032721758,0.9835441837535632
114,0.008169183138346888,-0.0016325712,0.8896411103717096
115,0.051276158036044246,0.0025994778,0.3834733387677529
116,0.03364684141938707,0.00070858,0.5675498927009941
117,0.03777383411372345,0.0011001825,0.520984194814017
118,-0.048972800549787164,-0.009349108,0.40522988412754024
119,-0.04084549384178881,-0.0074157715,0.4876428906125878
120,0.020006363760032255,-0.00016713142,0.7339709072593845
121,0.05176385568003327,0.0026747584,0.378959732002458
122,0.06153907338128976,0.003707528,0.29544488933205393
123,-0.016619451576927246,-1.1920929e-07,0.7777089771823312
124,0.0688732545064775,0.004264772,0.24150867613871146
125,-0.02156606457364599,-1.1920929e-07,0.7141048925016751
126,-0.04865716335925047,0.0,0.40826740031948583
127,0.08391625085981354,1.1920929e-07,0.15333147441987663
128,0.0962921165882671,1.013279e-06,0.10113787473706132
129,0.09074967724042353,0.0058790445,0.12244322284206244
130,0.10550287768616624,0.009105742,0.07233300900886132
131,0.07752003134542519,0.00588578,0.1872740429517267
132,0.07855216194224393,0.0,0.181451961338409
133,0.09669880239211047,0.00598675,0.09969821893274373
134,0.010759267847510681,-0.0015743971,0.8549905032140755
135,0.05269835811730004,2.3841858e-07,0.3704023190813327
136,-0.003379015813491424,-0.0037059784,0.954231531314438
137,-0.015317325733891898,-0.005764365,0.7947213463468509
138,0.0519650196426765,0.0025025606,0.3771074872871738
139,0.07470115044477463,0.005365312,0.20387189053089427
140,0.025274999227503637,-0.020284176,0.6676524811285806
141,0.05425228121982916,-0.01630354,0.35643957615459076
142,-0.014847280145080405,-0.045915842,0.8008869273779522
143,-0.019276394282750114,-0.008024573,0.7433307459646357
144,0.0009404295758784348,-0.00496459,0.9872555469087763
145,0.013167115928964886,-0.0020688772,0.8230241154027422
146,-0.00935651708962677,1.1920929e-07,0.8737265978220007
147,0.019075257790306246,0.0,0.7459164777421923
148,0.03410809006059014,1.1920929e-07,0.5622486028783926
149,-0.04849665831753058,-0.007698536,0.409817171786903
150,-0.038691783903574944,0.0,0.5108994464039351
151,-0.006245617122601668,-0.00016617775,0.9155151355826174
152,0.05835057585940667,0.0033776164,0.3212231397112714
153,0.038944393965576425,1.1920929e-07,0.5081421432784041
