correlation_score,r2_score,p_value
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.002413125600690098,0.0,0.9673056831270547
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.06508376493534387,0.0018709302,0.268449173589314
-0.1062614200383283,0.0,0.07029423822479589
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.03161128804281376,0.0,0.5912251525630114
-0.0246263873905907,0.0,0.67569120279503
0.03475113868869019,0.00093466043,0.5548977733267793
0.06730090972948645,0.0022663474,0.25244777371648824
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.06453585079207949,0.0,0.27250805297775577
-0.04039391512391031,-0.0018054247,0.4924716289215163
0.02558477483183716,0.0,0.6638264790009317
0.03745170798144175,0.0010610223,0.5245471416613013
-0.005153056611893146,-0.00038540363,0.930252786797461
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.09674552044414383,0.0,0.09953388494833511
0.024841193806220654,0.0,0.6730248169053532
-0.08156703493579645,-0.0028243065,0.16521196417312287
0.030154567355459138,0.00070232153,0.6084404276043869
0.07696631940238131,0.00028395653,0.1904534366210068
-0.018530362108234093,0.0,0.7529356834372152
0.07212164746504887,0.0021964908,0.21997078801635486
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.0069665337619492914,-1.1920929e-07,0.9058061041606764
0.04864412594473667,-1.1920929e-07,0.4083931545668673
0.014790765524292255,0.0,0.8016290687334551
-0.04478193662135132,-0.0017755032,0.4466471975602929
-0.06275533966128911,1.1920929e-07,0.28598524322959673
-0.10287002524945804,0.0,0.07978604215356574
