correlation_score,r2_score,p_value
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
-0.07132494556045631,-0.014328957,0.22512174959531522
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.04675742402992862,0.0021822453,0.4268324781180254
-0.08200498915091761,-0.006880522,0.16294638836177605
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.01827360332545313,4.3034554e-05,0.7562502800971437
0.0134755057693071,-0.0043758154,0.8189498197134866
0.0525165689762052,0.00056630373,0.37205757514634763
0.04913423858379194,0.00050985813,0.40368150248421664
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.085562675543041,0.001835227,0.14539841525713815
0.003280833727113592,-2.2172928e-05,0.9555600095883134
0.14606577172533364,0.0,0.012618339810486604
-0.0025438091507969164,-1.1920929e-07,0.9655361801263845
0.02432189856042708,0.00058847666,0.6794777524992721
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
0.059957997013280646,0.0,0.3080501560715464
0.027572911930003958,0.0,0.6394819289954097
0.001958163105524995,0.0,0.9734672349839423
0.052617197301145155,1.1920929e-07,0.3711407547965556
0.07953916916482322,1.0728836e-06,0.1760104531124495
0.09266748658693028,0.0,0.11470789514469168
0.04527217772425811,0.00204736,0.44168193890999863
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
,0.0,
-0.07305218508575055,-1.1920929e-07,0.2140617140200863
0.07078647879162568,-1.1920929e-07,0.22865131451659632
0.03240960844456563,0.0,0.5818862296221743
0.004509984410824952,-0.00072073936,0.9389387118991841
0.0017478597293666513,-0.00010359287,0.9763159258418963
