,correlation_score,r2_score,p_value
0,,0.0,
1,,0.0,
2,,0.0,
3,,0.0,
4,,0.0,
5,,0.0,
6,,0.0,
7,,0.0,
8,,0.0,
9,,0.0,
10,,0.0,
11,,0.0,
12,,0.0,
13,,0.0,
14,,0.0,
15,,0.0,
16,,0.0,
17,,0.0,
18,,0.0,
19,,0.0,
20,,0.0,
21,,0.0,
22,,0.0,
23,-0.06599382789315802,-1.1920929e-07,0.26179922091607877
24,0.0356885243568714,0.0,0.5442667492331164
25,-0.0009679496571939497,1.1920929e-07,0.9868826349909972
26,0.04271896772302374,1.1920929e-07,0.46788415881918544
27,-0.0584655636511803,-7.9870224e-05,0.3202688232651036
28,0.01793955782452185,-0.0010230541,0.7605692793768162
29,-0.055780141841671384,0.0,0.343037367202082
30,0.04576087429212034,-0.0009548664,0.43676376567920927
31,-0.054567464573187445,0.0,0.3536482867757732
32,0.05170902102435302,0.0005107522,0.3794655939409939
33,-0.010716006359782393,-2.3841858e-07,0.8555671752317483
34,-0.005419742872348628,1.1920929e-07,0.926653040315555
35,-0.019077553902204846,0.0,0.7458869436970126
36,-0.009152650091873892,-0.00024986267,0.8764557147038211
37,0.08898540136738822,0.0009730458,0.12991184513898218
38,0.060478804659277026,0.0,0.30385945069242093
39,0.05076910501610981,-1.1920929e-07,0.3882006401368001
40,-0.04296024290996347,0.0,0.4653720018097426
41,0.020174802255145195,4.5001507e-05,0.7318166646284364
42,0.05548271997528291,1.1920929e-07,0.34562088664125146
43,-0.06622669329922731,-0.012278318,0.26011599592492723
44,0.03768995741354889,0.0012874603,0.5219107362961752
45,0.037966530360199945,1.1920929e-07,0.5188587775245713
46,0.07038756083313527,1.1920929e-07,0.23129131316678317
47,-0.04820460350578508,-0.014674187,0.41264604406105765
48,-0.0023945864300725468,-0.0057985783,0.9675567234413496
49,-0.018535555453513992,-0.0070825815,0.7528686870630412
50,-0.04667377272629477,-0.010294676,0.42766105107375185
51,-0.03523780865362541,-0.00078332424,0.5493657903393319
52,0.051451550851098184,0.002635777,0.38184633333486795
53,0.07598831759685473,0.00446862,0.19616536648239202
54,0.04768351077832904,0.0022696257,0.41772189955921557
55,-0.0007585173544772853,-0.0068427324,0.9897206213023002
56,0.012682572368763696,-0.0029820204,0.8294352253597266
57,-0.01372838404963729,-0.006127596,0.8156125353979312
58,-0.008996525289994993,-0.003220439,0.878546708873438
59,0.08692921498613315,0.0,0.1390546700949998
60,0.009934843742192584,-0.0008068085,0.8659929173239036
61,-0.06904000114505442,-0.0059138536,0.24036836061784006
62,0.06369051363281707,0.0037406683,0.2788517791701987
63,-0.033970765381972245,-0.018494964,0.5638244329911526
64,-0.11831531877840279,-0.011703491,0.043725779466954336
65,0.028637521389349604,0.0,0.6266008619979555
66,-0.009667379195203883,-1.1920929e-07,0.8695680501321789
67,0.1889339682245264,0.033480287,0.0012023832384555815
68,0.14116569314094263,0.019912243,0.015960334953008356
69,0.031568212421733535,-0.0005942583,0.5917310035885726
70,0.0588264269877619,-0.01950419,0.3172859019132178
71,0.06181817164607811,-0.0023655891,0.2932559559023619
72,0.0823146848885671,0.0024816394,0.16135842916229887
73,0.013733408237336573,2.4735928e-05,0.8155462636920836
74,0.024458251015390106,0.0,0.677781104531455
75,0.05063910231563703,-0.0024472475,0.38941833151358196
76,-0.023447347778996205,-0.0036156178,0.690397990963717
77,-0.03702840722261333,-0.007965684,0.5292479582788366
78,-0.022279311287913987,1.1920929e-07,0.7050831228586648
79,-0.004888369641309673,-0.00014817715,0.9338269510905637
80,0.037161440422800944,0.0013061762,0.5277683113674404
81,0.002308032853620535,-0.0024670362,0.9687287939044871
82,0.03954305274753338,0.00052797794,0.5016387721720664
83,0.02460076770219761,-0.00030875206,0.6760094903951529
84,0.07981396553240677,0.0,0.1745172257168818
85,0.07738832031975945,0.0012000203,0.18802676560723205
86,0.018499638044972965,0.00023150444,0.7533320748401393
87,0.09220205689339615,0.006386876,0.11654907699609184
88,0.08312863648926873,0.0008429289,0.15724036633510183
89,0.05809236928671921,-0.018416643,0.3233727952204932
90,0.07963257993090961,0.0010460615,0.17550180490460165
91,0.09806178256967019,0.005699575,0.09499156686636072
92,-0.010430536886810917,-0.003761053,0.8593743693694301
93,-0.04536942958406007,-0.004772663,0.44070070346283297
94,0.028970985216462256,0.0005554557,0.622589118941461
95,0.20342479591484522,0.029248536,0.00047975577553622487
96,0.060103250264350816,0.0029673576,0.3068775614134014
97,0.05960005218010371,1.1920929e-07,0.31095233066942435
98,-0.03442764545552207,-0.0062544346,0.5585898500909486
99,-0.10928027989631832,-0.011605382,0.06264005902291497
100,0.033466665846675625,-0.015065789,0.5696271598007395
101,-0.07313598831557129,-0.0014269352,0.21353519411830754
102,-0.07373063205075431,-0.0018748045,0.20982584729913012
103,0.12357179565636683,0.010923922,0.0351187976584569
104,0.014823680171319844,-0.0018861294,0.8011968169246204
105,-0.02423751717898142,-0.0006418228,0.6805285291634351
106,-0.03696484117669213,-0.008131862,0.5299557049153343
107,-0.0355953459386963,-0.0045802593,0.5453189742301885
108,-0.02837997451498842,-0.025330663,0.6297068315805383
109,-0.013309264966053273,-0.0043582916,0.8211455151315308
110,-0.024007053694651503,-0.0002683401,0.6834015637301245
111,0.005963430044863646,0.0,0.919319022094321
112,0.09594522565498025,0.0071279407,0.10237883390759037
113,0.09789552765476839,0.0066908,0.09555601652480752
114,0.010062624105190477,-0.0027428865,0.8642858664188173
115,-0.017059938069061503,-0.002678156,0.7719774588247714
116,-0.023920122705841262,-0.028584003,0.6844864629554759
117,0.034669153638653936,0.0011301637,0.555832357407708
118,0.09416228270162065,0.0062847137,0.10894833068391543
119,0.020188188689513088,-0.0061985254,0.7316455488565039
120,0.005863181630326978,-0.0023851395,0.9206708192253148
121,0.058319776888281175,-0.0010153055,0.3214790625473566
122,-0.03589898563263049,-0.00080633163,0.5418937991471484
123,-0.039808818726301626,-0.00082588196,0.49876580733660836
124,-0.018954806937804047,-0.0036320686,0.7474663126697902
125,-0.0698729178925277,-0.0116328,0.23472888745895987
126,0.03263676096088676,0.0009824038,0.5792415382916973
127,0.05028937140039641,0.0,0.3927055983336347
128,0.041508665917311685,0.00061059,0.4805979111128773
129,0.011749983917675295,0.0,0.8418060213288389
130,-0.13631004611294356,-0.009411454,0.020011375438992826
131,0.04598750418022499,0.0020805001,0.4344936878129677
132,0.050517509510099624,0.0023530126,0.3905593398606424
133,-0.01820715802902867,-0.0025333166,0.7571087776670593
134,0.011930789854909269,-0.00038731098,0.8394044908962743
135,-0.017871208706891392,0.0,0.7614539113180391
136,-0.13008513025111557,-2.014637e-05,0.026488633003772293
137,-0.007071621989215647,-0.0042487383,0.9043919497890717
138,0.055954913016333166,0.0030918717,0.3415249800182939
139,-0.008255905751167105,-0.0017380714,0.8884771393779114
